model,num_rows,num_cols,acc,std
LR,2,-3,0.5279441117764471,0.01577878818099048
LR,6,-3,0.5748502994011976,0.0156254049355577
LR,10,-3,0.5998003992015968,0.01548547965802038
CatBoost,2,-3,0.5329341317365269,0.01576916853516604
CatBoost,6,-3,0.5548902195608783,0.01570797006213997
CatBoost,10,-3,0.5868263473053892,0.01556338544299269
R_Forest,2,-3,0.5329341317365269,0.01576916853516604
R_Forest,6,-3,0.5838323353293413,0.015579775676918001
R_Forest,10,-3,0.5718562874251497,0.015639439947632356
KNN,2,-3,0.530938123752495,0.015773206346847018
KNN,6,-3,0.5558882235528942,0.015704454036721882
KNN,10,-3,0.564870259481038,0.01566991713863641
TabNet,2,-3,0.5229540918163673,0.01578682633663596
TabNet,6,-3,0.5289421157684631,0.015776990856761958
TabNet,10,-3,0.5439121756487026,0.01574242347711637
FTTransformer,2,-3,0.5399201596806387,0.015753038520502763
FTTransformer,6,-3,0.5898203592814372,0.015546401913179379
FTTransformer,10,-3,0.5798403193612774,0.015600709639725567
