Model,num_rows,num_cols,acc,std
LR,10,-3,0.585,0.015589035185604594
CatBoost,10,-3,0.591,0.015555094373257946
R_Forest,10,-3,0.578,0.015625625112620622
KNN,10,-3,0.601,0.015493193313163008
FTTransformer,10,-3,0.605,0.015466551464829328
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,5,0.659,0.014998131348402837
CatBoost,10,-3,5,0.624,0.015325105508898101
R_Forest,10,-3,5,0.627,0.015300493622922927
KNN,10,-3,5,0.629,0.015283736211823093
FTTransformer,10,-3,5,0.62,0.015356947477797658
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,3,0.643,0.015158521721486589
CatBoost,10,-3,3,0.624,0.015325105508898101
R_Forest,10,-3,3,0.609,0.015438826294681773
KNN,10,-3,3,0.613,0.015410011955494015
FTTransformer,10,-3,3,0.638,0.015204840912919385
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,1,0.52,0.015806639423035177
CatBoost,10,-3,1,0.524,0.015801065586651862
R_Forest,10,-3,1,0.515,0.01581217964181488
KNN,10,-3,1,0.52,0.015806639423035177
FTTransformer,10,-3,1,0.531,0.015788865959538965
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,4,0.66,0.014987482264363973
CatBoost,10,-3,4,0.61,0.01543172505386673
R_Forest,10,-3,4,0.609,0.015438826294681773
KNN,10,-3,4,0.61,0.01543172505386673
FTTransformer,10,-3,4,0.61,0.01543172505386673
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,2,0.585,0.015589035185604594
CatBoost,10,-3,2,0.591,0.015555094373257946
R_Forest,10,-3,2,0.578,0.015625625112620622
KNN,10,-3,2,0.601,0.015493193313163008
FTTransformer,10,-3,2,0.605,0.015466551464829328
