model,num_rows,num_cols,acc,std
SVC,2,-3,0.5528942115768463,0.015714809802683877
SVC,6,-3,0.5259481037924152,0.01578219307609962
SVC,10,-3,0.5728542914171657,0.015634826651347467
LR,2,-3,0.5528942115768463,0.015714809802683877
LR,6,-3,0.5369261477045908,0.01576033221553894
LR,10,-3,0.592814371257485,0.015528823140854487
CatBoost,2,-3,0.5379241516966068,0.01575796450284173
CatBoost,6,-3,0.5229540918163673,0.01578682633663596
CatBoost,10,-3,0.5998003992015968,0.01548547965802038
R_Forest,2,-3,0.5369261477045908,0.01576033221553894
R_Forest,6,-3,0.530938123752495,0.015773206346847018
R_Forest,10,-3,0.6097804391217565,0.015417864464367066
KNN,2,-3,0.5359281437125748,0.015762636447675463
KNN,6,-3,0.5319361277445109,0.01577121911560086
KNN,10,-3,0.564870259481038,0.01566991713863641
STUNT,2,-3,0.5528942115768463,0.015714809802683877
STUNT,6,-3,0.562874251497006,0.01567804284568772
STUNT,10,-3,0.593812375249501,0.015522830926415349
TabNet,2,-3,0.5219560878243513,0.015788244409873555
TabNet,6,-3,0.5039920159680639,0.01580298482815926
TabNet,10,-3,0.5499001996007984,0.015724589259259784
FTTransformer,2,-3,0.5429141716566867,0.01574517270173982
FTTransformer,6,-3,0.5419161676646707,0.015747858262267246
FTTransformer,10,-3,0.5678642714570858,0.01565724405405468
