-0.741858,0.456676,1.37355,0.130744,-0.346196,-0.320377,-0.407173,-0.870645,-0.152396,0.723561,0.424709,-0.576766,-0.875521
-0.741858,-0.205186,-0.749102,0.130744,-0.434706,-0.320377,-0.407173,1.11833,-0.423858,0.723561,0.424709,-0.255202,-0.875521
-0.741858,0.64578,1.37355,-7.64682,-0.93883,0.860565,2.50929,-0.870645,-0.47702,0.723561,0.424709,1.03105,-0.875521
-0.741858,2.06406,-0.749102,0.130744,-0.580941,0.270094,0.401847,0.834193,0.440034,0.723561,0.424709,-0.576766,1.14193
-0.741858,-1.05615,1.37355,0.130744,3.53671,-0.320377,-0.407173,-0.870645,-0.163361,0.723561,0.424709,-0.576766,1.14193
-0.741858,-0.488842,1.37355,0.130744,-0.484734,-0.320377,-0.407173,-0.870645,2.62535,0.723561,0.424709,1.67418,-0.875521
-0.741858,0.078469,-0.749102,0.130744,0.646659,-0.320377,-0.407173,1.11833,-0.269022,0.723561,0.424709,-0.255202,-0.875521
1.55536,-0.867049,1.37355,0.130744,2.29372,-0.320377,-0.407173,1.11833,1.07732,-1.49497,0.424709,-0.255202,-0.875521
-0.741858,-1.43436,-0.749102,0.130744,-0.49243,-0.320377,-0.407173,-1.72306,0.347664,0.723561,0.424709,1.67418,1.14193
-0.741858,-0.0160828,-0.749102,0.130744,0.646659,-0.320377,-0.407173,0.265913,-0.213533,0.723561,0.424709,0.0663611,-0.875521
-0.741858,-0.488842,-0.749102,0.130744,-0.958072,-0.320377,-0.407173,0.265913,-0.496956,0.723561,-2.35403,1.67418,-0.875521
-0.741858,-0.205186,-0.749102,0.130744,-0.623272,-0.320377,-0.407173,0.550053,-0.384318,0.723561,0.424709,-0.255202,1.14193
1.55536,-1.24526,-0.749102,0.130744,-0.76181,-0.320377,-0.407173,0.265913,-0.454094,-1.49497,0.424709,-0.576766,-0.875521
-0.741858,-0.677946,-0.749102,0.130744,-0.31541,4.40339,0.501726,0.265913,-0.067004,0.723561,0.424709,-0.576766,-0.875521
-0.741858,-1.24526,-0.749102,0.130744,-0.734872,1.45104,2.15972,-1.72306,-0.468713,0.723561,0.424709,0.0663611,-0.875521
1.55536,-0.0160828,-0.749102,0.130744,-0.881106,-0.320377,-0.407173,-1.72306,-0.557761,-1.49497,-2.35403,0.0663611,1.14193
0.406752,1.02399,0.312224,0.130744,-0.858017,-0.320377,-0.407173,0.265913,0.111423,-1.49497,0.424709,-0.576766,-0.875521
0.406752,-0.488842,1.37355,0.130744,-0.103754,0.270094,0.511714,-0.870645,-0.25706,0.723561,0.424709,-0.255202,1.14193
1.55536,0.173021,-0.749102,0.130744,-0.804141,-0.320377,-0.407173,1.11833,-0.275667,-1.49497,0.424709,-0.576766,-0.875521
-0.741858,-0.110635,-0.749102,0.130744,1.8858,-0.320377,-0.407173,1.40247,-0.586336,-1.49497,0.424709,-0.576766,-0.875521
1.55536,-0.772497,-0.749102,0.130744,-0.0960579,1.45104,3.08859,1.11833,-0.0477326,0.723561,0.424709,-0.255202,-0.875521
1.55536,-0.110635,-0.749102,0.130744,-0.365437,-0.320377,-0.407173,1.40247,-0.177649,-1.49497,0.424709,-0.255202,-0.875521
1.55536,-1.1507,1.37355,0.130744,-0.146086,0.270094,0.521702,-0.870645,-0.131796,0.723561,0.424709,-0.576766,1.14193
-0.741858,-0.39429,-0.749102,0.130744,-0.296168,-0.320377,-0.407173,1.40247,-0.472701,0.723561,-2.35403,-0.255202,-0.875521
-0.741858,1.21309,0.312224,0.130744,-0.0344855,-0.320377,-0.407173,0.834193,-0.403589,-1.49497,0.424709,-0.576766,1.14193
-0.741858,-0.0160828,1.37355,0.130744,-0.211506,2.04151,1.5105,-0.302366,-0.415883,0.723561,0.424709,-0.576766,-0.875521
-0.741858,-1.52891,1.37355,0.130744,-0.303865,-0.320377,-0.407173,1.11833,-0.16901,0.723561,0.424709,-0.255202,-0.875521
1.55536,-0.677946,0.312224,0.130744,-0.350044,0.860565,2.5892,0.265913,-0.318529,0.723561,0.424709,-0.576766,-0.875521
1.55536,-0.299738,1.37355,0.130744,0.127142,2.04151,1.04107,-0.870645,-0.265699,0.723561,0.424709,0.387925,1.14193
-0.741858,1.02399,-0.749102,0.130744,-0.704086,-0.320377,-0.407173,-0.870645,-0.668073,0.723561,0.424709,0.387925,-0.875521
0.406752,0.078469,-1.81043,0.130744,-0.484734,-0.320377,-0.407173,-0.870645,2.08641,0.723561,0.424709,-0.255202,1.14193
-0.741858,0.551228,-0.749102,0.130744,2.70934,2.63198,0.471762,1.11833,-0.0849464,0.723561,0.424709,-0.576766,-0.875521
1.55536,-1.62346,-0.749102,0.130744,-0.969617,0.270094,3.33829,-0.0182262,-0.30391,-0.385703,0.424709,0.0663611,-0.875521
-0.741858,0.267573,-0.749102,0.130744,-0.911892,-0.320377,-0.407173,1.11833,1.38699,-1.49497,0.424709,0.0663611,1.14193
-0.741858,0.267573,0.312224,0.130744,-0.734872,-0.320377,-0.407173,0.265913,-0.551448,-0.385703,0.424709,-0.576766,-0.875521
-0.741858,1.30764,0.312224,0.130744,1.41631,-0.320377,-0.407173,0.834193,0.635074,0.723561,0.424709,0.387925,1.14193
-0.741858,-0.299738,-0.749102,0.130744,-0.550154,-0.320377,-0.407173,1.40247,-0.472701,-0.385703,0.424709,-0.255202,-0.875521
-0.741858,0.173021,-0.749102,0.130744,1.57794,-0.320377,-0.407173,-1.72306,-0.472701,0.723561,0.424709,0.0663611,-0.875521
-0.741858,1.49675,0.312224,0.130744,0.0309352,-0.320377,-0.407173,-0.870645,-0.547793,-1.49497,0.424709,-0.576766,-0.875521
-0.741858,0.456676,0.312224,0.130744,-0.411617,-0.320377,-0.407173,-1.72306,-0.380995,-1.49497,-2.35403,-0.255202,-0.875521
-0.741858,0.078469,-0.749102,0.130744,-0.700237,-0.320377,-0.407173,1.11833,-0.472701,0.723561,0.424709,2.96043,1.14193
-0.741858,-1.1507,-0.749102,0.130744,0.300314,-0.320377,-0.407173,1.40247,-0.453761,-0.385703,0.424709,1.99574,-0.875521
-0.741858,-0.677946,-0.749102,0.130744,-0.153782,-0.320377,-0.407173,1.40247,-0.277993,-1.49497,-2.35403,-0.255202,-0.875521
1.55536,-0.39429,-0.749102,0.130744,-0.623272,0.860565,2.92879,1.40247,-0.0822882,0.723561,0.424709,-0.576766,-0.875521
-0.741858,-0.110635,1.37355,0.130744,-0.450099,4.40339,0.561653,-0.870645,-0.472701,0.723561,0.424709,-0.576766,1.14193
-0.741858,1.68585,0.312224,0.130744,-0.219203,0.270094,1.13096,-0.302366,-0.472701,-0.385703,0.424709,-0.255202,1.14193
0.406752,-0.867049,-0.749102,0.130744,0.13099,-0.320377,-0.407173,1.11833,-0.108205,-1.49497,0.424709,-0.255202,-0.875521
1.55536,-1.24526,-0.749102,0.130744,-0.0421821,2.63198,0.67152,1.11833,0.0363307,0.723561,0.424709,-0.576766,1.14193
1.55536,-0.772497,1.37355,0.130744,0.00014896,-0.320377,-0.407173,1.11833,-0.431832,0.723561,0.424709,-0.576766,1.14193
0.406752,-0.488842,1.37355,0.130744,-0.527065,-0.320377,-0.407173,1.11833,-0.433161,0.723561,0.424709,1.67418,1.14193
-0.741858,-1.33981,0.312224,0.130744,0.658204,-0.320377,-0.407173,-0.586505,-0.472701,0.723561,0.424709,0.0663611,-0.875521
-0.741858,3.95509,0.312224,0.130744,2.38223,0.270094,1.00112,0.834193,-0.331488,-0.385703,0.424709,-0.576766,1.14193
1.55536,0.551228,-1.81043,0.130744,0.608177,-0.320377,-0.407173,0.265913,0.339025,-1.49497,0.424709,-0.576766,1.14193
-0.741858,-0.961601,-0.749102,0.130744,-0.704086,-0.320377,-0.407173,1.11833,-0.415883,0.723561,0.424709,0.0663611,1.14193
-0.741858,-0.299738,1.37355,0.130744,1.04303,-0.320377,-0.407173,-1.15478,0.00875261,-1.49497,0.424709,1.03105,1.14193
-0.741858,0.362124,-0.749102,0.130744,-0.71563,0.270094,1.36069,0.550053,-0.238121,0.723561,0.424709,-0.255202,1.14193
1.55536,-0.205186,1.37355,0.130744,-0.861865,-0.320377,-0.407173,1.11833,-0.486324,0.723561,-2.35403,3.92512,1.14193
-0.741858,-0.677946,1.37355,0.130744,0.681294,0.270094,0.162137,1.11833,0.0386565,0.723561,0.424709,-0.576766,-0.875521
-0.741858,0.929435,-0.749102,0.130744,-0.142237,-0.320377,-0.407173,1.11833,0.0223755,0.723561,0.424709,-0.255202,-0.875521
-0.741858,-0.488842,1.37355,0.130744,-0.211506,-0.320377,-0.407173,1.11833,-0.452765,0.723561,0.424709,-0.255202,1.14193
1.55536,-0.299738,-0.749102,0.130744,-0.29232,-0.320377,-0.407173,1.11833,0.977972,0.723561,0.424709,-0.255202,-0.875521
1.55536,-0.583394,1.37355,0.130744,2.05898,-0.320377,-0.407173,-0.302366,-0.424522,0.723561,0.424709,-0.255202,-0.875521
0.406752,-0.961601,-0.749102,0.130744,-0.31541,-0.320377,-0.407173,0.265913,-0.622885,-1.49497,0.424709,0.709488,-0.875521
-0.741858,-0.39429,0.312224,0.130744,0.365735,-0.320377,-0.407173,1.40247,-0.455423,-1.49497,0.424709,-0.576766,-0.875521
-0.741858,0.456676,1.37355,0.130744,-0.692541,-0.320377,-0.407173,1.11833,-0.359066,0.723561,-2.35403,-0.576766,-0.875521
0.406752,0.929435,0.312224,0.130744,0.296466,-0.320377,-0.407173,0.265913,-0.460407,0.723561,0.424709,-0.576766,-0.875521
-0.741858,1.02399,-0.749102,0.130744,-0.93883,-0.320377,-0.407173,1.11833,-0.451436,-0.385703,0.424709,-0.255202,1.14193
-0.741858,-0.39429,1.37355,0.130744,0.0963559,2.04151,1.34071,-0.870645,0.885934,0.723561,0.424709,-0.255202,-0.875521
-0.741858,0.456676,-0.749102,0.130744,-0.584789,-0.320377,-0.407173,1.11833,-0.584674,-1.49497,0.424709,-0.576766,-0.875521
-0.741858,3.19868,-0.749102,0.130744,-0.303865,0.860565,1.41062,0.834193,0.780274,-0.385703,0.424709,-0.576766,1.14193
1.55536,-0.772497,1.37355,0.130744,-0.40392,-0.320377,-0.407173,-0.870645,-0.439806,0.723561,0.424709,-0.576766,1.14193
1.55536,0.740332,0.312224,0.130744,-0.657906,-0.320377,-0.407173,0.265913,0.530078,-1.49497,0.424709,-0.576766,-0.875521
-0.741858,1.7804,1.37355,0.130744,-0.0960579,0.270094,7.20361,1.40247,0.941423,0.723561,0.424709,0.0663611,-0.875521
0.406752,1.5913,0.312224,0.130744,-0.53861,-0.320377,-0.407173,0.265913,2.25786,0.723561,0.424709,2.3173,-0.875521
-0.741858,-0.583394,-0.749102,0.130744,-0.550154,-0.320377,-0.407173,-1.72306,-0.472701,0.723561,0.424709,-0.255202,-0.875521
-0.741858,-0.677946,-0.749102,0.130744,-0.577092,2.63198,4.26716,-1.72306,1.29495,0.723561,0.424709,1.03105,1.14193
1.55536,-1.33981,0.312224,0.130744,-0.807989,-0.320377,-0.407173,0.265913,-0.532176,0.723561,0.424709,-0.255202,-0.875521
-0.741858,-0.299738,-0.749102,0.130744,1.1123,-0.320377,-0.407173,0.265913,-0.297929,-1.49497,-2.35403,-0.255202,-0.875521
-0.741858,0.740332,1.37355,0.130744,1.88196,-0.320377,-0.407173,0.265913,0.120062,-1.49497,0.424709,-0.576766,1.14193
1.55536,-1.05615,-0.749102,0.130744,-0.357741,-0.320377,-0.407173,0.265913,-0.352088,0.723561,0.424709,0.0663611,1.14193
-0.741858,1.40219,1.37355,0.130744,-0.0652717,-0.320377,-0.407173,-0.586505,0.165914,0.723561,0.424709,-0.255202,-0.875521
0.406752,1.11854,0.312224,0.130744,-0.42701,-0.320377,-0.407173,1.11833,1.94952,-1.49497,0.424709,-0.576766,-0.875521
-0.741858,0.078469,-0.749102,0.130744,0.181018,-0.320377,-0.407173,1.11833,1.17035,0.723561,0.424709,-0.255202,-0.875521
-0.741858,0.362124,1.37355,0.130744,-0.400072,-0.320377,-0.407173,-0.870645,0.0353339,0.723561,0.424709,-0.576766,1.14193
-0.741858,-0.583394,-0.749102,0.130744,0.254135,-0.320377,-0.407173,0.265913,-0.0450745,0.723561,0.424709,-0.255202,-0.875521
-0.741858,-0.39429,-0.749102,0.130744,0.573542,-0.320377,-0.407173,1.11833,-0.119502,0.723561,0.424709,-0.255202,-0.875521
1.55536,0.456676,-0.749102,0.130744,-0.488582,0.270094,0.571641,-1.72306,0.0898255,0.723561,0.424709,-0.576766,-0.875521
