754,-1.10625,-1.10625,-1.03463,1.23091,1.23091,1.24135,0.0583518
229,0.0583518,1.22296,-1.03463,-1.03463,-1.03463,-0.96908,0.0583518
283,0.0583518,1.22296,0.098142,0.098142,-1.03463,0.136133,1.22296
184,1.22296,0.0583518,1.23091,-1.03463,-1.03463,-0.96908,0.0583518
749,-1.10625,-1.10625,-1.03463,0.098142,1.23091,-0.96908,1.22296
447,0.0583518,1.22296,-1.03463,1.23091,1.23091,-0.96908,-1.10625
481,0.0583518,0.0583518,0.098142,-1.03463,1.23091,0.136133,-1.10625
785,-1.10625,-1.10625,1.23091,-1.03463,1.23091,1.24135,-1.10625
806,1.22296,0.0583518,-1.03463,1.23091,1.23091,1.24135,-1.10625
800,-1.10625,-1.10625,0.098142,1.23091,1.23091,1.24135,0.0583518
75,-1.10625,0.0583518,-1.03463,0.098142,-1.03463,0.136133,1.22296
245,0.0583518,0.0583518,1.23091,1.23091,-1.03463,-0.96908,1.22296
557,1.22296,-1.10625,-1.03463,-1.03463,0.098142,1.24135,-1.10625
308,-1.10625,-1.10625,-1.03463,-1.03463,1.23091,0.136133,1.22296
183,1.22296,0.0583518,1.23091,-1.03463,-1.03463,-0.96908,-1.10625
895,-1.10625,-1.10625,1.23091,0.098142,0.098142,1.24135,0.0583518
524,-1.10625,1.22296,0.098142,1.23091,0.098142,-0.96908,-1.10625
307,-1.10625,-1.10625,-1.03463,-1.03463,1.23091,1.24135,0.0583518
272,0.0583518,0.0583518,1.23091,-1.03463,-1.03463,-0.96908,0.0583518
928,0.0583518,0.0583518,-1.03463,1.23091,0.098142,-0.96908,1.22296
680,1.22296,1.22296,-1.03463,0.098142,-1.03463,1.24135,-1.10625
100,-1.10625,0.0583518,1.23091,-1.03463,-1.03463,-0.96908,1.22296
866,0.0583518,0.0583518,-1.03463,1.23091,1.23091,1.24135,-1.10625
474,0.0583518,-1.10625,0.098142,-1.03463,1.23091,-0.96908,1.22296
378,1.22296,1.22296,-1.03463,-1.03463,1.23091,1.24135,-1.10625
805,1.22296,-1.10625,-1.03463,1.23091,1.23091,1.24135,-1.10625
42,-1.10625,1.22296,-1.03463,-1.03463,-1.03463,0.136133,1.22296
499,-1.10625,1.22296,1.23091,0.098142,0.098142,-0.96908,-1.10625
405,1.22296,-1.10625,-1.03463,-1.03463,1.23091,0.136133,-1.10625
350,-1.10625,0.0583518,0.098142,1.23091,1.23091,-0.96908,-1.10625
914,1.22296,-1.10625,-1.03463,1.23091,0.098142,1.24135,1.22296
548,1.22296,-1.10625,-1.03463,-1.03463,0.098142,0.136133,0.0583518
110,-1.10625,0.0583518,0.098142,-1.03463,-1.03463,-0.96908,1.22296
238,0.0583518,-1.10625,-1.03463,-1.03463,-1.03463,1.24135,1.22296
596,0.0583518,0.0583518,-1.03463,1.23091,0.098142,-0.96908,0.0583518
546,1.22296,-1.10625,-1.03463,-1.03463,0.098142,0.136133,1.22296
545,1.22296,0.0583518,-1.03463,-1.03463,0.098142,1.24135,-1.10625
79,-1.10625,-1.10625,1.23091,1.23091,-1.03463,1.24135,1.22296
297,-1.10625,-1.10625,-1.03463,-1.03463,1.23091,1.24135,1.22296
717,0.0583518,1.22296,1.23091,1.23091,-1.03463,-0.96908,-1.10625
