Model,num_rows,num_cols,acc,std
TabPFN,3,0.372,0.015292149942040518
TabPFN,5,0.379,0.015349091002225332
TabPFN,15,0.493,0.01581774956184353
LR,3,0.379,0.015349091002225332
LR,5,0.384,0.01538768276189696
LR,15,0.5,0.015819299929208316
CatBoost,3,0.41,0.015560917136921657
CatBoost,5,0.436,0.015689173023144026
CatBoost,15,0.656,0.015029633724408917
R_Forest,3,0.373,0.015300493622922927
R_Forest,5,0.416,0.01559446014414052
R_Forest,15,0.659,0.014998131348402837
KNN,3,0.397,0.015480007449307982
KNN,5,0.416,0.01559446014414052
KNN,15,0.545,0.015755101498347232
SVC,3,0.388,0.015417317979911216
SVC,5,0.385,0.015395194445410945
SVC,15,0.508,0.015817274929209084
FTTransformer,3,0.409,0.015555094373257946
FTTransformer,5,0.412,0.015572363292015076
FTTransformer,15,0.518,0.01580904569940659
