Model,num_rows,num_cols,acc,std
TabPFN,3,0.466,0.015782683329937694
TabPFN,5,0.52,0.015806639423035177
TabPFN,15,0.626,0.015308767369006507
LR,3,0.495,0.015818508944436743
LR,5,0.552,0.01573351656634789
LR,15,0.637,0.015213890444671358
CatBoost,3,0.485,0.01581217964181488
CatBoost,5,0.529,0.015792669451628764
CatBoost,15,0.627,0.015300493622922927
R_Forest,3,0.464,0.015778243024904673
R_Forest,5,0.523,0.015802554246726087
R_Forest,15,0.622,0.015341165254026547
KNN,3,0.514,0.015813097547730935
KNN,5,0.555,0.015723301886761007
KNN,15,0.645,0.015139491543780595
SVC,3,0.505,0.015818508944436743
SVC,5,0.565,0.015685057252717346
SVC,15,0.642,0.015167928865407633
FTTransformer,3,0.49,0.015816135752773183
FTTransformer,5,0.547,0.015749255189977687
FTTransformer,15,0.639,0.015195720118175049
