-0.340155,0.796196,-0.963673,-0.388034,-0.166287,-0.15701,-0.682175,-0.553249,-1.22364,1.58354,1.58281,1.85305,-0.90595,-0.324875,-1.61542,1.01354,-0.905933,-0.349017,-0.166398,1.86894,-1.44854,-0.445397
-0.15862,0.796196,-0.869992,-0.378205,-0.451591,-1.1936,-0.501297,0.482413,-1.22364,1.05635,1.58281,1.34603,-0.766423,-0.321555,-0.277873,1.32677,-0.766404,-0.342245,-0.166398,1.34244,-0.562591,-0.425044
2.56439,0.605821,1.22132,-0.15782,1.43833,0.879577,0.777143,1.00425,0.816812,-1.3815,-0.450693,-0.24993,-0.80916,-0.0526386,-0.705886,-1.61022,-0.809195,-0.119741,0.0680778,-0.313416,-0.671487,-0.309714
-0.176774,-0.804496,-0.997256,-0.386435,-1.79306,-1.1936,-0.861279,2.12466,-1.22364,-1.42245,1.30615,0.435698,-0.0738789,-0.278395,0.685158,1.45419,-0.0738518,-0.353854,-0.175777,0.416045,0.902117,-0.287666
-0.15862,0.796196,-1.20229,-0.39202,0.0555283,0.879577,-0.984103,1.96717,-1.22364,1.17367,1.15398,0.572056,-0.423388,-0.341474,-0.598883,1.14426,-0.423365,-0.356369,-0.173433,0.520541,-0.301781,-0.482709
-0.15862,0.796196,-0.978697,-0.379051,0.404123,0.879577,-0.571646,0.903818,-1.22364,0.529528,1.56898,-0.121254,-0.784952,-0.328195,0.0966394,0.652225,-0.784935,-0.345147,-0.161709,-0.200882,-0.0497083,-0.465749
-0.521689,0.796196,-1.30717,-0.399777,-1.16455,-1.1936,-1.79127,-0.453153,0.816812,-0.261077,-0.699694,1.2404,-0.133813,-0.341474,0.685158,1.14426,-0.133786,-0.364108,-0.185156,1.21986,0.764317,-0.465749
-0.703223,0.491424,-0.641094,-0.375137,-0.636071,-1.1936,-0.467074,-1.08276,0.816812,0.715465,-0.49911,1.52464,-0.324725,-0.311595,-0.598883,1.37239,-0.324704,-0.340697,-0.161709,1.53536,-0.259432,-0.357203
-0.703223,0.571672,0.488374,-0.347198,1.1093,0.879577,-0.0773052,0.59085,0.816812,-0.773513,-0.60286,-0.426618,-0.301526,-0.258476,-0.224371,-0.938143,-0.301518,-0.31419,-0.105434,-0.51437,-0.306486,-0.404692
-0.15862,-0.459173,-0.717393,-0.37979,-0.753467,-1.1936,-0.547182,-0.900249,-1.22364,0.498538,-0.713527,-1.01622,0.318844,-0.298315,-0.331374,0.666612,0.31887,-0.34418,-0.154674,-1.12326,-0.474534,-0.353811
-0.15862,0.582771,1.22073,-0.235939,1.2786,0.879577,0.546071,-0.841526,-1.22364,-1.08636,-0.699694,-0.993173,0.390746,-0.148917,-0.598883,-1.22136,0.390736,-0.204293,-0.00695455,-1.09111,-0.484617,-0.30293
0.0229139,-1.96596,-0.79546,-0.375582,-1.77649,-1.1936,-0.571646,-0.257965,-1.22364,-1.39146,-0.630527,-0.76271,0.0704818,-0.265116,1.00617,1.47269,0.0705092,-0.345147,-0.154674,-0.829867,0.798599,-0.180816
-0.703223,0.796196,-0.997256,-0.380388,0.632327,0.879577,-0.551999,-1.00969,0.816812,0.107847,-1.05936,-1.06039,-0.435769,-0.324875,-0.277873,0.133064,-0.43575,-0.344373,-0.159364,-1.18555,-0.568641,-0.448789
-0.521689,0.467948,-0.553011,-0.387897,-0.9649,-1.1936,-0.844547,2.06794,0.816812,0.107847,-0.685861,0.145699,-0.657578,-0.294995,0.0966394,1.06492,-0.657558,-0.353467,-0.164053,0.0985387,0.113635,-0.316498
-0.521689,0.796196,-1.31218,-0.398838,0.166536,0.879577,-1.63296,0.354957,0.816812,0.968547,-0.713527,-0.526485,-0.350796,-0.354754,0.0966394,1.60094,-0.350772,-0.363334,-0.180467,-0.634942,0.692393,-0.503062
0.204448,0.796196,0.720219,-0.329142,1.29777,0.879577,0.109277,-0.647673,0.816812,-1.12178,1.66581,1.92026,-0.684565,-0.255156,-0.331374,-1.1001,-0.684565,-0.293101,-0.0890212,1.93927,-0.616367,-0.445397
-0.703223,0.796196,-0.316747,-0.360483,-0.166287,-0.15701,-0.163244,1.31354,0.816812,1.58354,-0.595944,-0.14046,-0.912707,-0.314915,-0.170869,1.60094,-0.912692,-0.321736,-0.154674,-0.206911,-0.920198,-0.355507
-0.703223,0.796196,0.736716,-0.327137,1.11349,0.879577,0.132092,-1.10178,0.816812,-0.78126,-0.595944,1.51119,0.397667,-0.308275,-0.652385,0.519044,0.397678,-0.290005,-0.10309,1.51526,-0.69098,-0.39282
-0.15862,0.467948,-1.05058,-0.3885,0.166536,0.879577,-0.869771,-0.836187,-1.22364,0.968547,-0.713527,-0.991253,0.0351886,-0.318235,-0.224371,0.0594851,0.0352124,-0.354047,-0.164053,-1.1112,0.139178,-0.440308
-0.703223,-1.72351,1.22132,0.869995,-1.47402,-1.1936,1.64553,-0.905254,0.816812,-0.83291,-0.699694,-1.01814,1.56011,0.511753,-0.170869,0.133064,1.56011,0.828317,0.14311,-0.8158,-0.294387,1.56949
-0.15862,0.625456,-0.203918,-0.363682,0.748725,0.879577,-0.332081,1.38328,-1.22364,-0.107236,-0.713527,-0.125095,-0.620868,-0.278395,-0.224371,-0.601079,-0.620855,-0.333538,-0.135916,-0.198873,0.338819,-0.402996
-0.703223,0.796196,-1.14897,-0.387007,1.27561,0.879577,-0.820464,-0.614641,0.816812,-1.08083,-0.713527,1.3057,-0.67159,-0.321555,-0.170869,-1.13956,-0.671575,-0.352886,-0.15233,1.28216,0.200347,-0.503062
-0.703223,0.796196,0.996252,-0.315111,1.33111,0.879577,0.187737,0.458723,0.816812,-1.18339,-0.658194,-0.482313,1.54009,-0.251836,0.0966394,-1.02529,1.54011,-0.281879,-0.0726078,-0.572646,-0.44563,-0.404692
0.385982,0.796196,-1.08446,-0.38616,0.0151983,0.879577,-0.733384,1.36826,-1.22364,1.24819,1.74881,0.95232,-0.676241,-0.324875,-0.759388,0.426557,-0.676221,-0.350564,-0.168743,0.922448,-0.405298,-0.467445
-0.703223,-0.448929,0.6831,-0.335185,-1.06792,-1.1936,-0.0437154,-0.400102,0.816812,-0.0825178,-0.685861,-0.820326,-0.738278,-0.225276,0.150141,0.386684,-0.738262,-0.310901,-0.138261,-0.890153,0.491407,-0.17912
2.20132,0.796196,-0.145,-0.354299,0.942988,0.879577,-0.218382,-0.814166,0.816812,-0.466199,1.5759,1.97788,-0.918163,-0.321555,0.578155,0.77883,-0.918154,-0.325992,-0.131227,1.99956,0.393939,-0.445397
2.20132,0.796196,-0.641094,-0.379683,0.303498,0.879577,-0.361995,-0.744766,-1.22364,0.715465,-0.658194,1.35563,-0.706822,-0.314915,-1.88292,0.633728,-0.706806,-0.335279,-0.154674,1.35048,-1.98966,-0.404692
-0.703223,-0.0575064,-0.608983,-0.368158,-0.90181,-1.1936,-0.431076,-0.601962,0.816812,0.224427,-0.672027,-0.899067,-0.28954,-0.288355,0.150141,0.614408,-0.289518,-0.338956,-0.159364,-0.996658,0.709197,-0.330066
-0.703223,0.440629,-1.08446,-0.377163,0.0151983,0.879577,-0.805,1.1257,0.816812,1.24819,-0.49911,-0.205758,-0.914119,-0.328195,3.62775,0.652225,-0.9141,-0.352499,-0.166398,-0.289302,3.71121,-0.443701
-0.15862,-0.626499,0.839823,-0.36257,0.332847,0.879577,-0.165653,-0.796149,0.816812,0.661233,-0.734277,1.34027,-0.738334,-0.235236,-1.56191,-0.404184,-0.738324,-0.321929,-0.0960554,1.35048,-1.14269,-0.30293
1.29365,0.753938,1.22073,-0.23323,1.5108,0.879577,0.544803,-0.459159,-1.22364,-1.51542,-0.685861,-0.843372,-0.545822,-0.245196,-0.0638658,-0.778654,-0.545852,-0.20468,0.0422854,-0.94441,-0.385133,-0.365683
-0.703223,-1.30434,1.17654,-0.269174,0.0209883,0.879577,0.30321,-0.921269,0.816812,1.23786,-0.39536,-1.02198,-0.182007,-0.0592785,0.257144,-1.2415,-0.181996,-0.262144,-0.0468155,-1.10517,0.826831,-0.214736
0.385982,0.796196,-1.24678,-0.394987,-0.415853,-1.1936,-1.15674,1.86374,-1.22364,1.12239,1.63815,0.694969,-0.777029,-0.341474,-0.598883,1.14426,-0.777008,-0.359078,-0.178122,0.649151,-0.362278,-0.486101
-0.15862,0.3877,1.22103,-0.165368,1.36046,0.879577,0.719344,-0.397099,-1.22364,-1.23762,-0.727361,-0.820326,-0.402296,-0.0891581,0.0966394,-1.54239,-0.402316,-0.144313,0.0258721,-0.912258,-0.276909,-0.314802
1.92902,0.796196,-0.735069,-0.373759,1.19136,0.879577,-0.463018,-0.421122,0.816812,-0.925141,-0.734277,1.21927,-0.756109,-0.331515,-0.598883,0.230895,-0.756097,-0.340503,-0.135916,1.19775,-0.024165,-0.465749
-0.15862,0.736864,1.03897,-0.318156,1.54894,0.879577,0.107882,-0.30768,0.816812,-1.58625,-0.734277,-0.785756,-0.645052,-0.258476,0.257144,-1.30069,-0.645066,-0.293294,-0.0257126,-0.896181,0.179509,-0.440308
1.29365,0.486729,0.940869,-0.342089,1.51839,0.879577,-0.049546,0.890805,0.816812,-1.52907,1.5759,-0.127016,-0.8701,-0.231916,-0.598883,-1.53088,-0.870111,-0.311481,-0.0327469,-0.206911,-0.0954174,-0.465749
-0.703223,-1.46355,1.22132,2.67563,0.0595214,0.879577,2.08068,-0.920936,0.816812,1.16629,-0.409193,-1.02198,-0.0298997,1.5509,0.578155,-1.45196,-0.0299642,2.26724,0.642544,-0.864029,0.244712,1.23876
2.40101,0.796196,-1.13012,-0.393773,0.499158,0.879577,-0.905389,1.34724,-1.22364,0.35392,1.62431,0.0996061,-0.755787,-0.341474,-2.04343,1.14426,-0.755769,-0.354821,-0.166398,0.0261954,-1.82631,-0.486101
1.74749,0.0846351,-0.0430708,-0.356573,-0.860681,-1.1936,-0.226241,-0.404106,0.816812,0.300426,-0.699694,-0.822246,-0.638038,-0.258476,-0.170869,0.271178,-0.63802,-0.326573,-0.15233,-0.908239,0.187576,-0.279185
-0.703223,-1.40081,1.22132,0.746451,-1.30152,-1.1936,1.60104,-0.905254,0.816812,-0.514159,-0.699694,-1.01814,-0.511477,0.329156,-0.224371,0.47095,-0.511488,0.735446,0.124352,-0.851972,-0.410676,1.34561
0.204448,0.796196,0.531679,-0.344367,0.894472,0.879577,-0.0476447,-0.603631,0.816812,-0.376181,1.65198,1.88954,0.0976272,-0.291675,-0.224371,0.0594851,0.0976402,-0.311288,-0.119503,1.91315,-0.330685,-0.416564
1.29365,0.764182,1.22132,-0.16938,1.60344,0.879577,0.694373,1.53943,0.816812,-1.6866,1.5759,0.18795,-0.653139,-0.175477,0.203643,-1.4647,-0.653188,-0.154181,0.117318,0.132701,-0.116928,-0.414868
-0.703223,0.796196,-0.580997,-0.365404,1.13925,0.879577,-0.300519,-0.700057,0.816812,-0.828483,-0.672027,-0.937478,1.05842,-0.311595,-0.170869,-0.454333,1.05845,-0.331603,-0.133572,-1.05694,-0.261449,-0.453877
-0.176774,-0.845474,-0.321461,-0.369115,-1.71919,-1.1936,-0.463018,-0.362733,-1.22364,-1.28595,1.31998,1.64947,2.36721,-0.215316,0.685158,0.639072,2.36725,-0.340503,-0.164053,1.70416,0.908166,-0.19608
-0.15862,0.796196,-1.17902,-0.389546,0.23302,0.879577,-0.905389,1.12903,-1.22364,0.845696,-0.658194,-0.219201,-0.317387,-0.341474,0.203643,1.14426,-0.317365,-0.354821,-0.171088,-0.307388,0.0685976,-0.465749
2.56439,0.654055,1.22103,-0.239324,1.37124,0.879577,0.616293,-0.111157,0.816812,-1.25754,-0.450693,-0.697412,-0.854591,-0.109078,-1.45491,-1.46881,-0.854615,-0.182236,0.016493,-0.783647,-1.22201,-0.323282
-0.703223,-0.626499,0.947644,-0.319602,0.190294,0.879577,0.100531,1.13971,0.816812,0.924645,1.00181,-0.0597975,-0.101914,-0.168837,-0.170869,-0.959518,-0.1019,-0.294261,-0.0960554,-0.110453,0.155983,-0.323282
0.385982,0.796196,1.22132,-0.200577,1.6833,0.879577,0.626053,1.93147,0.816812,-1.83417,-0.658194,0.0957651,0.240022,0.0403201,0.578155,-2.1117,0.239962,-0.178947,0.187661,0.0302145,-0.227167,-0.416564
0.0229139,-0.626499,1.22132,0.278444,0.571632,0.879577,1.28948,-0.747769,-1.22364,0.22,1.61048,-0.922114,-0.470547,0.285996,0.578155,-0.703431,-0.470597,0.259288,0.29083,-0.884124,-0.17272,0.305945
0.0229139,-0.270932,-0.496154,-0.381086,-1.022,-1.1936,-0.532986,0.280552,-1.22364,0.00233481,-0.64436,0.940797,0.997554,-0.278395,-1.0269,0.573303,0.997584,-0.343599,-0.157019,0.932496,-0.906082,-0.304626
4.01667,0.796196,-1.20229,-0.392894,-0.388101,-1.1936,-0.984103,0.335939,-1.22364,1.17367,-0.685861,0.933114,-0.397377,-0.334835,-0.224371,0.853642,-0.397354,-0.356369,-0.175777,0.900343,-0.754166,-0.453877
-0.15862,0.630578,1.22132,-0.015466,1.36326,0.879577,1.1441,-0.973653,-1.22364,-1.24278,-0.727361,-1.04503,-0.417985,-0.0161191,-1.56191,-1.39565,-0.418028,0.113984,0.107939,-1.12929,-1.64348,-0.202864
-0.703223,-1.54466,1.22132,0.627753,-1.41252,-1.1936,1.52879,-0.911593,0.816812,-0.719281,-0.39536,-1.01814,0.340205,0.398875,-0.170869,0.130186,0.340206,0.600009,0.0962149,-0.86001,-0.289009,1.23707
2.20132,-0.484358,-1.18786,-0.386402,-0.892226,-1.1936,-1.1016,-0.179557,0.816812,0.242136,-0.734277,1.11941,-0.917237,-0.331515,4.10927,1.25853,-0.917217,-0.358304,-0.171088,1.09929,4.61464,-0.428436
-0.703223,-1.5024,1.22132,0.916341,-1.31729,-1.1936,1.67177,-0.90492,0.816812,-0.543304,-0.713527,-1.01814,0.226375,0.611352,-0.331374,-0.148919,0.226366,0.886555,0.171247,-0.81781,-0.359589,1.56101
2.56439,0.485875,1.22132,0.0579704,1.57589,0.879577,1.0233,-0.412781,0.816812,-1.63532,-0.450693,-0.818405,-0.798532,0.339116,0.257144,-2.01017,-0.798622,0.0193716,0.321312,-0.898191,0.376462,-0.248657
-0.703223,-1.5421,1.22132,0.490578,-1.43688,-1.1936,1.45933,-0.895911,0.816812,-0.76429,-0.685861,-1.0143,-0.849503,0.342436,-0.224371,0.224318,-0.849508,0.485468,0.075112,-0.868048,-0.381099,1.21671
0.385982,-0.468564,-0.243099,-0.368693,0.148966,0.879577,-0.454905,-0.191902,0.816812,1.00101,-0.658194,-0.737743,-0.595049,-0.205356,0.685158,-1.19423,-0.595033,-0.340117,-0.131227,-0.833886,0.892034,-0.367379
-0.15862,0.796196,-0.223361,-0.366076,1.04581,0.879577,-0.30673,-0.924606,-1.22364,-0.656195,-0.713527,-1.02582,-0.0804122,-0.288355,-0.759388,-0.700965,-0.0803982,-0.33199,-0.128882,-1.14536,-0.300436,-0.428436
0.385982,0.796196,-0.967502,-0.388543,-0.473553,-1.1936,-0.812605,0.591184,-1.22364,1.01577,1.13323,-0.303704,0.60687,-0.328195,-0.652385,1.60094,0.606898,-0.352693,-0.168743,-0.385759,-0.466468,-0.430132
-0.703223,0.796196,-1.18786,-0.37808,0.559653,0.879577,-0.836435,2.08796,0.816812,0.242136,-0.49911,0.278215,-0.788271,-0.344794,3.25324,1.08712,-0.788252,-0.353273,-0.168743,0.211073,3.91018,-0.481013
-0.15862,0.726619,1.22132,-0.053819,1.72303,0.879577,1.00657,-1.10678,0.816812,-1.90759,-0.734277,-1.09688,-0.797221,-0.0991179,-0.170869,-1.85808,-0.797332,0.00776277,0.382276,-1.2157,-0.986073,-0.402996
0.0229139,-0.270932,-0.0575058,-0.375158,-0.271304,-1.1936,-0.412062,0.263202,-1.22364,1.38949,-0.658194,0.948479,0.85053,-0.285035,-0.331374,0.49438,0.850555,-0.337988,-0.138261,0.936515,-0.794498,-0.330066
-0.703223,-0.955175,1.22132,0.338392,-1.46184,-1.1936,1.35856,-0.861545,0.816812,-0.810036,-0.685861,-1.00086,-0.735445,0.163158,-0.277873,0.835144,-0.735445,0.342872,-0.0116441,-0.878096,-0.400593,1.06746
-0.703223,-0.0122602,1.22132,-0.00666639,-1.21746,-1.1936,0.952444,-0.0454276,0.816812,-0.358842,-0.699694,0.66232,-0.473601,0.455314,0.257144,1.22112,-0.473634,-0.0272573,0.114973,1.05307,0.238662,2.25638
-0.15862,0.0726833,1.22132,-0.0901166,1.30057,0.879577,0.780566,-0.243618,0.816812,-1.12694,-0.734277,1.11556,-0.720822,-0.00947922,0.310646,-1.52924,-0.720852,-0.118194,0.0821463,1.12541,0.715919,-0.240177
-0.15862,0.796196,-1.14897,-0.390833,0.0333668,0.879577,-0.963316,-0.239281,0.816812,1.21462,1.61048,-0.674366,0.813532,-0.338154,-0.331374,1.18988,0.813562,-0.355982,-0.171088,-0.781638,0.084058,-0.475925
-0.176774,0.796196,-0.963673,-0.379935,-0.166287,-0.15701,-0.571646,0.857106,-1.22364,1.58354,1.30615,1.11364,2.47469,-0.324875,0.150141,1.01354,2.47473,-0.345147,-0.166398,1.09527,-0.266154,-0.442005
0.0229139,0.796196,-1.06089,-0.386929,0.448047,0.879577,-0.746946,1.65487,-1.22364,0.448364,1.30615,0.741062,0.530321,-0.331515,-0.973395,0.573303,0.530347,-0.350951,-0.164053,0.69939,-0.52831,-0.472533
-0.15862,0.796196,-0.00948722,-0.36167,0.378168,0.879577,-0.210524,1.79367,-1.22364,0.577488,-0.672027,0.351195,-0.329099,-0.304955,-0.652385,0.77883,-0.329084,-0.325412,-0.142951,0.305521,-0.629811,-0.367379
-0.521689,0.796196,-1.31689,-0.398697,-1.022,-1.1936,-1.63296,1.28151,0.816812,0.00233481,-0.699694,-0.163506,-0.0158993,-0.344794,0.524653,1.08712,-0.0158713,-0.363334,-0.185156,-0.251121,0.928332,-0.477621
-0.521689,0.796196,-1.22498,-0.396201,-0.166287,-0.15701,-1.36563,-0.728417,0.816812,1.58354,-0.699694,1.34795,0.0333217,-0.341474,0.578155,1.14426,0.0333477,-0.361399,-0.175777,1.33239,0.908839,-0.465749
-0.703223,0.796196,-1.20229,-0.39129,-0.388101,-1.1936,-0.943288,2.02189,0.816812,1.17367,-0.547527,0.293579,0.940698,-0.324875,-0.331374,0.133064,0.94073,-0.355595,-0.175777,0.231168,-0.346818,-0.455573
-0.703223,-1.11226,1.22132,0.266872,-1.38737,-1.1936,1.30469,-0.812498,0.816812,-0.672796,-0.685861,-0.98165,-0.79548,0.149878,-0.277873,0.658391,-0.795481,0.276702,0.00476925,-0.878096,-0.420087,0.943653
-0.521689,0.796196,-0.845541,-0.388055,1.41716,0.879577,-0.618671,-1.06341,0.816812,-1.34239,-0.49911,1.53808,1.49822,-0.348114,-1.88292,1.01354,1.49825,-0.346888,-0.126537,1.52732,-1.93252,-0.492885
-0.703223,0.796196,0.0332287,-0.345433,-0.166287,-0.15701,-0.0939099,1.79801,0.816812,1.58354,-0.685861,0.341592,-0.740242,-0.301635,0.150141,1.20961,-0.740228,-0.315738,-0.149985,0.301502,0.0437265,-0.32837
-0.340155,0.610516,-0.331477,-0.369296,0.650495,0.879577,-0.358572,1.83104,-1.22364,0.074275,1.59665,0.33199,-0.866368,-0.301635,-0.331374,0.0352329,-0.866356,-0.335086,-0.140606,0.279397,-0.288337,-0.43522
-0.703223,-1.74015,1.22132,1.71314,-0.0632654,0.879577,1.8818,-0.920936,0.816812,1.39318,-0.409193,-1.02198,0.326255,1.80321,0.578155,-1.5872,0.3262,1.46855,0.701163,-0.868048,0.162705,1.21502
-0.703223,0.796196,-0.462571,-0.358644,1.4525,0.879577,-0.248043,0.889137,0.816812,-1.40769,-1.60578,-0.392049,-0.759317,-0.338154,-0.170869,0.367776,-0.759313,-0.328121,-0.107779,-0.490255,0.149933,-0.469141
-0.176774,-0.537714,-0.743907,-0.375225,-0.942739,-1.1936,-0.571646,0.00128391,-1.22364,0.148798,1.31998,1.51119,2.16464,-0.258476,0.524653,-0.333483,2.16468,-0.345147,-0.157019,1.5233,0.885984,-0.380947
-0.703223,-1.1908,1.22132,0.515042,-1.29712,-1.1936,1.46783,-0.915597,0.816812,-0.506043,-0.685861,-1.02198,-0.893512,0.451994,0.257144,-0.139465,-0.893523,0.498625,0.0774568,-0.876086,-0.317241,1.21671
-0.340155,0.796196,-0.203918,-0.36744,0.748725,0.879577,-0.242592,-1.09877,-1.22364,-0.107236,1.56898,-1.09304,0.551637,-0.294995,-1.0804,-0.186325,0.551657,-0.327734,-0.138261,-1.21168,-1.09295,-0.43522
2.20132,0.796196,-1.24678,-0.38906,0.0832801,0.879577,-1.14242,-0.61364,0.816812,1.12239,-0.734277,-0.904829,-0.869009,-0.334835,3.14624,0.106345,-0.868989,-0.358884,-0.175777,-1.0268,3.58484,-0.477621
-0.703223,-1.22153,1.14237,-0.333299,-0.166287,-0.15701,-0.0814881,-0.216258,0.816812,1.58354,-0.658194,-0.747346,-0.703527,-0.0459987,0.685158,-1.29329,-0.703518,-0.314577,-0.0655736,-0.81781,1.12999,-0.20456
-0.703223,-1.19848,1.22132,0.678638,-1.36141,-1.1936,1.55744,-0.920936,0.816812,-0.624836,-0.409193,-1.02198,0.514281,0.259437,-0.170869,0.562615,0.514282,0.651475,0.056354,-0.878096,-0.309847,1.15396
-0.15862,0.346722,1.12852,-0.285795,0.420894,0.879577,0.254156,1.17007,-1.22364,0.498538,-0.727361,-0.209599,-0.23923,-0.185437,0.578155,-0.747825,-0.23922,-0.271044,-0.105434,-0.265187,0.541149,-0.265617
-0.176774,0.796196,-0.769831,-0.378492,1.1648,0.879577,-0.571646,0.33694,-1.22364,-0.876074,1.31998,1.37099,0.0363849,-0.304955,-0.170869,-0.865387,0.036402,-0.345147,-0.138261,1.35651,0.0867468,-0.482709
0.0229139,0.796196,-0.769831,-0.367456,1.1648,0.879577,-0.33525,0.989567,-1.22364,-0.876074,1.5759,-0.0790028,-0.643819,-0.341474,-0.170869,1.14426,-0.643806,-0.333732,-0.138261,-0.160691,-0.225151,-0.486101
-0.176774,-0.755835,-1.14573,-0.389986,-1.08769,-1.1936,-0.99475,0.0740205,-1.22364,-0.119041,1.31998,1.48623,2.19778,-0.324875,0.578155,1.30745,2.19782,-0.356562,-0.168743,1.48713,0.879262,-0.431828
0.385982,0.796196,-0.940989,-0.383156,0.499158,0.879577,-0.700808,1.88743,0.816812,0.35392,-0.658194,0.0784804,0.33042,-0.321555,-0.170869,0.230895,0.330444,-0.349597,-0.159364,0.00810958,0.211102,-0.442005
-0.703223,-0.656806,1.19746,-0.299823,-0.287277,-1.1936,0.164541,-0.434468,0.816812,1.35998,-0.685861,-0.83377,-0.69211,-0.0493186,0.524653,-1.1112,-0.692101,-0.285361,-0.0843316,-0.900201,0.767678,-0.153679
-0.703223,-1.21257,1.22132,0.841324,-1.36161,-1.1936,1.64275,-0.915263,0.816812,-0.625205,-0.699694,-1.02198,-0.597454,0.285996,-0.277873,0.749645,-0.597463,0.822125,0.0844911,-0.847953,-0.391182,1.3948
2.40101,0.796196,-1.23588,-0.397671,0.632327,0.879577,-1.21796,-0.865883,-1.22364,0.107847,1.59665,-0.97973,-0.479794,-0.344794,-1.88292,0.573303,-0.479772,-0.359852,-0.171088,-1.10718,-1.84177,-0.504758
-0.703223,-1.53569,1.22132,0.476888,-1.47861,-1.1936,1.45033,-0.905587,0.816812,-0.841395,-0.685861,-1.01814,-0.729442,0.219597,-0.224371,0.792806,-0.729444,0.471537,0.0586987,-0.872067,-0.375722,1.21671
-0.703223,0.796196,1.21248,-0.269305,0.92981,0.879577,0.38991,0.629888,0.816812,-0.44185,-0.658194,-0.415095,0.659236,-0.218636,0.150141,-0.454333,0.659242,-0.244343,-0.0749526,-0.482217,-0.151209,-0.279185
-0.15862,0.491424,-0.866163,-0.378744,-0.166287,-0.15701,-0.551999,1.42532,-1.22364,1.58354,1.15398,0.815962,-0.0132046,-0.318235,-0.224371,0.830212,-0.0131816,-0.344373,-0.161709,0.7858,-0.180786,-0.430132
-0.703223,-1.33806,1.22132,0.254258,0.398333,0.879577,1.2815,1.86174,0.816812,0.540226,-1.05936,0.018944,-0.846548,0.319196,-0.170869,-1.10668,-0.846579,0.250195,0.269727,0.0683956,-0.293714,0.356826
0.385982,0.796196,-0.360642,-0.367907,1.11729,0.879577,-0.328785,1.62618,-1.22364,-0.78827,-0.685861,-0.0271486,-0.292934,-0.294995,-0.331374,-0.72234,-0.292921,-0.333345,-0.128882,-0.102415,-0.361606,-0.440308
