CatBoost,10,-3,0.838,0.011657267771304386
CatBoost,15,-3,0.862,0.010912152632504508
CatBoost,3,-3,0.692,0.014606483127342779
CatBoost,5,-3,0.743,0.013825416526895028
FTTransformer,10,-3,0.886,0.010055103435823278
FTTransformer,15,-3,0.91,0.009054390204866477
FTTransformer,3,-3,0.73,0.01404625563263382
FTTransformer,5,-3,0.816,0.01225945734093864
KNN,10,-3,0.845,0.01145015747079952
KNN,15,-3,0.874,0.010499249222407964
KNN,3,-3,0.737,0.013929286594259776
KNN,5,-3,0.785,0.012997843819031832
LR,10,-3,0.879,0.010318210380946179
LR,15,-3,0.905,0.009276910103103352
LR,3,-3,0.709,0.014370995982378034
LR,5,-3,0.773,0.013253174964763975
Model,num_rows,num_cols,acc,std
R_Forest,10,-3,0.831,0.011856625977890152
R_Forest,15,-3,0.875,0.010463483381956722
R_Forest,3,-3,0.643,0.015158521721486589
R_Forest,5,-3,0.701,0.014484778521220433
STUNT,10,-3,0.878,0.010354864712936776
STUNT,15,-3,0.878,0.010354864712936774
STUNT,3,-3,0.713,0.014312087053810001
STUNT,5,-3,0.802,0.012607733934175283
SVC,10,-3,0.886,0.010055103435823278
SVC,15,-3,0.909,0.009099549538400337
SVC,3,-3,0.73,0.01404625563263382
SVC,5,-3,0.795,0.012772554096113203
TabNet,10,-3,0.64,0.015186527932039985
TabNet,15,-3,0.732,0.014013292702729519
TabNet,3,-3,0.524,0.015801065586651862
TabNet,5,-3,0.525,0.01579951342999602
Iwata,3,-3,0.815,0.027470522922391372
Iwata,5,-3,0.876,0.0233165963138633
Iwata,10,-3,0.925,0.018633899812498248
Iwata,15,-3,0.93,0.018050646133194948
TabPFN,3,-3,0.638,0.015204840912919385
TabPFN,5,-3,0.716,0.014267009061031241
TabPFN,10,-3,0.888,0.009977753031397177
TabPFN,15,-3,0.918,0.00868051561552373
