Model,num_rows,num_cols,acc,std
TabPFN,3,0.587,0.015577986829936457
TabPFN,5,0.737,0.013929286594259776
TabPFN,15,0.969,0.0054835270646791815
LR,3,0.634,0.0152406127264056
LR,5,0.79,0.01288666233227464
LR,15,0.964,0.005893957816165529
CatBoost,3,0.639,0.015195720118175049
CatBoost,5,0.748,0.01373625439065121
CatBoost,15,0.949,0.006960420062571471
R_Forest,3,0.603,0.015480007449307982
R_Forest,5,0.724,0.014142984975740588
R_Forest,15,0.948,0.00702462421381709
KNN,3,0.663,0.014955087918653461
KNN,5,0.796,0.01274937435902431
KNN,15,0.964,0.005893957816165529
SVC,3,0.657,0.015019206922357007
SVC,5,0.802,0.012607733934175283
SVC,15,0.978,0.004640855259274689
FTTransformer,3,0.628,0.015292149942040518
FTTransformer,5,0.763,0.013454070462577935
FTTransformer,15,0.954,0.006627814717380679
