498,1.22333,-0.998842,1.34009,0.998842
200,-1.22333,-0.998842,0.446696,0.998842
61,1.47618,0.740391,0.970018,0.800453
390,0.0,-0.998842,-0.446696,0.998842
440,1.22333,-0.998842,0.446696,0.998842
526,1.22333,-0.998842,-0.446696,-0.998842
131,-1.22333,0.998842,1.34009,-0.998842
391,0.0,0.998842,-0.446696,0.998842
199,-1.22333,0.998842,-0.446696,0.998842
414,1.22333,-0.998842,-0.446696,-0.998842
544,1.22333,-0.998842,0.446696,0.998842
335,0.0,0.998842,-0.446696,-0.998842
309,0.0,0.998842,-1.34009,0.998842
399,0.0,0.998842,-0.446696,0.998842
106,2.49815,0.740391,2.50219,2.18919
247,-1.22333,0.998842,-0.446696,0.998842
190,-1.22333,-0.998842,-0.446696,-0.998842
165,-1.22333,0.998842,-1.34009,0.998842
381,0.0,0.998842,-1.34009,-0.998842
490,1.22333,-0.998842,1.34009,0.998842
172,-1.22333,-0.998842,-1.34009,-0.998842
91,2.49815,2.07309,0.970018,0.800453
548,1.22333,-0.998842,-1.34009,0.998842
463,1.22333,0.998842,-0.446696,-0.998842
92,2.49815,0.740391,0.203934,2.18919
4,0.45421,0.740391,0.970018,2.18919
5,0.45421,2.07309,0.970018,2.18919
402,0.0,-0.998842,1.34009,0.998842
379,0.0,0.998842,1.34009,-0.998842
280,0.0,-0.998842,0.446696,-0.998842
432,1.22333,-0.998842,0.446696,-0.998842
449,1.22333,0.998842,0.446696,0.998842
257,-1.22333,0.998842,0.446696,0.998842
429,1.22333,0.998842,-1.34009,-0.998842
32,0.45421,0.740391,1.7361,0.800453
183,-1.22333,0.998842,-0.446696,-0.998842
499,1.22333,0.998842,1.34009,0.998842
524,1.22333,-0.998842,-1.34009,-0.998842
53,1.47618,0.740391,2.50219,0.800453
166,-1.22333,-0.998842,-0.446696,0.998842
182,-1.22333,-0.998842,-0.446696,-0.998842
288,0.0,-0.998842,0.446696,-0.998842
397,0.0,0.998842,-1.34009,0.998842
268,0.0,-0.998842,-1.34009,-0.998842
179,-1.22333,0.998842,1.34009,-0.998842
539,1.22333,0.998842,1.34009,0.998842
333,0.0,0.998842,-1.34009,-0.998842
224,-1.22333,-0.998842,0.446696,-0.998842
145,-1.22333,0.998842,0.446696,-0.998842
404,0.0,-0.998842,-1.34009,0.998842
121,2.49815,2.07309,0.970018,2.18919
419,1.22333,0.998842,1.34009,-0.998842
146,-1.22333,-0.998842,1.34009,-0.998842
112,2.49815,2.07309,0.203934,0.800453
536,1.22333,-0.998842,0.446696,0.998842
508,1.22333,-0.998842,-1.34009,-0.998842
343,0.0,0.998842,-0.446696,0.998842
109,2.49815,2.07309,2.50219,0.800453
72,1.47618,0.740391,2.50219,2.18919
211,-1.22333,0.998842,1.34009,0.998842
427,1.22333,0.998842,1.34009,-0.998842
303,0.0,0.998842,-0.446696,0.998842
217,-1.22333,0.998842,0.446696,0.998842
25,0.45421,2.07309,1.7361,2.18919
42,0.45421,0.740391,0.970018,2.18919
485,1.22333,0.998842,-1.34009,0.998842
444,1.22333,-0.998842,-1.34009,0.998842
269,0.0,0.998842,-1.34009,-0.998842
396,0.0,-0.998842,-1.34009,0.998842
497,1.22333,0.998842,0.446696,0.998842
161,-1.22333,0.998842,0.446696,0.998842
324,0.0,-0.998842,-1.34009,-0.998842
527,1.22333,0.998842,-0.446696,-0.998842
488,1.22333,-0.998842,0.446696,0.998842
341,0.0,0.998842,-1.34009,0.998842
413,1.22333,0.998842,-1.34009,-0.998842
362,0.0,-0.998842,1.34009,0.998842
57,1.47618,0.740391,1.7361,2.18919
477,1.22333,0.998842,-1.34009,-0.998842
482,1.22333,-0.998842,1.34009,-0.998842
127,-1.22333,0.998842,-0.446696,-0.998842
468,1.22333,-0.998842,-1.34009,-0.998842
392,0.0,-0.998842,0.446696,0.998842
377,0.0,0.998842,0.446696,-0.998842
387,0.0,0.998842,1.34009,-0.998842
3,0.45421,2.07309,1.7361,0.800453
30,0.45421,2.07309,0.203934,0.800453
76,1.47618,0.740391,0.203934,0.800453
169,-1.22333,0.998842,0.446696,0.998842
538,1.22333,-0.998842,1.34009,0.998842
236,-1.22333,-0.998842,-1.34009,-0.998842
344,0.0,-0.998842,0.446696,0.998842
67,1.47618,2.07309,0.970018,0.800453
220,-1.22333,-0.998842,-1.34009,-0.998842
416,1.22333,-0.998842,0.446696,-0.998842
493,1.22333,0.998842,-1.34009,0.998842
238,-1.22333,-0.998842,-0.446696,-0.998842
79,1.47618,2.07309,0.203934,0.800453
147,-1.22333,0.998842,1.34009,-0.998842
83,1.47618,0.740391,0.203934,2.18919
244,-1.22333,-0.998842,-1.34009,0.998842
489,1.22333,0.998842,0.446696,0.998842
371,0.0,0.998842,1.34009,-0.998842
422,1.22333,-0.998842,-0.446696,-0.998842
54,1.47618,2.07309,0.970018,2.18919
393,0.0,0.998842,0.446696,0.998842
96,2.49815,2.07309,0.970018,2.18919
534,1.22333,-0.998842,-0.446696,0.998842
480,1.22333,-0.998842,0.446696,-0.998842
457,1.22333,0.998842,0.446696,0.998842
460,1.22333,-0.998842,-1.34009,-0.998842
472,1.22333,-0.998842,0.446696,-0.998842
118,2.49815,0.740391,2.50219,2.18919
348,0.0,-0.998842,-1.34009,0.998842
284,0.0,-0.998842,-1.34009,-0.998842
191,-1.22333,0.998842,-0.446696,-0.998842
101,2.49815,0.740391,0.203934,2.18919
58,1.47618,2.07309,2.50219,2.18919
226,-1.22333,-0.998842,1.34009,-0.998842
479,1.22333,0.998842,-0.446696,-0.998842
537,1.22333,0.998842,0.446696,0.998842
445,1.22333,0.998842,-1.34009,0.998842
243,-1.22333,0.998842,1.34009,-0.998842
403,0.0,0.998842,1.34009,0.998842
435,1.22333,0.998842,1.34009,-0.998842
406,0.0,-0.998842,-0.446696,0.998842
528,1.22333,-0.998842,0.446696,-0.998842
143,-1.22333,0.998842,-0.446696,-0.998842
117,2.49815,2.07309,1.7361,2.18919
246,-1.22333,-0.998842,-0.446696,0.998842
113,2.49815,0.740391,0.970018,0.800453
175,-1.22333,0.998842,-0.446696,-0.998842
378,0.0,-0.998842,1.34009,-0.998842
375,0.0,0.998842,-0.446696,-0.998842
194,-1.22333,-0.998842,1.34009,-0.998842
357,0.0,0.998842,-1.34009,0.998842
386,0.0,-0.998842,1.34009,-0.998842
401,0.0,0.998842,0.446696,0.998842
134,-1.22333,-0.998842,-0.446696,-0.998842
223,-1.22333,0.998842,-0.446696,-0.998842
80,1.47618,0.740391,1.7361,0.800453
510,1.22333,-0.998842,-0.446696,-0.998842
437,1.22333,0.998842,-1.34009,0.998842
24,0.45421,0.740391,1.7361,2.18919
132,-1.22333,-0.998842,-1.34009,-0.998842
160,-1.22333,-0.998842,0.446696,0.998842
74,1.47618,0.740391,0.970018,2.18919
313,0.0,0.998842,0.446696,0.998842
301,0.0,0.998842,-1.34009,0.998842
455,1.22333,0.998842,-0.446696,0.998842
474,1.22333,-0.998842,1.34009,-0.998842
317,0.0,0.998842,-1.34009,-0.998842
451,1.22333,0.998842,1.34009,0.998842
116,2.49815,0.740391,0.203934,2.18919
369,0.0,0.998842,0.446696,-0.998842
254,-1.22333,-0.998842,-0.446696,0.998842
221,-1.22333,0.998842,-1.34009,-0.998842
84,1.47618,2.07309,0.203934,2.18919
86,1.47618,2.07309,1.7361,2.18919
11,0.45421,0.740391,1.7361,0.800453
323,0.0,0.998842,1.34009,-0.998842
9,0.45421,2.07309,0.203934,0.800453
193,-1.22333,0.998842,0.446696,-0.998842
43,0.45421,0.740391,2.50219,2.18919
141,-1.22333,0.998842,-1.34009,-0.998842
294,0.0,-0.998842,-0.446696,0.998842
314,0.0,-0.998842,1.34009,0.998842
212,-1.22333,-0.998842,-1.34009,0.998842
181,-1.22333,0.998842,-1.34009,-0.998842
55,1.47618,0.740391,1.7361,2.18919
363,0.0,0.998842,1.34009,0.998842
550,1.22333,-0.998842,-0.446696,0.998842
516,1.22333,-0.998842,-1.34009,-0.998842
380,0.0,-0.998842,-1.34009,-0.998842
531,1.22333,0.998842,1.34009,-0.998842
209,-1.22333,0.998842,0.446696,0.998842
420,1.22333,-0.998842,-1.34009,-0.998842
282,0.0,-0.998842,1.34009,-0.998842
355,0.0,0.998842,1.34009,0.998842
520,1.22333,-0.998842,0.446696,-0.998842
228,-1.22333,-0.998842,-1.34009,-0.998842
430,1.22333,-0.998842,-0.446696,-0.998842
545,1.22333,0.998842,0.446696,0.998842
40,0.45421,2.07309,2.50219,2.18919
417,1.22333,0.998842,0.446696,-0.998842
376,0.0,-0.998842,0.446696,-0.998842
509,1.22333,0.998842,-1.34009,-0.998842
31,0.45421,2.07309,0.970018,0.800453
158,-1.22333,-0.998842,-0.446696,0.998842
330,0.0,-0.998842,1.34009,-0.998842
287,0.0,0.998842,-0.446696,-0.998842
337,0.0,0.998842,0.446696,-0.998842
418,1.22333,-0.998842,1.34009,-0.998842
156,-1.22333,-0.998842,-1.34009,0.998842
492,1.22333,-0.998842,-1.34009,0.998842
448,1.22333,-0.998842,0.446696,0.998842
0,0.45421,0.740391,1.7361,0.800453
340,0.0,-0.998842,-1.34009,0.998842
407,0.0,0.998842,-0.446696,0.998842
222,-1.22333,-0.998842,-0.446696,-0.998842
51,1.47618,0.740391,2.50219,0.800453
476,1.22333,-0.998842,-1.34009,-0.998842
232,-1.22333,-0.998842,0.446696,-0.998842
395,0.0,0.998842,1.34009,0.998842
159,-1.22333,0.998842,-0.446696,0.998842
261,-1.22333,0.998842,-1.34009,0.998842
218,-1.22333,-0.998842,1.34009,0.998842
216,-1.22333,-0.998842,0.446696,0.998842
541,1.22333,0.998842,-1.34009,0.998842
44,0.45421,2.07309,2.50219,2.18919
278,0.0,-0.998842,-0.446696,-0.998842
525,1.22333,0.998842,-1.34009,-0.998842
136,-1.22333,-0.998842,0.446696,-0.998842
506,1.22333,-0.998842,1.34009,0.998842
123,2.49815,2.07309,2.50219,2.18919
307,0.0,0.998842,1.34009,0.998842
164,-1.22333,-0.998842,-1.34009,0.998842
388,0.0,-0.998842,-1.34009,0.998842
75,1.47618,0.740391,2.50219,2.18919
105,2.49815,0.740391,0.970018,2.18919
21,0.45421,0.740391,2.50219,2.18919
553,1.22333,0.998842,0.446696,0.998842
345,0.0,0.998842,0.446696,0.998842
515,1.22333,0.998842,1.34009,-0.998842
81,1.47618,2.07309,2.50219,0.800453
481,1.22333,0.998842,0.446696,-0.998842
276,0.0,-0.998842,-1.34009,-0.998842
382,0.0,-0.998842,-0.446696,-0.998842
446,1.22333,-0.998842,-0.446696,0.998842
237,-1.22333,0.998842,-1.34009,-0.998842
441,1.22333,0.998842,0.446696,0.998842
265,-1.22333,0.998842,0.446696,0.998842
372,0.0,-0.998842,-1.34009,-0.998842
103,2.49815,2.07309,1.7361,2.18919
52,1.47618,2.07309,2.50219,0.800453
10,0.45421,0.740391,0.970018,0.800453
126,-1.22333,-0.998842,-0.446696,-0.998842
125,-1.22333,0.998842,-1.34009,-0.998842
465,1.22333,0.998842,0.446696,-0.998842
359,0.0,0.998842,-0.446696,0.998842
219,-1.22333,0.998842,1.34009,0.998842
364,0.0,-0.998842,-1.34009,-0.998842
285,0.0,0.998842,-1.34009,-0.998842
36,0.45421,2.07309,0.203934,2.18919
152,-1.22333,-0.998842,0.446696,0.998842
195,-1.22333,0.998842,1.34009,-0.998842
102,2.49815,2.07309,0.203934,2.18919
99,2.49815,2.07309,0.203934,0.800453
38,0.45421,2.07309,1.7361,2.18919
339,0.0,0.998842,1.34009,-0.998842
233,-1.22333,0.998842,0.446696,-0.998842
331,0.0,0.998842,1.34009,-0.998842
33,0.45421,0.740391,2.50219,0.800453
411,0.0,0.998842,1.34009,0.998842
298,0.0,-0.998842,1.34009,0.998842
400,0.0,-0.998842,0.446696,0.998842
192,-1.22333,-0.998842,0.446696,-0.998842
162,-1.22333,-0.998842,1.34009,0.998842
85,1.47618,0.740391,0.970018,2.18919
63,1.47618,0.740391,1.7361,0.800453
504,1.22333,-0.998842,0.446696,0.998842
281,0.0,0.998842,0.446696,-0.998842
207,-1.22333,0.998842,-0.446696,0.998842
231,-1.22333,0.998842,-0.446696,-0.998842
332,0.0,-0.998842,-1.34009,-0.998842
478,1.22333,-0.998842,-0.446696,-0.998842
306,0.0,-0.998842,1.34009,0.998842
466,1.22333,-0.998842,1.34009,-0.998842
270,0.0,-0.998842,-0.446696,-0.998842
310,0.0,-0.998842,-0.446696,0.998842
129,-1.22333,0.998842,0.446696,-0.998842
450,1.22333,-0.998842,1.34009,0.998842
368,0.0,-0.998842,0.446696,-0.998842
115,2.49815,2.07309,2.50219,0.800453
198,-1.22333,-0.998842,-0.446696,0.998842
383,0.0,0.998842,-0.446696,-0.998842
137,-1.22333,0.998842,0.446696,-0.998842
305,0.0,0.998842,0.446696,0.998842
484,1.22333,-0.998842,-1.34009,0.998842
533,1.22333,0.998842,-1.34009,0.998842
289,0.0,0.998842,0.446696,-0.998842
366,0.0,-0.998842,-0.446696,-0.998842
177,-1.22333,0.998842,0.446696,-0.998842
47,1.47618,0.740391,0.203934,0.800453
336,0.0,-0.998842,0.446696,-0.998842
60,1.47618,0.740391,2.50219,2.18919
467,1.22333,0.998842,1.34009,-0.998842
554,1.22333,-0.998842,1.34009,0.998842
275,0.0,0.998842,1.34009,-0.998842
256,-1.22333,-0.998842,0.446696,0.998842
108,2.49815,0.740391,0.970018,0.800453
153,-1.22333,0.998842,0.446696,0.998842
326,0.0,-0.998842,-0.446696,-0.998842
273,0.0,0.998842,0.446696,-0.998842
523,1.22333,0.998842,1.34009,-0.998842
186,-1.22333,-0.998842,1.34009,-0.998842
170,-1.22333,-0.998842,1.34009,0.998842
500,1.22333,-0.998842,-1.34009,0.998842
2,0.45421,0.740391,0.970018,0.800453
266,-1.22333,-0.998842,1.34009,0.998842
318,0.0,-0.998842,-0.446696,-0.998842
543,1.22333,0.998842,-0.446696,0.998842
71,1.47618,2.07309,1.7361,2.18919
456,1.22333,-0.998842,0.446696,0.998842
530,1.22333,-0.998842,1.34009,-0.998842
37,0.45421,2.07309,0.970018,2.18919
547,1.22333,0.998842,1.34009,0.998842
155,-1.22333,0.998842,1.34009,0.998842
89,2.49815,0.740391,0.203934,0.800453
197,-1.22333,0.998842,-1.34009,0.998842
