model,num_rows,num_cols,acc,std
LR,2,-3,0.5279441117764471,0.01577878818099048
LR,6,-3,0.5548902195608783,0.01570797006213997
LR,10,-3,0.5778443113772455,0.015610783664492403
CatBoost,2,-3,0.5239520958083832,0.015785345101910177
CatBoost,6,-3,0.5359281437125748,0.015762636447675463
CatBoost,10,-3,0.5379241516966068,0.01575796450284173
R_Forest,2,-3,0.5319361277445109,0.01577121911560086
R_Forest,6,-3,0.5399201596806387,0.015753038520502763
R_Forest,10,-3,0.56187624750499,0.015682008946245093
KNN,2,-3,0.5389221556886228,0.0157555332809646
KNN,6,-3,0.5369261477045908,0.01576033221553894
KNN,10,-3,0.5708582834331337,0.015643988279834847
TabNet,2,-3,0.5059880239520959,0.015802355176998434
TabNet,6,-3,0.5199600798403193,0.015790891139191552
TabNet,10,-3,0.5269461077844312,0.015780522247152564
FTTransformer,2,-3,0.5469061876247505,0.01573379348107781
FTTransformer,6,-3,0.5219560878243513,0.01578824440987355
FTTransformer,10,-3,0.56187624750499,0.015682008946245093
