0.610844,0.724578,0.660755,1.09809,0.162886,0.61587,-0.202625,-1.47757,-1.09059,-1.18584,-0.256116,-0.438837,-1.1158,-0.729846,-0.668997,0.563776,-1.25523
0.610844,0.724578,0.660755,-1.2728,0.162886,0.61587,1.85847,-1.47757,0.732067,0.843178,-0.256116,2.27847,-0.517425,-1.08379,-0.668997,0.563776,-1.25523
-0.397384,-2.5405,-0.488212,-0.0873569,0.162886,-0.611639,-0.202625,-1.47757,-0.179259,0.843178,-0.256116,-0.438837,-0.218239,-0.0219581,-0.668997,0.563776,1.35772
-0.397384,-2.5405,-0.488212,-1.2728,0.162886,-0.611639,-0.202625,-1.47757,-2.00191,0.843178,-0.256116,-0.438837,0.679319,-0.0219581,-0.668997,-0.545748,-0.384244
-0.397384,-2.5405,-0.488212,-1.2728,0.162886,-0.611639,-0.202625,0.217879,-0.179259,0.843178,-0.256116,-0.438837,-0.517425,-0.0219581,-0.668997,-0.545748,1.35772
0.610844,0.724578,0.660755,1.09809,0.162886,0.61587,-0.202625,0.217879,-0.179259,-1.18584,-0.256116,-0.438837,1.57688,-1.08379,-0.668997,-0.545748,-0.384244
1.61907,0.724578,0.660755,-0.877655,0.162886,-0.611639,-0.889655,1.0656,0.732067,0.843178,-0.256116,-0.438837,-0.816611,1.39382,1.49459,-0.545748,0.777065
1.11496,0.724578,0.660755,-1.2728,0.162886,0.61587,1.85847,0.217879,0.732067,-1.18584,-0.256116,-0.438837,-1.41498,-1.08379,1.49459,-0.545748,1.06739
-1.90973,0.724578,0.660755,-0.482506,0.162886,0.61587,0.484406,0.217879,0.732067,-1.18584,-0.256116,-0.438837,-0.218239,-1.08379,-0.668997,-0.545748,1.06739
-0.397384,-0.208302,0.660755,1.09809,0.162886,-0.611639,-0.889655,1.0656,-0.179259,0.843178,-0.256116,-0.438837,-0.816611,1.39382,1.49459,0.563776,-1.25523
-0.397384,-0.208302,0.660755,-0.0873569,0.162886,0.61587,-0.889655,1.0656,-0.179259,0.843178,-0.256116,-0.438837,-0.816611,1.39382,1.49459,1.6733,-1.25523
0.610844,-0.208302,0.660755,1.09809,0.162886,0.61587,-0.202625,0.217879,0.732067,-1.18584,-0.256116,-0.438837,-1.1158,-0.729846,-0.668997,0.563776,0.777065
0.610844,-0.208302,0.660755,1.09809,0.162886,0.61587,-0.202625,0.217879,-1.09059,-1.18584,-0.256116,-0.438837,0.978505,-1.08379,-0.668997,-0.545748,0.777065
0.610844,0.724578,-2.78615,-1.2728,0.162886,0.61587,1.85847,-1.47757,0.732067,0.843178,-0.256116,2.27847,0.679319,-0.729846,-0.668997,-0.545748,-1.25523
-0.901498,-0.208302,-0.488212,-0.877655,0.162886,-0.611639,-0.889655,0.217879,0.732067,0.843178,-0.256116,-0.438837,-0.816611,1.39382,1.49459,1.6733,-1.25523
-2.41384,0.724578,0.660755,-0.482506,0.162886,0.61587,0.484406,1.0656,0.732067,-1.18584,-0.256116,-0.438837,-0.218239,-1.08379,-0.668997,-2.7648,1.35772
-0.397384,-2.07406,-0.488212,-1.2728,0.162886,-0.611639,-0.202625,-1.47757,-2.00191,0.843178,-0.256116,-0.438837,-0.218239,-0.0219581,-0.668997,0.563776,1.35772
0.610844,0.724578,0.660755,-0.877655,0.162886,0.61587,-0.202625,-0.629845,0.732067,-1.18584,-0.256116,2.27847,1.57688,1.39382,1.49459,-2.7648,1.06739
-0.397384,-2.07406,-0.488212,1.09809,0.162886,-0.611639,-0.202625,0.217879,-2.00191,0.843178,-0.256116,-0.438837,0.679319,-0.0219581,-0.668997,0.563776,1.35772
0.610844,0.724578,0.660755,-1.2728,0.162886,0.61587,1.85847,1.0656,0.732067,0.843178,-0.256116,2.27847,0.679319,-0.729846,-0.668997,0.563776,1.06739
-0.397384,-2.07406,-0.488212,1.09809,0.162886,-0.611639,-0.202625,0.217879,-2.45757,0.843178,-0.256116,-0.438837,-0.218239,-0.0219581,-0.668997,-0.545748,-0.384244
0.610844,0.724578,0.660755,1.09809,0.162886,0.61587,-0.202625,0.217879,-0.179259,-1.18584,-0.256116,-0.438837,1.57688,-1.08379,-0.668997,0.563776,-1.25523
-0.397384,-2.5405,-0.488212,1.09809,0.162886,-0.611639,-0.202625,-1.47757,-2.45757,0.843178,-0.256116,-0.438837,-0.218239,-0.0219581,-0.668997,-0.545748,1.35772
-2.41384,0.724578,0.660755,-0.482506,0.162886,0.61587,0.484406,0.217879,0.732067,-1.18584,-0.256116,-0.438837,1.57688,-0.729846,-0.668997,-2.7648,1.35772
-0.901498,0.724578,0.660755,-0.877655,0.162886,-0.611639,-0.889655,0.217879,-0.179259,0.843178,-0.256116,-0.438837,-0.816611,1.39382,1.49459,-0.545748,-1.25523
-0.901498,0.724578,-0.488212,1.09809,0.162886,0.61587,-0.889655,1.0656,-0.179259,0.843178,-0.256116,-0.438837,-0.816611,1.39382,1.49459,0.563776,0.777065
0.610844,0.724578,0.660755,-1.2728,0.162886,0.61587,-0.889655,-1.47757,0.732067,0.843178,3.43304,2.27847,0.679319,1.39382,-0.668997,-2.7648,-0.384244
1.61907,0.724578,0.660755,-0.877655,0.162886,0.61587,-0.889655,1.0656,0.732067,0.843178,-0.256116,-0.438837,-0.816611,1.39382,1.49459,0.563776,-1.25523
-0.397384,-2.07406,-0.488212,-0.0873569,0.162886,-0.611639,-0.202625,0.217879,-2.00191,0.843178,-0.256116,-0.438837,-0.517425,-0.0219581,-0.668997,0.563776,-0.384244
0.610844,-0.208302,0.660755,1.09809,0.162886,0.61587,-0.202625,0.217879,-1.09059,-1.18584,-0.256116,-0.438837,-1.1158,-1.08379,-0.668997,0.563776,-1.25523
0.610844,0.724578,-0.488212,-1.2728,0.162886,0.61587,-0.889655,-1.47757,0.732067,0.843178,3.43304,2.27847,0.679319,1.39382,-0.668997,-2.7648,1.06739
