model,num_rows,num_cols,acc,std
SVC,2,-3,0.8792415169660679,0.010299019468243974
SVC,6,-3,0.9461077844311377,0.007137009721317421
SVC,10,-3,0.9590818363273453,0.006261362702433162
LR,2,-3,0.8572854291417166,0.011055536948777912
LR,6,-3,0.8952095808383234,0.009680685489264419
LR,10,-3,0.9341317365269461,0.007840163721053619
CatBoost,2,-3,0.8712574850299402,0.010585642351093227
CatBoost,6,-3,0.9031936127744511,0.009345991817609898
CatBoost,10,-3,0.9471057884231537,0.007074345735891003
R_Forest,2,-3,0.8792415169660679,0.010299019468243974
R_Forest,6,-3,0.8772455089820359,0.01037199342967298
R_Forest,10,-3,0.9431137724550899,0.007320969066492928
KNN,2,-3,0.8762475049900199,0.010408145151912592
KNN,6,-3,0.9421157684630739,0.007381000481519934
KNN,10,-3,0.9481037924151696,0.0070109797735949
STUNT,2,-3,0.8373253493013972,0.011665141798774023
STUNT,6,-3,0.9231536926147704,0.008418437048772192
STUNT,10,-3,0.9301397205588823,0.008056978707408572
TabNet,2,-3,0.5239520958083832,0.015785345101910177
TabNet,6,-3,0.564870259481038,0.01566991713863641
TabNet,10,-3,0.6437125748502994,0.015136630346667169
FTTransformer,2,-3,0.7984031936127745,0.012680486556216786
FTTransformer,6,-3,0.8972055888223552,0.009598728281583055
FTTransformer,10,-3,0.9211576846307385,0.008517843097019922
