Model,num_rows,num_cols,acc,std
TabPFN,3,0.56,0.015704987954361718
TabPFN,5,0.631,0.015266698139154782
TabPFN,15,0.84,0.011598902298689068
LR,3,0.585,0.015589035185604594
LR,5,0.694,0.0145800060554369
LR,15,0.864,0.010845350230473038
CatBoost,3,0.586,0.01558354410417755
CatBoost,5,0.678,0.014782913600996744
CatBoost,15,0.849,0.011328165223341655
R_Forest,3,0.538,0.015773547629015002
R_Forest,5,0.63,0.015275252316519466
R_Forest,15,0.84,0.011598902298689068
KNN,3,0.592,0.015549205052920803
KNN,5,0.696,0.014553205687950535
KNN,15,0.855,0.0111399775178902
SVC,3,0.601,0.01549319331316301
SVC,5,0.716,0.014267009061031241
SVC,15,0.849,0.011328165223341657
FTTransformer,3,0.593,0.015543249100255476
FTTransformer,5,0.676,0.014806864733738987
FTTransformer,15,0.826,0.011994493230973447
