0.166678,-0.502964,-1.61111,0.206969,-0.924037,-1.06324,1.90068,0.154934,0.830963,0.36813,0.922918,-0.0755131,-1.08608,-0.140041,0.364312,-0.0852882,-0.134914,0.0963529,0.640826,0.0279765
0.205479,0.0686664,0.452349,0.130426,-0.16379,-0.0886367,0.444173,-0.182511,0.841967,-1.2773,0.687284,0.239703,-0.888955,-0.375886,-0.0786914,-0.330668,0.227549,0.0566723,0.311817,-0.258463
0.0493859,0.63362,0.641216,-0.414407,0.601396,1.76833,-0.667183,0.00846599,-0.803227,-0.536277,-0.845696,-0.789853,0.681526,1.40342,0.193705,1.30106,-0.574239,1.93985,-0.032694,-0.375956
0.343842,-1.02625,-0.691352,-2.51513,4.04058,2.46368,-1.61364,-0.481484,-1.77979,0.903558,-1.63879,-0.59134,1.30354,2.42108,-0.220512,1.89556,0.241092,1.83041,-0.677448,-0.523164
0.569091,1.29024,1.64948,0.0172715,0.30639,1.17863,-1.56176,-0.682326,-0.713551,-0.600096,-1.77192,0.61163,0.859089,1.494,-0.764566,1.42716,0.650142,1.13235,-1.04393,-0.657618
-0.0724145,0.596088,0.788654,-0.0525643,-0.20437,0.069426,0.623715,0.175664,0.71369,-1.44975,0.928736,-0.270088,-1.50757,-0.42969,0.586173,-0.439035,-0.130876,-0.249918,0.804856,0.0761429
-0.662655,-1.04974,-0.800618,-2.52938,3.66012,2.123,-1.37505,-0.425861,-1.68187,1.11014,-1.06817,-0.172246,1.34414,1.57786,-0.307559,1.5706,0.0693261,1.74347,-0.539756,-0.00811588
0.152975,-0.0548931,0.726724,2.07154,-0.658108,-0.948776,-0.780788,0.319544,1.35047,-0.962389,1.08424,0.394657,-0.759188,-0.87878,0.117463,-0.291187,0.0511051,-0.329589,0.713841,0.287999
0.181671,-0.411698,0.607623,1.54852,-0.123449,0.0934342,-1.04766,-0.332057,1.56628,-1.23373,0.197244,0.290548,-0.685175,-0.0501854,-0.474508,0.0807206,0.175244,-0.149137,-0.275435,-0.312597
0.598987,1.1733,1.96161,-0.0202601,0.002189,0.682856,-1.70251,-0.683485,-1.35003,0.257874,-1.59193,0.624304,1.32117,1.10117,-0.764536,0.999221,0.684435,0.417226,-1.03442,-0.656239
0.423843,-0.749913,-1.52128,0.656529,-1.12659,-1.54688,1.53697,0.560316,0.835591,0.541085,1.14498,-0.0215895,-0.556518,-0.644494,0.752022,-0.458915,-0.181841,-0.375166,1.10391,0.212866
-5.20144,1.14771,1.34865,0.463003,0.34752,0.465812,-1.21219,4.93837,0.364841,-1.21553,1.53581,-3.71351,-0.838749,-0.295275,4.11271,-0.398175,-4.78105,-0.0772921,3.439,5.46861
0.624994,-0.452788,-0.00920543,-1.11903,1.69588,0.497956,-1.61727,-0.687004,-1.21491,0.935172,-2.31626,0.661306,2.3508,-2.55973,-0.767794,-3.29138,0.708763,-2.92548,-1.07355,-0.659497
0.690772,0.615719,0.725385,0.240852,-0.111735,-0.0182711,-1.20134,-0.667583,-0.889214,0.627313,-0.741517,0.702416,1.42407,-0.596028,-0.748344,0.101011,0.726105,-0.499396,-0.908865,-0.623195
0.983448,0.997711,1.08433,0.156264,0.240932,0.308919,-1.08244,-0.549991,-0.950185,0.231497,-0.112984,0.797719,0.378175,-1.47147,-0.635119,-0.957961,0.769203,-1.04041,-0.537597,-0.401273
