-0.542033,0.151234,-0.625242,2.33958,-0.283869,-0.207591,-0.997449,0.868969,0.762949,-0.471538,-0.791117
-0.121938,0.450674,-0.980902,0.101734,-0.974034,-0.688841,-0.490774,-0.175599,-0.813743,0.423244,1.08215
-1.03214,-1.04653,-1.01266,-0.82921,-0.930899,1.19241,0.312918,-0.577356,-0.875332,0.407266,0.180727
-0.331985,-0.806975,1.6929,-0.76655,-0.0250573,0.929908,-0.0365136,-0.818411,1.37884,-0.151973,0.293405
-0.542033,0.600395,-0.307688,0.808893,1.45017,-1.78259,-0.595603,0.708266,0.393412,-0.583385,-1.39676
-0.402001,0.151234,-0.212422,-0.882918,-1.03874,0.0111587,1.57087,-0.577356,-1.71295,0.710852,0.913131
-1.52225,-1.34597,-0.777667,-1.18726,0.104349,0.711158,1.20397,-0.818411,0.134736,1.09433,0.800454
0.9283,-0.806975,2.32801,-0.345835,1.18273,-0.426341,1.02925,-0.979113,1.68679,2.48444,1.18074
0.0881098,-1.34597,1.10543,-0.399543,0.160425,-0.338841,0.190617,-1.54157,1.08321,1.52574,1.33567
-0.822096,0.450674,-0.720508,1.33702,1.11803,-1.73884,-0.962506,1.11002,-0.789107,0.00780959,-1.4531
-0.472017,-1.01658,1.42298,-0.50696,-0.111328,-0.163841,-0.246172,-0.175599,0.479637,0.886613,0.856793
-0.822096,0.00151402,-0.196544,0.925261,2.24386,-1.03884,-1.08481,0.306509,-0.222483,-1.30241,-1.21366
-0.822096,1.94788,-0.587135,-0.596474,-1.0603,1.76116,-0.438359,0.306509,-1.66368,-0.599364,0.842708
-1.03214,0.450674,-1.17143,-0.157856,-0.991288,-0.426341,-0.420888,0.0654548,-1.14633,0.487157,0.941301
-1.38222,0.360842,-0.799896,-0.721793,-0.866196,0.0111587,0.0508442,1.75283,-0.382616,-1.46219,-0.777032
-0.822096,-2.6635,-0.720508,-1.24992,-1.34068,0.404908,-2.04574,-0.657708,-0.776789,-0.503494,-1.11506
-1.38222,0.151234,-1.05394,2.42014,-0.0681926,-1.65134,-1.59148,0.306509,1.08321,-2.10132,-1.80522
-1.10216,0.899835,-1.14921,-0.847112,-0.930899,-0.120091,-0.962506,0.547563,-1.13401,0.423244,0.814539
0.158126,-2.24429,2.54077,-0.417446,1.05333,1.06116,2.39203,-0.577356,1.69911,1.60563,0.546929
0.368173,1.49872,0.00986557,0.218102,1.5537,-0.951341,-0.0889283,0.226158,0.713677,-1.19056,-1.14323
3.5889,-0.806975,-0.0917516,-1.02614,-0.952467,1.41116,1.58834,-1.78263,-0.973876,-0.711211,0.645522
0.718252,-1.19625,0.422685,-0.623328,-0.197599,0.579908,-0.403416,-0.175599,0.34414,0.487157,0.237066
-0.542033,2.69648,-0.891987,-0.18471,-0.887764,0.0549087,0.295446,1.75283,-1.49123,-0.263821,-0.241814
-0.261969,-0.148206,-0.752263,0.620914,0.190619,-1.30134,-1.50412,0.306509,-0.986193,-1.66991,-1.10098
-0.822096,0.450674,-1.33974,0.0838312,-1.31912,-0.251341,-0.648018,-0.818411,-0.592021,0.407266,0.237066
-0.822096,0.00151402,-0.529976,1.12219,0.27689,-0.645091,-1.24205,1.75283,0.602816,-1.07871,-1.11506
-1.10216,0.630339,-0.212422,-0.24737,-0.974034,0.186159,-0.420888,0.94932,-1.676,-0.551429,0.194812
0.368173,-0.447646,2.42327,-0.157856,0.298458,1.27991,1.37868,-1.13982,1.35421,1.0464,0.786369
-0.542033,-0.148206,-1.38102,-0.936626,-1.01717,-0.426341,0.854536,0.226158,-0.961558,0.103679,0.575099
1.27838,0.450674,-0.0377675,0.227053,-0.318377,0.361158,0.400275,0.226158,0.294868,0.806722,0.448336
0.438189,0.750115,-0.561731,0.835747,0.225128,-0.382591,-1.10228,1.91354,-0.18553,-1.03078,-0.706609
1.48843,-0.567423,1.74053,-0.166807,-0.0034896,0.448658,-0.595603,-0.416654,1.30494,0.487157,1.36384
0.508205,-0.747087,0.438563,-0.50696,-0.00780313,-0.338841,0.767178,-0.657708,0.0608283,1.12629,1.03989
0.018094,-0.806975,-0.942795,-0.873967,0.298458,0.0986586,-1.69631,1.35108,-0.444206,-0.439581,-1.43901
-0.331985,-0.507534,0.851383,-0.659133,-0.486605,0.579908,-0.228701,-0.818411,-0.18553,0.295418,1.43427
-0.121938,-0.297926,-0.2283,0.862601,2.35601,-1.73884,0.487633,1.99389,0.282551,-0.791103,-1.55169
-0.892112,-0.148206,-0.580784,0.978969,-1.62969,-0.120091,0.487633,0.0654548,-1.23255,-0.471538,0.617353
0.788268,-0.17815,1.05779,1.525,0.0784675,-0.382591,-0.595603,-0.497005,1.4897,0.886613,1.01172
1.62846,1.349,-0.784018,0.701476,1.52781,-1.60759,-0.595603,-1.13982,0.615134,-1.43023,-1.84747
0.788268,1.04956,-0.164789,1.22066,2.42503,-0.470091,-0.228701,0.547563,0.553544,-0.950885,-1.48127
0.158126,0.450674,0.263908,1.10429,-0.45641,-1.56384,-0.508246,0.547563,0.196325,-1.27045,-1.31225
-0.121938,1.64844,-0.275933,-0.587522,3.42577,-1.69509,1.93777,1.35108,1.64984,0.806722,-0.917879
0.0881098,0.899835,1.70878,-0.748647,0.27689,1.01741,1.37868,-0.577356,0.898446,1.12629,0.138473
-0.892112,-0.148206,-1.03806,-1.07985,-0.262302,1.14866,0.487633,-1.38087,-0.776789,1.9252,0.363828
-1.38222,-1.04653,-1.19049,0.978969,-0.715222,-1.12634,-1.32941,0.547563,-0.284073,-1.06273,-0.692524
-0.542033,-2.12451,1.28008,-0.542765,0.92392,0.711158,2.30467,-1.54157,0.0608283,0.678896,0.420167
-0.75208,0.450674,-0.0854005,2.1337,-0.521113,-0.907591,-1.38182,1.35108,-0.924604,-1.46219,-1.88972
0.158126,-0.267982,0.0733763,1.31017,-0.240734,0.317409,0.67982,-0.898762,-0.0869865,0.18357,1.27933
0.508205,0.151234,-0.212422,0.826796,0.354534,0.0111587,-1.38182,1.11002,0.849174,-0.743168,-1.11506
1.83851,-1.04653,0.105132,-0.632279,0.255322,0.579908,0.889479,-0.979113,1.30494,1.12629,1.54694
-0.962128,-0.208094,-0.104454,-0.471154,-0.499546,0.886158,0.312918,-0.818411,-0.345662,-0.151973,0.744115
-0.261969,0.151234,-0.387076,0.056977,-0.779925,-0.688841,0.417747,-0.336302,-1.91004,0.966504,1.09623
0.0881098,1.04956,-0.901513,1.37283,-1.07325,1.01741,0.627406,0.547563,-0.370298,0.854656,0.73003
-0.682064,-0.208094,0.914893,1.34598,-0.335632,-0.207591,-0.193758,-0.738059,0.504273,0.247483,0.546929
0.228141,-0.208094,0.994282,-0.283175,0.492567,0.492408,1.37868,-0.336302,1.35421,0.726831,0.194812
-0.822096,0.899835,-0.720508,1.81145,0.673735,-0.776341,-0.770319,1.27073,0.898446,-1.62197,-1.21366
0.438189,-0.297926,-0.2283,0.996872,0.0957216,-1.21384,-1.13722,0.306509,-0.0500328,-1.44621,-1.21366
-0.261969,0.151234,0.311541,-0.471154,-0.66346,0.711158,0.12073,-0.657708,0.615134,0.375309,1.70187
0.158126,1.04956,0.00986557,1.40864,0.967055,-1.12634,-0.316058,0.547563,0.491955,-0.791103,-1.48127
-0.0519219,-0.447646,-0.942795,-1.21412,-1.05168,1.19241,-0.228701,-0.497005,-0.407252,-0.151973,0.772285
-1.38222,-0.148206,-0.752263,-0.542765,-0.715222,0.186159,0.0683157,0.0654548,-0.924604,-1.03078,0.786369
-0.121938,-0.417702,-0.218773,-1.00824,-0.197599,1.01741,0.854536,0.0654548,-0.776789,0.199549,-0.438999
0.508205,0.00151402,-0.587135,1.25646,-0.930899,-0.907591,3.47527,-0.979113,-1.89772,1.41389,0.27932
1.55844,-0.447646,-0.371199,-0.882918,-0.413275,-0.863841,-1.13722,-1.22017,-0.173212,-1.25447,-1.86155
1.13835,1.79816,-1.02218,-0.390592,0.880784,-1.52009,-0.0539851,-0.818411,0.134736,-0.151973,-1.80522
-0.402001,-0.297926,-0.164789,0.110685,0.880784,-0.995091,-1.13722,2.15459,-0.493477,-1.07871,-1.4531
0.018094,0.300954,0.549707,-0.471154,0.0180781,0.361158,0.470162,-0.818411,0.590498,0.646939,1.20891
0.0881098,1.349,-0.49822,0.558254,-0.0595655,-0.295091,-1.36435,1.35108,-0.197848,0.0397661,-0.65027
0.858284,0.750115,-0.847529,0.298664,2.47679,-2.08884,-0.578132,-0.979113,-0.259437,-1.30241,-1.60803
0.858284,-0.297926,0.343297,1.38178,1.35959,-1.34509,-0.787791,-0.577356,-0.924604,-1.46219,-0.86154
1.41841,0.151234,1.6929,-0.372689,0.492567,0.492408,0.662349,-0.255951,1.60057,0.806722,0.053965
0.578221,-0.627311,1.62939,-0.542765,1.65722,0.711158,0.854536,-0.336302,1.15712,0.934548,0.687776
1.41841,0.151234,0.279786,1.73984,2.21798,-1.60759,-0.420888,0.547563,0.331822,-1.12665,-1.48127
-0.682064,0.989667,-0.799896,-0.650182,-1.12501,1.62991,-0.0539851,0.547563,-1.03547,-0.823059,-0.495338
0.858284,-0.447646,-0.784018,0.495595,-1.03874,0.0111587,-1.11975,0.547563,-1.42964,-0.918928,-0.129136
-0.191954,-1.64541,0.946649,-0.623328,0.0612134,0.536158,0.67982,-0.577356,2.25341,0.806722,0.335659
1.27838,-0.956695,0.708483,-0.56962,0.57021,-0.0763412,0.767178,-0.818411,1.50202,1.44585,0.983555
-1.03214,0.600395,-1.07934,-0.739696,-1.36225,3.29241,0.732235,1.27073,-2.42739,0.263461,0.363828
0.788268,-1.64541,1.4071,-0.524863,0.859217,0.229909,0.487633,-0.336302,1.00931,2.53237,0.913131
0.438189,-0.118262,2.43915,-0.605425,0.794514,0.579908,0.627406,-1.13982,0.713677,0.902591,0.377913
-1.03214,-0.597367,-0.307688,-0.981383,0.169052,-0.907591,-0.595603,1.91354,-0.604338,-0.471538,-1.55169
-0.822096,1.49872,-1.28575,-0.632279,-1.26735,-0.295091,0.540048,0.306509,-0.776789,-0.120016,0.237066
0.578221,-0.896807,2.96311,-0.668085,1.57095,1.19241,0.470162,-0.336302,1.46507,1.60563,0.293405
-2.08238,1.22922,-0.387076,-0.900821,-1.43127,0.492408,-0.368473,0.467212,-1.13401,-0.151973,0.842708
-0.121938,-1.04653,0.946649,-0.882918,0.932547,0.229909,0.45269,-1.13982,1.05858,1.09433,1.32159
0.438189,0.600395,-0.466465,1.08639,-0.0250573,-0.776341,-1.31194,-1.54157,-0.370298,-0.950885,-1.86155
-0.75208,0.00151402,-0.847529,1.59661,1.70467,-1.69509,-0.0539851,0.94932,1.03394,-0.791103,-1.36859
-0.612049,0.151234,-0.275933,0.155442,2.0023,-1.47634,-0.613075,0.627915,1.42812,-0.982841,-1.27
-1.31221,-0.297926,-0.847529,-0.453252,-1.14658,0.536158,0.0857873,1.27073,-1.13401,-1.11067,-0.481254
-0.261969,1.64844,-0.736385,2.84086,-0.0250573,-0.601341,-0.857677,2.15459,-0.579703,-0.807081,-1.29817
-0.682064,0.750115,-1.37149,0.191248,-1.01717,-0.426341,-0.298587,2.39565,-0.7152,-0.982841,0.96947
-0.75208,0.899835,-0.402954,-0.596474,2.88658,-1.69509,1.22144,1.27073,0.590498,0.487157,-1.1714
-0.261969,1.49872,-0.593486,1.57871,1.78663,-1.52009,-0.420888,1.59213,1.39116,-0.391646,-1.42493
-0.191954,-1.04653,-1.01266,-0.408495,-0.542681,1.19241,-0.770319,-0.175599,-1.65136,-1.09469,-0.664355
2.53866,-1.40586,0.00986557,-1.20517,-0.715222,0.448658,2.0426,-0.095248,-0.826061,-0.63132,-0.424915
0.158126,2.0976,-1.21272,1.87411,-1.28461,-0.163841,0.208088,0.547563,-0.7152,-0.151973,0.715946
0.858284,-1.28608,2.23274,-0.515911,0.729811,0.404908,0.662349,-0.175599,1.47739,1.5577,0.335659
0.578221,-0.836919,1.70878,-0.811307,0.751378,-0.295091,0.78465,-1.38087,0.886128,1.76542,0.363828
0.0881098,0.450674,0.441738,-1.11565,-0.797179,0.142409,0.103259,-1.86298,-1.28182,1.73346,0.73003
0.718252,-0.148206,1.10543,-0.480106,-0.37014,0.623658,-0.0889283,-0.577356,0.627452,0.0877008,0.363828
-0.75208,0.151234,0.105132,0.200199,0.233755,-1.12634,-1.66137,0.0654548,0.442683,-1.43023,-0.19956
-0.331985,0.300954,-0.0218898,2.96618,1.1396,-1.38884,-0.927563,1.27073,0.87381,-0.982841,-1.22774
-0.191954,1.19928,-0.720508,0.746233,-0.305437,-0.295091,-1.81861,1.11002,0.63977,-1.19056,-0.777032
-0.121938,-0.447646,1.13718,-0.614377,-0.348572,0.711158,-0.263644,-0.577356,0.0608283,0.247483,-0.143221
0.0881098,-1.04653,0.756117,-0.587522,0.449431,-0.207591,0.959365,-1.22017,1.10785,1.28607,1.01172
-0.962128,0.390786,-0.799896,-0.775501,-1.34068,-0.0325913,-0.1064,-0.497005,-1.45427,-0.503494,1.01172
0.298157,-0.687199,0.771994,-0.453252,-0.525427,1.19241,0.662349,0.467212,0.836856,0.199549,0.363828
-1.52225,0.0314581,-0.752263,-1.04404,-0.16309,0.711158,-0.962506,-0.738059,-0.776789,-0.295777,1.22299
0.508205,-0.02843,0.533829,-0.390592,-0.240734,1.27991,0.295446,0.0654548,1.0709,1.0464,1.11032
-0.892112,1.349,-0.872933,-0.605425,-0.568562,0.0986586,-0.979978,-0.738059,0.602816,-0.663277,0.237066
-0.121938,-0.447646,-1.27623,-0.31003,-0.779925,0.886158,-0.420888,-1.54157,-1.70063,1.15824,0.490591
1.13835,-1.28608,0.311541,0.683574,0.0180781,0.0111587,0.12073,-1.54157,0.787585,0.646939,1.05398
0.018094,-2.48384,0.962526,-0.498009,-0.292496,0.404908,-0.543189,-0.818411,0.245597,0.567048,1.11032
-0.822096,0.450674,-0.993604,-1.42895,-0.853255,0.623658,-0.263644,0.467212,-1.95931,0.295418,-0.424915
-0.261969,-1.04653,0.914893,-0.587522,-0.154463,0.361158,0.67982,-0.818411,1.25566,0.567048,1.37793
-0.962128,-0.148206,-1.48899,-1.26783,-1.10344,1.84866,-0.281115,-0.497005,-1.23255,0.199549,0.715946
-0.402001,-0.747087,1.70878,-0.551717,-0.477978,0.273659,-0.420888,-0.738059,0.368776,0.167592,0.222981
-1.38222,0.750115,-0.529976,1.75774,-1.0603,-0.732591,-0.420888,0.467212,-1.18328,-0.311755,-0.0587126
-1.03214,0.899835,-0.736385,1.36388,-0.111328,-0.513841,0.0508442,1.99389,0.0608283,-1.03078,-0.847456
-0.75208,-1.04653,1.81992,-0.542765,0.233755,0.842408,0.382804,-0.577356,0.923081,0.487157,0.406082
0.298157,0.151234,-0.688752,0.585109,0.147484,-0.951341,-1.32941,-0.979113,-0.148576,-1.59001,-1.67845
0.228141,-0.597367,-0.212422,1.4713,-0.301123,-0.601341,0.12073,-0.336302,0.294868,0.55107,0.546929
0.158126,-0.806975,1.66114,-0.327932,0.406296,0.492408,0.12073,-0.416654,0.356458,1.12629,0.321574
4.35908,-0.148206,0.603691,-0.730744,-1.0603,0.886158,2.95112,-0.336302,-0.65361,0.327374,0.0257956
1.69847,1.64844,0.263908,-0.256321,-0.637579,0.754908,0.574991,0.868969,0.0608283,0.535092,0.828623
0.228141,0.27101,0.39093,-0.650182,-0.866196,-0.225091,-0.228701,0.0654548,-0.875332,-1.90958,-1.11506
-0.121938,1.349,-0.593486,-0.0235854,0.27689,-1.30134,-1.32941,-0.738059,-0.234801,-1.82969,-1.76296
0.718252,-0.747087,0.00986557,-1.24992,-0.814434,0.273659,-2.04574,1.51178,0.418047,0.375309,-0.960133
-1.52225,1.349,-0.371199,-1.07985,-1.23285,1.54241,-0.33353,0.306509,-1.13401,-0.471538,0.152558
1.27838,-0.926751,0.994282,-0.596474,0.341593,-0.163841,0.0508442,-1.22017,0.910764,0.487157,0.828623
-0.402001,-0.687199,1.64527,-0.614377,0.233755,1.23616,1.22144,-1.13982,1.02162,0.247483,1.06806
0.298157,-0.148206,-1.24447,-0.793404,-0.909331,2.15491,-0.979978,0.708266,-1.02315,-0.647298,-0.537592
-0.612049,-2.42395,1.28008,-0.542765,0.147484,1.27991,2.12996,0.547563,2.15487,1.28607,0.166643
-0.121938,-1.19625,0.86726,-0.748647,-0.585816,0.973658,-0.385945,-0.657708,0.0854641,0.167592,0.110304
-1.24219,0.450674,-1.16508,1.76669,-0.974034,-0.907591,2.30467,-1.22017,-1.39268,0.902591,1.44835
1.41841,0.151234,0.295664,0.227053,1.82976,-1.56384,-0.228701,1.35108,0.208643,-1.03078,-1.39676
-0.472017,0.750115,-0.0695228,2.55441,1.22587,-1.56384,-0.0714567,1.99389,0.208643,-0.886972,-1.59394
1.13835,0.300954,1.18481,-0.542765,0.514134,0.0986586,1.50098,-1.30052,0.689041,1.06237,0.589183
2.2586,0.00151402,1.55,-0.721793,0.147484,1.27991,-0.420888,1.11002,0.935399,1.0464,0.546929
-0.962128,0.00151402,-1.05394,-0.551717,-1.29324,-0.0763412,-0.298587,0.0654548,-1.45427,0.327374,-0.241814
-0.822096,-0.297926,-0.587135,-0.891869,-1.12501,0.361158,-0.420888,-0.577356,-0.493477,-1.35034,0.222981
-0.962128,0.00151402,-0.879284,0.0480257,2.08857,-1.69509,-1.66137,0.94932,-0.284073,-1.44621,-1.38267
-0.962128,1.64844,-1.06982,-0.739696,-0.723849,1.76116,0.487633,-1.22017,1.05858,1.0464,0.772285
-0.191954,2.24732,0.422685,0.620914,1.05333,-1.25759,-0.787791,2.15459,-0.678246,-0.63132,-1.24183
-0.682064,0.750115,-0.418832,0.379227,1.95054,-1.12634,-0.979978,0.38686,0.960035,-1.51012,-1.31225
0.858284,1.64844,-0.371199,2.02628,1.48468,-1.25759,-0.840205,-0.738059,0.491955,-0.503494,-0.974218
1.20836,-0.986639,0.152765,-0.560668,0.462372,-0.0325913,1.3088,-0.175599,0.689041,1.36596,1.08215
-0.822096,-0.297926,-0.275933,-1.13356,-0.240734,0.361158,0.627406,-0.979113,-0.776789,1.95716,0.222981
-0.402001,-0.447646,-0.371199,-0.972432,-0.542681,1.19241,-1.50412,-0.336302,0.824538,-0.311755,-0.213644
1.06833,-0.717143,1.99458,-0.390592,0.535702,0.754908,0.155674,0.226158,0.947717,1.12629,0.448336
0.0881098,-0.866863,0.914893,-0.426398,-0.542681,0.667408,0.173145,-0.738059,0.87381,0.503135,1.9554
