Model,num_rows,num_cols,acc,std
TabPFN,3,0.563,0.015693223928730425
TabPFN,5,0.634,0.0152406127264056
TabPFN,15,0.918,0.00868051561552373
LR,3,0.633,0.015249378464171697
LR,5,0.724,0.014142984975740588
LR,15,0.936,0.007743640226919376
CatBoost,3,0.614,0.015402637476784335
CatBoost,5,0.695,0.014566646394664325
CatBoost,15,0.913,0.008916866630745944
R_Forest,3,0.562,0.015697210019694662
R_Forest,5,0.652,0.015070604603768327
R_Forest,15,0.901,0.009449248027662744
KNN,3,0.658,0.015008706182121804
KNN,5,0.771,0.013294199326613682
KNN,15,0.92,0.00858333697775368
SVC,3,0.651,0.015080663991563052
SVC,5,0.76,0.013512312258920845
SVC,15,0.924,0.008384169266796462
FTTransformer,3,0.605,0.015466551464829328
FTTransformer,5,0.735,0.013963164754810065
FTTransformer,15,0.901,0.009449248027662744
STUNT,3,0.736,0.01394627184944057
STUNT,5,0.782,0.013063179040595237
STUNT,10,0.891,0.009859828407037124
STUNT,15,0.939,0.007572076091557476
