model,num_rows,num_cols,acc,std
SVC,2,-3,0.5389221556886228,0.0157555332809646
SVC,6,-3,0.5748502994011976,0.0156254049355577
SVC,10,-3,0.5768463073852296,0.015615722661696058
LR,2,-3,0.5419161676646707,0.015747858262267243
LR,6,-3,0.5568862275449101,0.015700873850713937
LR,10,-3,0.5888223552894212,0.015552129130133907
CatBoost,2,-3,0.5109780439121756,0.015799678879621675
CatBoost,6,-3,0.5558882235528942,0.015704454036721882
CatBoost,10,-3,0.590818363273453,0.015540608558803392
R_Forest,2,-3,0.5179640718562875,0.01579328541684991
R_Forest,6,-3,0.5678642714570858,0.01565724405405468
R_Forest,10,-3,0.5888223552894212,0.015552129130133907
KNN,2,-3,0.5339321357285429,0.015767054580825963
KNN,6,-3,0.5499001996007984,0.01572458925925978
KNN,10,-3,0.5748502994011976,0.015625404935557703
STUNT,2,-3,0.5339321357285429,0.015767054580825963
STUNT,6,-3,0.5888223552894212,0.015552129130133907
STUNT,10,-3,0.6037924151696606,0.01545924145638595
TabNet,2,-3,0.499001996007984,0.015803457050066565
TabNet,6,-3,0.5079840319361277,0.015801473623221905
TabNet,10,-3,0.5419161676646707,0.015747858262267246
FTTransformer,2,-3,0.5339321357285429,0.015767054580825963
FTTransformer,6,-3,0.5588822355289421,0.015693520820496937
FTTransformer,10,-3,0.5888223552894212,0.015552129130133907
TabPFN,2,-3,0.5319361277445109,0.01577121911560086
TabPFN,6,-3,0.5508982035928144,0.0157213934070859
TabPFN,10,-3,0.5898203592814372,0.015546401913179379
