model,num_rows,num_cols,acc,std
SVC,2,-3,0.5179640718562875,0.01579328541684991
SVC,6,-3,0.5209580838323353,0.015789599338640676
SVC,10,-3,0.5658682634730539,0.015665757431772436
LR,2,-3,0.5209580838323353,0.015789599338640676
LR,6,-3,0.5259481037924152,0.01578219307609962
LR,10,-3,0.5788423153692615,0.015605779344789406
CatBoost,2,-3,0.5279441117764471,0.01577878818099048
CatBoost,6,-3,0.5319361277445109,0.01577121911560086
CatBoost,10,-3,0.5449101796407185,0.01573961055503643
R_Forest,2,-3,0.5199600798403193,0.015790891139191552
R_Forest,6,-3,0.5199600798403193,0.015790891139191552
R_Forest,10,-3,0.5658682634730539,0.015665757431772436
KNN,2,-3,0.5279441117764471,0.01577878818099048
KNN,6,-3,0.5299401197604791,0.015775130252845267
KNN,10,-3,0.5658682634730539,0.015665757431772436
STUNT,2,-3,0.5179640718562875,0.01579328541684991
STUNT,6,-3,0.5469061876247505,0.01573379348107781
STUNT,10,-3,0.5758483033932136,0.015620596398362338
TabNet,2,-3,0.5239520958083832,0.015785345101910177
TabNet,6,-3,0.5129740518962076,0.015798167358447277
TabNet,10,-3,0.5299401197604791,0.015775130252845267
FTTransformer,2,-3,0.5159680638722555,0.015795427357648825
FTTransformer,6,-3,0.5219560878243513,0.015788244409873555
FTTransformer,10,-3,0.5359281437125748,0.015762636447675466
TabPFN,2,-3,0.5339321357285429,0.015767054580825963
TabPFN,6,-3,0.5179640718562875,0.01579328541684991
TabPFN,10,-3,0.5698602794411177,0.015648471704601676
