Model,num_rows,num_cols,acc,std
TabPFN,3,0.364,0.015222868840522005
TabPFN,5,0.422,0.015625625112620622
TabPFN,15,0.668,0.014899597242811567
LR,3,0.383,0.015380102325652697
LR,5,0.447,0.0157301760460091
LR,15,0.594,0.015537226438634581
CatBoost,3,0.373,0.015300493622922927
CatBoost,5,0.423,0.015630589090476255
CatBoost,15,0.509,0.015816736995005295
R_Forest,3,0.375,0.015316971293620996
R_Forest,5,0.416,0.01559446014414052
R_Forest,15,0.494,0.015818160898606833
KNN,3,0.39,0.01543172505386673
KNN,5,0.428,0.015654426245029267
KNN,15,0.524,0.015801065586651862
SVC,3,0.388,0.015417317979911216
SVC,5,0.401,0.01550610974549837
SVC,15,0.505,0.01581850894443674
FTTransformer,3,0.393,0.015452824654081525
FTTransformer,5,0.432,0.015672320237336324
FTTransformer,15,0.55,0.015740004693383918
