CatBoost,10,-3,0.502,0.01581917337430266
CatBoost,15,-3,0.494,0.015818160898606833
CatBoost,3,-3,0.502,0.01581917337430266
CatBoost,5,-3,0.467,0.015784807891138876
FTTransformer,10,-3,0.51,0.015816135752773183
FTTransformer,15,-3,0.489,0.015815471195292575
FTTransformer,3,-3,0.507,0.01581774956184353
FTTransformer,5,-3,0.478,0.01580397942816194
KNN,10,-3,0.496,0.015818793703510844
KNN,15,-3,0.504,0.015818793703510844
KNN,3,-3,0.502,0.01581917337430266
KNN,5,-3,0.487,0.01581395210189664
LR,10,-3,0.524,0.015801065586651862
LR,15,-3,0.483,0.015810153729833274
LR,3,-3,0.508,0.015817274929209084
LR,5,-3,0.48,0.015806639423035177
Model,num_rows,num_cols,acc,std
R_Forest,10,-3,0.52,0.015806639423035177
R_Forest,15,-3,0.504,0.01581879370351084
R_Forest,3,-3,0.493,0.01581774956184353
R_Forest,5,-3,0.488,0.01581474331458169
STUNT,10,-3,0.521,0.015805341148131185
STUNT,15,-3,0.517,0.015810153729833274
STUNT,3,-3,0.494,0.015818160898606833
STUNT,5,-3,0.475,0.01579951342999602
SVC,10,-3,0.528,0.015794475789511517
SVC,15,-3,0.487,0.01581395210189664
SVC,3,-3,0.505,0.01581850894443674
SVC,5,-3,0.484,0.015811198373114985
TabNet,10,-3,0.507,0.01581774956184353
TabNet,15,-3,0.503,0.015819015179246818
TabNet,3,-3,0.5,0.015819299929208316
TabNet,5,-3,0.494,0.015818160898606833
