model,num_rows,num_cols,acc,std
LR,2,-3,0.6776447105788423,0.014772411200297963
LR,6,-3,0.7355289421157685,0.013940293599497349
LR,10,-3,0.7784431137724551,0.013126200335871847
CatBoost,2,-3,0.624750499001996,0.01530369595518887
CatBoost,6,-3,0.6706586826347305,0.014854459232240536
CatBoost,10,-3,0.7075848303393214,0.014377128933713386
R_Forest,2,-3,0.6407185628742516,0.015164706319110186
R_Forest,6,-3,0.716566866267465,0.014244153064979028
R_Forest,10,-3,0.7365269461077845,0.013923402695544757
KNN,2,-3,0.6866267465069861,0.014661360850420094
KNN,6,-3,0.7115768463073853,0.014318875929999617
KNN,10,-3,0.7375249500998003,0.013906419725095199
TabNet,2,-3,0.5069860279441117,0.01580194589028973
TabNet,6,-3,0.5419161676646707,0.015747858262267246
TabNet,10,-3,0.6017964071856288,0.015472494737136185
FTTransformer,2,-3,0.654690618762475,0.015028139189513226
FTTransformer,6,-3,0.6986027944111777,0.014503330082039878
FTTransformer,10,-3,0.7445109780439122,0.013784932254412815
