Model,num_rows,num_cols,acc,std
LR,10,-3,0.676,0.014806864733738987
CatBoost,10,-3,0.64,0.015186527932039985
R_Forest,10,-3,0.601,0.015493193313163008
KNN,10,-3,0.719,0.014221154708434942
FTTransformer,10,-3,0.66,0.014987482264363973
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,5,0.776,0.013190830072364589
CatBoost,10,-3,5,0.757,0.013569640199177542
R_Forest,10,-3,5,0.742,0.013842963108656603
KNN,10,-3,5,0.81,0.012411851354816254
FTTransformer,10,-3,5,0.778,0.013148721948877349
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,3,0.74,0.01387777332977422
CatBoost,10,-3,3,0.69,0.014632638658632763
R_Forest,10,-3,3,0.665,0.014933117490932627
KNN,10,-3,3,0.761,0.013493000446937704
FTTransformer,10,-3,3,0.703,0.01445683229480096
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,1,0.579,0.015620595475301285
CatBoost,10,-3,1,0.556,0.01571976816340213
R_Forest,10,-3,1,0.529,0.015792669451628764
KNN,10,-3,1,0.622,0.015341165254026547
FTTransformer,10,-3,1,0.552,0.01573351656634789
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,4,0.766,0.01339490288966006
CatBoost,10,-3,4,0.751,0.013681600278702275
R_Forest,10,-3,4,0.723,0.014158794845306272
KNN,10,-3,4,0.812,0.012361586015103758
FTTransformer,10,-3,4,0.778,0.013148721948877349
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,2,0.676,0.014806864733738987
CatBoost,10,-3,2,0.64,0.015186527932039985
R_Forest,10,-3,2,0.601,0.015493193313163008
KNN,10,-3,2,0.719,0.014221154708434942
FTTransformer,10,-3,2,0.66,0.014987482264363973
