Model,num_rows,num_cols,acc,std
TabPFN,3,0.416,0.01559446014414052
TabPFN,5,0.458,0.015763390640483554
TabPFN,15,0.686,0.014683991951088085
LR,3,0.429,0.015658997547870177
LR,5,0.466,0.015782683329937694
LR,15,0.613,0.015410011955494015
CatBoost,3,0.415,0.015589035185604594
CatBoost,5,0.44,0.015704987954361718
CatBoost,15,0.613,0.015410011955494015
R_Forest,3,0.41,0.015560917136921659
R_Forest,5,0.43,0.01566350361015521
R_Forest,15,0.612,0.015417317979911218
KNN,3,0.426,0.015645087688113762
KNN,5,0.458,0.015763390640483554
KNN,15,0.655,0.015039986742055369
SVC,3,0.436,0.015689173023144026
SVC,5,0.481,0.015807874268505835
SVC,15,0.596,0.015524980677122437
FTTransformer,3,0.437,0.015693223928730425
FTTransformer,5,0.466,0.015782683329937694
FTTransformer,15,0.654,0.015050266127564339
