Model,num_rows,num_cols,acc,std
LR,10,-3,0.882,0.010206869264381718
CatBoost,10,-3,0.916,0.008776162089491113
R_Forest,10,-3,0.935,0.007799733061832043
KNN,10,-3,0.917,0.008728527206074758
FTTransformer,10,-3,0.954,0.006627814717380679
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,5,0.988,0.0034449771940998205
CatBoost,10,-3,5,0.98,0.004429403980178328
R_Forest,10,-3,5,0.982,0.00420638724961144
KNN,10,-3,5,0.973,0.005128089049275305
FTTransformer,10,-3,5,0.981,0.0043194510829106135
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,3,0.946,0.007150883521295473
CatBoost,10,-3,3,0.959,0.006273624021118765
R_Forest,10,-3,3,0.97,0.0053971408290991564
KNN,10,-3,3,0.95,0.006895472974897919
FTTransformer,10,-3,3,0.957,0.006418114379799739
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,1,0.733,0.013996674851796299
CatBoost,10,-3,1,0.784,0.013019735539307761
R_Forest,10,-3,1,0.724,0.014142984975740588
KNN,10,-3,1,0.848,0.01135891830347525
FTTransformer,10,-3,1,0.857,0.011075814808567074
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,4,0.984,0.003969856390319399
CatBoost,10,-3,4,0.985,0.0038457495745029724
R_Forest,10,-3,4,0.986,0.0037172325482565404
KNN,10,-3,4,0.971,0.005309160685756948
FTTransformer,10,-3,4,0.971,0.005309160685756948
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,2,0.882,0.010206869264381718
CatBoost,10,-3,2,0.916,0.008776162089491113
R_Forest,10,-3,2,0.935,0.007799733061832043
KNN,10,-3,2,0.917,0.008728527206074758
FTTransformer,10,-3,2,0.954,0.006627814717380679
