Model,num_rows,num_cols,acc,std
TabPFN,3,0.556,0.015719768163402127
TabPFN,5,0.682,0.014734079309311905
TabPFN,15,0.839,0.01162816469672726
LR,3,0.56,0.015704987954361718
LR,5,0.703,0.01445683229480096
LR,15,0.882,0.010206869264381718
CatBoost,3,0.603,0.015480007449307982
CatBoost,5,0.712,0.014326941797231577
CatBoost,15,0.885,0.010093407594904551
R_Forest,3,0.572,0.015654426245029267
R_Forest,5,0.709,0.014370995982378032
R_Forest,15,0.883,0.010169287802713343
KNN,3,0.572,0.015654426245029267
KNN,5,0.699,0.014512395033543209
KNN,15,0.848,0.01135891830347525
SVC,3,0.542,0.015763390640483554
SVC,5,0.67,0.014876872027456621
SVC,15,0.871,0.010605256784796466
FTTransformer,3,0.576,0.015635487471405182
FTTransformer,5,0.728,0.01407885699246264
FTTransformer,15,0.873,0.010534798620855644
