-0.158436,-0.190094,-0.155181,-0.301345,-0.143196,-0.290178,-0.172581,-0.347838,-0.174908,-0.200998,-0.32342,-0.185284,-0.312021,-0.628644,-0.0713801,-0.120892,-0.242104,-0.167875,-0.165054,-0.329876,-0.118159,-0.111534,-0.103037,-0.299207,0.0889339,-0.22787,-0.0598297,-0.342396,-0.296827,-0.328779,-0.350228,-0.371324,-0.262533,-0.0468945,-0.197366,-0.366604,-0.174683,-0.464264,0.858017,-0.174901,-0.231805,-0.225215,-0.166713,-0.291762,-0.308321,-0.180892
-0.158436,6.02988,-0.155181,-0.180249,-0.143196,1.42271,-0.172581,1.74208,-0.174908,3.16498,-0.32342,-0.185284,0.684538,0.183705,-0.0713801,-0.120892,-0.242104,0.224461,-0.0100843,0.270855,-0.118159,-0.111534,-0.0681,-0.299207,-0.198312,-0.22787,-0.0598297,-0.0149116,1.19168,-0.328779,2.57136,-0.216226,-0.262533,-0.0468945,-0.0876109,1.76089,-0.0914058,0.725305,-0.107379,-0.174901,-0.231805,-0.225215,-0.166713,0.985568,0.334263,-0.180892
-0.158436,-0.190094,-0.155181,0.885395,-0.143196,-0.290178,-0.172581,-0.347838,0.391945,0.122259,-0.32342,-0.185284,-0.312021,0.508645,-0.0713801,-0.120892,-0.242104,0.597181,0.137137,0.583481,-0.118159,-0.111534,-0.0448086,-0.299207,0.505722,-0.22787,-0.0598297,3.52193,-0.296827,-0.328779,3.22871,0.233557,0.211198,-0.0468945,-0.197366,0.5751,0.474879,-0.464264,0.34018,-0.174901,-0.231805,-0.225215,-0.166713,0.193623,0.944312,-0.180892
-0.158436,-0.190094,9.88192,-0.301345,-0.143196,-0.290178,-0.172581,-0.347838,-0.174908,-0.242047,-0.32342,-0.185284,-0.312021,-0.628644,-0.0713801,-0.120892,-0.242104,-0.167875,-0.165054,-0.329876,-0.118159,-0.111534,-0.103037,-0.299207,-0.936141,-0.22787,-0.0598297,-0.342396,-0.296827,-0.328779,-0.350228,-0.371324,-0.262533,-0.0468945,-0.197366,-0.435871,-0.674346,-0.464264,-0.514251,-0.174901,-0.231805,-0.225215,-0.166713,-0.291762,-0.308321,-0.180892
-0.158436,0.543941,-0.155181,-0.0712626,-0.143196,-0.290178,-0.172581,1.44083,-0.174908,0.409599,-0.32342,0.357704,0.319133,-0.628644,-0.0713801,-0.120892,-0.242104,0.204845,0.129388,0.444945,-0.118159,-0.111534,0.106586,-0.299207,-0.829127,-0.22787,-0.0598297,-0.342396,0.645892,-0.328779,-0.350228,0.512732,-0.262533,-0.0468945,-0.197366,0.965965,0.116787,0.100781,-0.514251,-0.174901,-0.231805,-0.225215,-0.166713,0.193623,-0.186312,-0.180892
0.198895,-0.190094,-0.155181,-0.301345,-0.143196,-0.290178,-0.172581,-0.347838,-0.174908,-0.226653,0.97543,-0.185284,1.515,0.00963005,-0.0713801,-0.120892,-0.242104,-0.167875,-0.165054,-0.329876,-0.118159,-0.111534,-0.103037,0.320891,-0.0068148,-0.22787,-0.0598297,-0.342396,-0.296827,0.329372,-0.350228,-0.371324,-0.262533,-0.0468945,-0.197366,-0.371551,-0.216321,-0.464264,-0.514251,-0.174901,-0.231805,0.979125,-0.166713,-0.291762,-0.308321,-0.180892
-0.158436,-0.190094,0.585261,0.0256141,-0.143196,-0.290178,-0.172581,0.160519,-0.174908,0.0914726,-0.32342,-0.185284,-0.312021,-0.628644,-0.0713801,-0.120892,-0.242104,-0.167875,-0.165054,-0.329876,-0.118159,-0.111534,-0.0098714,-0.299207,-0.626365,-0.22787,-0.0598297,-0.342396,-0.296827,-0.328779,-0.350228,-0.371324,-0.262533,-0.0468945,0.0989728,0.0654916,-0.216321,-0.464264,-0.0629927,-0.174901,-0.231805,-0.225215,-0.166713,-0.291762,-0.308321,-0.180892
-0.158436,-0.190094,-0.155181,-0.301345,-0.143196,-0.290178,-0.172581,2.3634,-0.174908,-0.216391,-0.32342,-0.185284,-0.312021,-0.628644,-0.0713801,-0.120892,3.33444,-0.167875,-0.165054,0.0538564,-0.118159,-0.111534,-0.103037,1.32432,-0.936141,-0.22787,-0.0598297,-0.342396,-0.296827,1.40036,-0.350228,1.86208,-0.262533,-0.0468945,-0.197366,-0.386394,-0.674346,-0.464264,0.0627677,-0.174901,2.44191,2.92797,-0.166713,-0.291762,-0.308321,-0.180892
-0.158436,-0.190094,-0.155181,-0.301345,-0.143196,-0.290178,-0.172581,-0.347838,-0.174908,-0.242047,-0.32342,-0.185284,-0.312021,-0.628644,-0.0713801,-0.120892,-0.242104,-0.167875,10.8998,-0.329876,-0.118159,-0.111534,-0.103037,-0.299207,-0.936141,-0.22787,-0.0598297,-0.342396,-0.296827,-0.328779,-0.350228,-0.371324,-0.262533,-0.0468945,-0.197366,-0.452363,-0.674346,-0.464264,-0.514251,-0.174901,-0.231805,-0.225215,-0.166713,-0.291762,-0.308321,-0.180892
-0.158436,-0.190094,-0.155181,-0.301345,-0.143196,-0.290178,-0.172581,-0.347838,-0.174908,-0.108639,3.47867,-0.185284,-0.312021,1.23976,-0.0713801,-0.120892,-0.242104,-0.167875,-0.165054,0.323573,-0.118159,-0.111534,-0.103037,-0.299207,-0.936141,-0.22787,-0.0598297,-0.342396,-0.296827,-0.328779,-0.350228,-0.371324,-0.262533,-0.0468945,-0.197366,-0.363305,0.666416,-0.464264,0.46964,-0.174901,-0.231805,-0.225215,-0.166713,-0.291762,-0.308321,-0.180892
-0.158436,-0.190094,-0.155181,-0.301345,-0.143196,-0.290178,-0.172581,-0.347838,-0.174908,-0.262571,-0.32342,-0.185284,-0.312021,-0.628644,-0.0713801,-0.120892,-0.242104,-0.167875,-0.165054,-0.329876,-0.118159,-0.111534,-0.103037,-0.299207,-0.936141,3.07152,-0.0598297,-0.342396,-0.296827,6.31854,-0.350228,-0.371324,-0.262533,-0.0468945,-0.197366,-0.45896,-0.674346,-0.464264,-0.514251,-0.174901,-0.231805,-0.225215,-0.166713,-0.291762,-0.308321,-0.180892
-0.158436,-0.190094,-0.155181,-0.301345,-0.143196,-0.290178,-0.172581,0.800673,-0.174908,-0.170212,1.11712,-0.185284,-0.312021,0.787164,-0.0713801,-0.120892,-0.242104,-0.167875,-0.165054,-0.329876,-0.118159,-0.111534,-0.103037,0.388539,-0.936141,-0.22787,-0.0598297,-0.342396,-0.296827,0.0361956,-0.350228,-0.371324,-0.262533,-0.0468945,0.47214,-0.256106,-0.674346,-0.464264,1.00967,0.922404,2.03343,-0.225215,-0.166713,-0.291762,-0.308321,-0.180892
-0.158436,-0.190094,-0.155181,0.279916,-0.143196,1.08013,-0.172581,-0.347838,-0.174908,0.0709483,-0.32342,0.500595,-0.312021,-0.350125,-0.0713801,-0.120892,-0.242104,-0.167875,-0.165054,-0.285741,-0.118159,0.728406,-0.103037,-0.299207,-0.260267,-0.22787,-0.0598297,-0.342396,2.08478,-0.328779,1.40272,-0.371324,-0.262533,-0.0468945,-0.197366,-0.0318122,0.524845,0.606348,-0.381093,-0.174901,-0.231805,0.300315,-0.166713,-0.291762,0.440005,-0.180892
-0.158436,-0.190094,-0.155181,-0.301345,-0.143196,-0.290178,-0.172581,-0.347838,-0.174908,-0.190736,-0.32342,-0.185284,-0.312021,-0.628644,-0.0713801,0.820403,-0.242104,-0.167875,-0.165054,0.144579,-0.118159,-0.111534,-0.103037,0.0841264,-0.170151,-0.0259273,-0.0598297,1.8845,-0.296827,-0.12535,-0.350228,-0.371324,-0.262533,-0.0468945,0.175801,-0.328672,-0.674346,-0.464264,0.121949,-0.174901,0.399489,0.519286,-0.166713,-0.291762,-0.308321,0.601307
0.112643,-0.190094,-0.155181,-0.301345,1.28729,-0.290178,-0.172581,-0.347838,-0.174908,-0.036804,-0.32342,-0.185284,-0.312021,-0.628644,-0.0713801,-0.120892,-0.242104,0.754115,0.571052,-0.00253883,-0.118159,-0.111534,-0.103037,-0.299207,-0.671424,-0.22787,-0.0598297,-0.342396,-0.296827,-0.328779,-0.350228,-0.371324,-0.262533,-0.0468945,-0.197366,0.298031,0.90792,-0.464264,0.225516,-0.174901,-0.231805,-0.225215,-0.166713,-0.291762,-0.308321,-0.180892
-0.158436,-0.190094,-0.155181,-0.301345,-0.143196,-0.290178,-0.172581,-0.347838,-0.174908,-0.190736,1.04628,-0.185284,-0.312021,1.40223,-0.0713801,-0.120892,0.478173,-0.167875,-0.165054,-0.274707,-0.118159,-0.111534,-0.103037,0.0277538,-0.772805,-0.22787,-0.0598297,-0.342396,-0.296827,0.718279,-0.350228,-0.371324,-0.262533,-0.0468945,-0.197366,-0.178593,-0.674346,-0.464264,-0.177657,-0.174901,0.845109,-0.225215,-0.166713,-0.291762,-0.308321,-0.180892
-0.158436,-0.190094,-0.155181,-0.301345,-0.143196,-0.290178,-0.172581,-0.347838,-0.174908,-0.175343,-0.32342,-0.185284,-0.312021,-0.628644,-0.0713801,-0.120892,-0.242104,-0.167875,-0.165054,0.0023651,-0.118159,-0.111534,-0.103037,-0.299207,-0.936141,-0.22787,-0.0598297,-0.342396,-0.296827,-0.328779,-0.350228,-0.371324,-0.262533,-0.0468945,-0.197366,-0.348462,-0.674346,-0.464264,1.49422,-0.174901,-0.231805,-0.225215,-0.166713,-0.291762,-0.308321,-0.180892
-0.158436,-0.190094,0.210469,-0.301345,-0.143196,0.366428,0.127359,-0.347838,7.61186,0.0145066,1.92005,-0.185284,-0.312021,1.29778,-0.0713801,-0.120892,-0.242104,-0.167875,0.0131611,-0.329876,-0.118159,-0.111534,-0.103037,-0.299207,1.20412,-0.22787,-0.0598297,-0.342396,12.6532,0.0960275,1.3662,1.1021,0.909328,-0.0468945,-0.197366,-0.155504,0.116787,-0.122263,-0.0666916,-0.174901,-0.231805,-0.225215,-0.166713,-0.291762,-0.145642,-0.180892
0.186574,-0.190094,0.612685,-0.301345,-0.143196,-0.290178,0.505545,-0.347838,-0.174908,-0.206129,2.1562,-0.185284,-0.312021,3.05014,-0.0713801,-0.120892,1.04943,-0.167875,-0.165054,-0.329876,-0.118159,1.70834,-0.103037,2.67727,-0.643262,-0.0734433,-0.0598297,1.36053,-0.296827,1.25078,-0.350228,-0.371324,-0.262533,-0.0468945,-0.197366,-0.282493,-0.674346,0.308956,0.110853,-0.174901,-0.231805,-0.225215,-0.166713,-0.291762,-0.308321,5.89265
-0.158436,-0.190094,-0.155181,-0.15603,-0.143196,-0.290178,0.322972,-0.121902,-0.174908,-0.0573283,-0.32342,-0.185284,-0.312021,0.415805,-0.0713801,-0.120892,1.34747,-0.167875,-0.165054,-0.329876,-0.118159,-0.111534,-0.103037,-0.299207,-0.868553,-0.22787,0.484016,-0.342396,-0.296827,-0.328779,-0.350228,-0.371324,-0.262533,-0.0468945,0.219704,0.326068,-0.574413,-0.285829,0.931994,-0.174901,0.232382,0.0375501,0.0355362,-0.291762,-0.308321,-0.180892
-0.158436,-0.190094,-0.155181,0.885395,-0.143196,-0.290178,-0.172581,-0.347838,0.391945,0.122259,-0.32342,-0.185284,-0.312021,0.508645,-0.0713801,-0.120892,-0.242104,0.597181,0.137137,0.608001,-0.118159,-0.111534,-0.0424794,-0.299207,0.505722,-0.22787,-0.0598297,3.52193,-0.296827,-0.328779,3.22871,0.233557,0.211198,-0.0468945,-0.197366,0.5751,0.474879,-0.464264,0.362373,-0.174901,-0.231805,-0.225215,-0.166713,0.193623,0.976848,-0.180892
-0.158436,-0.190094,-0.155181,1.1397,-0.143196,3.10704,-0.172581,-0.347838,-0.174908,-0.108639,-0.32342,-0.185284,-0.312021,-0.628644,-0.0713801,-0.120892,-0.242104,-0.167875,-0.165054,1.11801,-0.118159,-0.111534,-0.103037,-0.299207,-0.2659,-0.22787,-0.0598297,-0.342396,-0.296827,-0.328779,-0.350228,-0.371324,-0.262533,-0.0468945,-0.197366,-0.313829,-0.674346,-0.464264,-0.514251,-0.174901,-0.231805,-0.225215,-0.166713,-0.291762,2.8924,-0.180892
-0.0434329,-0.190094,-0.155181,-0.14392,-0.143196,-0.290178,-0.172581,-0.347838,0.809626,-0.165081,-0.0164194,-0.013814,0.551663,1.30939,-0.0713801,-0.120892,0.254639,-0.050174,-0.165054,-0.329876,-0.118159,-0.111534,-0.103037,-0.152639,-0.936141,-0.22787,0.212093,-0.342396,0.348191,1.19095,-0.350228,-0.169697,-0.112934,-0.0468945,-0.197366,0.830729,-0.624379,-0.464264,-0.0297032,-0.174901,-0.231805,0.344109,0.170369,-0.291762,-0.308321,-0.180892
-0.158436,-0.190094,-0.155181,-0.301345,-0.143196,-0.290178,-0.172581,-0.347838,-0.174908,-0.206129,0.97543,-0.185284,-0.312021,0.659509,-0.0713801,-0.120892,-0.242104,-0.167875,-0.165054,-0.329876,-0.118159,-0.111534,-0.103037,1.57236,-0.936141,-0.22787,-0.0598297,-0.342396,-0.296827,2.32776,-0.350228,-0.371324,-0.262533,-0.0468945,-0.197366,-0.29074,-0.674346,-0.464264,-0.514251,-0.174901,1.82919,-0.225215,-0.166713,-0.291762,-0.308321,-0.180892
-0.158436,-0.190094,-0.155181,-0.301345,-0.143196,-0.290178,-0.172581,-0.347838,-0.174908,-0.247178,-0.32342,-0.185284,-0.312021,2.0289,-0.0713801,-0.120892,-0.242104,-0.167875,-0.165054,-0.329876,-0.118159,-0.111534,-0.103037,-0.299207,0.781704,-0.22787,-0.0598297,-0.342396,-0.296827,-0.328779,-0.350228,0.807418,-0.262533,-0.0468945,1.47091,-0.392991,-0.674346,-0.464264,-0.514251,-0.174901,-0.231805,-0.225215,-0.166713,-0.291762,-0.308321,-0.180892
-0.158436,-0.190094,-0.155181,-0.301345,-0.143196,6.93248,-0.172581,-0.347838,-0.174908,-0.129163,-0.32342,-0.185284,-0.312021,-0.628644,-0.0713801,-0.120892,-0.242104,-0.167875,-0.165054,-0.06629,-0.118159,-0.111534,-0.103037,-0.299207,-0.936141,-0.22787,-0.0598297,-0.342396,-0.296827,-0.328779,-0.350228,-0.371324,-0.262533,-0.0468945,-0.197366,-0.340216,-0.674346,-0.464264,0.280999,-0.174901,-0.231805,-0.225215,-0.166713,-0.291762,1.44455,-0.180892
-0.158436,-0.190094,-0.155181,-0.301345,-0.143196,-0.290178,-0.172581,2.11864,-0.174908,0.0401619,-0.32342,-0.185284,2.31225,1.20494,-0.0713801,-0.120892,-0.242104,-0.167875,0.849997,-0.273481,-0.118159,-0.111534,-0.103037,-0.299207,0.843659,-0.22787,-0.0598297,1.36053,4.91294,-0.328779,0.599287,0.853947,0.385731,-0.0468945,-0.197366,-0.244561,-0.0164563,3.84792,-0.00381138,-0.174901,-0.231805,-0.225215,-0.166713,1.72642,-0.308321,-0.180892
-0.158436,-0.190094,0.996617,-0.301345,-0.143196,-0.290178,-0.172581,-0.347838,-0.174908,-0.206129,1.66028,-0.185284,-0.312021,-0.628644,-0.0713801,4.5579,-0.242104,-0.167875,-0.165054,-0.329876,-0.118159,-0.111534,-0.103037,-0.299207,-0.936141,-0.22787,-0.0598297,-0.342396,-0.296827,-0.328779,-0.350228,-0.371324,10.2842,-0.0468945,1.6575,-0.366604,-0.674346,-0.464264,-0.514251,-0.174901,-0.231805,-0.225215,-0.166713,-0.291762,-0.308321,1.7516
-0.158436,-0.190094,-0.155181,-0.301345,-0.143196,-0.290178,-0.172581,-0.347838,-0.174908,-0.231785,-0.32342,-0.185284,-0.312021,-0.628644,-0.0713801,-0.120892,-0.242104,-0.167875,-0.165054,-0.329876,-0.118159,-0.111534,-0.103037,-0.299207,-0.936141,-0.22787,-0.0598297,-0.342396,-0.296827,-0.328779,-0.350228,-0.371324,-0.262533,-0.0468945,-0.197366,-0.414431,-0.674346,-0.464264,-0.514251,-0.174901,-0.231805,-0.225215,-0.166713,-0.291762,-0.308321,-0.180892
-0.158436,2.24381,-0.155181,1.22446,-0.143196,-0.290178,-0.172581,0.838329,-0.174908,-0.170212,-0.32342,-0.185284,-0.312021,0.10247,-0.0713801,-0.120892,-0.242104,-0.167875,0.3231,0.158065,-0.118159,-0.111534,-0.103037,-0.299207,0.12836,-0.22787,-0.0598297,1.72076,-0.296827,-0.328779,-0.350228,-0.371324,1.30826,-0.0468945,-0.197366,-0.259404,-0.674346,-0.464264,-0.514251,-0.174901,-0.231805,-0.225215,-0.166713,1.31767,-0.308321,-0.180892
-0.158436,-0.190094,-0.155181,-0.301345,-0.143196,-0.290178,-0.172581,-0.347838,-0.174908,-0.226653,-0.32342,-0.185284,-0.312021,-0.164445,-0.0713801,-0.120892,-0.242104,-0.167875,-0.165054,-0.329876,-0.118159,-0.111534,-0.103037,4.3008,-0.71085,-0.22787,-0.0598297,-0.342396,-0.296827,2.11236,-0.350228,1.52087,-0.262533,-0.0468945,-0.197366,-0.313829,-0.341237,0.740174,-0.514251,-0.174901,-0.231805,2.44623,-0.166713,-0.291762,-0.308321,-0.180892
-0.158436,-0.190094,2.98027,-0.301345,-0.143196,-0.290178,-0.172581,-0.347838,-0.174908,-0.124032,-0.32342,-0.185284,-0.312021,-0.628644,-0.0713801,-0.120892,-0.242104,-0.167875,-0.165054,-0.329876,-0.118159,-0.111534,-0.0424794,-0.299207,-0.936141,-0.177384,-0.0598297,-0.342396,-0.296827,-0.328779,-0.350228,-0.371324,-0.262533,-0.0468945,-0.197366,0.888452,-0.674346,-0.464264,-0.418081,-0.174901,-0.231805,-0.225215,0.119807,-0.291762,-0.308321,-0.180892
-0.158436,-0.190094,-0.155181,-0.301345,-0.143196,-0.290178,-0.172581,-0.347838,-0.174908,-0.195867,-0.32342,-0.185284,-0.312021,-0.628644,-0.0713801,-0.120892,-0.242104,-0.167875,-0.165054,-0.329876,-0.118159,-0.111534,-0.103037,-0.299207,-0.936141,-0.22787,-0.0598297,-0.342396,-0.296827,8.21522,-0.350228,-0.371324,-0.262533,-0.0468945,-0.197366,-0.425975,-0.674346,-0.464264,-0.514251,-0.174901,-0.231805,-0.225215,-0.166713,-0.291762,-0.308321,-0.180892
-0.158436,-0.190094,-0.155181,-0.301345,-0.143196,-0.290178,-0.172581,-0.347838,-0.174908,-0.190736,-0.32342,-0.185284,-0.312021,-0.628644,-0.0713801,-0.120892,-0.242104,-0.167875,-0.165054,-0.159465,-0.118159,-0.111534,-0.103037,-0.299207,1.28298,-0.22787,-0.0598297,-0.342396,-0.296827,-0.328779,-0.350228,-0.371324,3.00372,-0.0468945,-0.197366,-0.386394,-0.674346,-0.464264,0.517724,-0.174901,2.20053,-0.225215,-0.166713,-0.291762,-0.308321,-0.180892
-0.158436,-0.190094,-0.155181,-0.301345,-0.143196,-0.290178,-0.172581,-0.347838,-0.174908,-0.15995,-0.32342,-0.185284,-0.312021,3.15458,-0.0713801,-0.120892,-0.242104,-0.167875,0.671782,-0.122685,-0.118159,-0.111534,-0.103037,-0.299207,2.12219,-0.22787,-0.0598297,-0.342396,-0.296827,-0.328779,-0.350228,1.30373,-0.262533,-0.0468945,-0.197366,-0.402886,-0.674346,-0.464264,-0.514251,-0.174901,-0.231805,-0.225215,-0.166713,-0.291762,-0.308321,-0.180892
-0.158436,-0.190094,-0.155181,-0.301345,-0.143196,-0.290178,-0.172581,-0.347838,-0.174908,-0.262571,-0.32342,-0.185284,-0.312021,-0.628644,-0.0713801,-0.120892,-0.242104,-0.167875,-0.165054,-0.329876,-0.118159,-0.111534,-0.103037,-0.299207,-0.936141,0.342321,-0.0598297,-0.342396,-0.296827,-0.328779,-0.350228,2.60655,-0.262533,-0.0468945,-0.197366,-0.450714,-0.674346,-0.464264,0.828427,-0.174901,-0.231805,-0.225215,-0.166713,-0.291762,-0.308321,-0.180892
-0.158436,-0.190094,-0.155181,-0.301345,-0.143196,3.7351,-0.172581,-0.347838,-0.174908,0.199225,-0.32342,-0.185284,-0.312021,-0.0832099,-0.0713801,-0.120892,-0.242104,-0.167875,-0.165054,1.20751,-0.118159,-0.111534,-0.103037,-0.299207,1.45195,-0.22787,-0.0598297,1.19678,-0.296827,-0.328779,-0.350228,-0.371324,-0.262533,-0.0468945,-0.197366,-0.106027,0.108459,0.933479,-0.244236,-0.174901,-0.231805,-0.225215,-0.166713,2.10962,0.590484,-0.180892
0.166037,-0.190094,-0.155181,-0.180249,-0.143196,-0.004697,-0.172581,-0.347838,-0.174908,-0.134294,0.408659,0.100499,0.0201651,-0.0251849,-0.0713801,-0.120892,1.04943,-0.167875,-0.165054,-0.329876,-0.118159,0.238441,-0.103037,-0.299207,-0.879818,-0.22787,-0.0598297,-0.342396,1.24129,1.54994,-0.350228,-0.371324,-0.0132009,-0.0468945,-0.197366,0.530571,-0.674346,-0.464264,0.010984,-0.174901,-0.231805,-0.225215,-0.166713,-0.291762,-0.052101,-0.180892
-0.158436,-0.190094,-0.155181,-0.301345,-0.143196,-0.290178,-0.172581,-0.347838,-0.174908,-0.262571,-0.32342,-0.185284,-0.312021,-0.628644,-0.0713801,-0.120892,-0.242104,-0.167875,-0.165054,-0.329876,-0.118159,-0.111534,-0.103037,-0.299207,5.92961,-0.22787,-0.0598297,-0.342396,-0.296827,-0.328779,-0.350228,-0.371324,-0.262533,-0.0468945,-0.197366,-0.455661,3.38125,-0.464264,-0.514251,-0.174901,-0.231805,-0.225215,-0.166713,-0.291762,-0.308321,-0.180892
-0.158436,-0.190094,-0.155181,-0.301345,-0.143196,-0.290178,-0.172581,-0.347838,-0.174908,-0.221522,-0.32342,-0.185284,-0.312021,-0.628644,-0.0713801,-0.120892,-0.242104,-0.167875,-0.165054,-0.329876,-0.118159,-0.111534,-0.103037,-0.299207,-0.598204,-0.22787,-0.0598297,-0.342396,-0.296827,1.48413,1.84096,-0.371324,-0.262533,-0.0468945,-0.197366,-0.35341,-0.674346,-0.464264,-0.173958,-0.174901,-0.231805,-0.225215,-0.166713,-0.291762,-0.308321,-0.180892
-0.100935,-0.190094,-0.155181,0.00139493,-0.143196,-0.147437,-0.172581,-0.347838,-0.174908,-0.149687,0.266966,-0.0423923,-0.312021,0.12568,0.584149,-0.120892,-0.117918,-0.167875,-0.165054,-0.302905,-0.118159,-0.111534,-0.103037,0.095401,-0.626365,-0.22787,-0.0598297,-0.0149116,0.695509,0.449036,0.197569,-0.216226,0.360797,-0.0468945,-0.197366,1.3156,-0.133044,-0.389916,-0.000112549,-0.174901,0.0467072,0.322212,-0.166713,-0.291762,-0.0724359,-0.180892
-0.158436,-0.190094,-0.155181,0.945943,-0.143196,-0.290178,-0.172581,-0.347838,-0.174908,-0.134294,-0.32342,-0.185284,-0.312021,0.566669,-0.0713801,-0.120892,-0.242104,-0.167875,-0.165054,-0.114103,-0.118159,-0.111534,-0.103037,-0.299207,1.10274,-0.22787,-0.0598297,3.0307,-0.296827,-0.328779,-0.350228,-0.371324,-0.262533,-0.0468945,-0.197366,-0.330321,0.183409,-0.464264,-0.514251,-0.174901,-0.231805,-0.225215,-0.166713,-0.291762,0.407469,-0.180892
-0.158436,-0.190094,-0.155181,-0.301345,-0.143196,-0.290178,1.62706,-0.347838,-0.174908,-0.190736,-0.32342,-0.185284,-0.312021,-0.628644,-0.0713801,-0.120892,-0.242104,-0.167875,-0.165054,-0.329876,-0.118159,-0.111534,0.129877,-0.299207,-0.158886,-0.22787,-0.0598297,1.91725,-0.296827,-0.328779,-0.350228,-0.371324,-0.262533,-0.0468945,1.31725,-0.313829,-0.674346,0.561739,0.602798,-0.174901,-0.231805,-0.225215,-0.166713,-0.291762,-0.308321,1.40651
-0.125578,-0.190094,-0.155181,-0.228687,-0.143196,-0.290178,-0.0943359,-0.23487,-0.174908,-0.129163,0.101658,-0.185284,-0.312021,0.137285,-0.0713801,-0.120892,-0.242104,-0.167875,-0.165054,-0.329876,-0.118159,0.728406,-0.0657709,0.174323,-0.598204,-0.22787,-0.0598297,-0.145906,0.298574,0.861876,-0.350228,-0.371324,-0.112934,-0.0468945,-0.197366,1.08471,-0.024784,-0.285829,-0.148066,-0.174901,-0.231805,0.168933,-0.166713,-0.291762,-0.275785,-0.180892
