Model,num_rows,num_cols,acc,std
LR,10,-3,0.895,0.00969892102602496
CatBoost,10,-3,0.865,0.010811655372416006
R_Forest,10,-3,0.863,0.01087884871433321
KNN,10,-3,0.892,0.009820001651345707
FTTransformer,10,-3,0.921,0.008534156773333369
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,5,0.946,0.007150883521295473
CatBoost,10,-3,5,0.912,0.008963053962592012
R_Forest,10,-3,5,0.918,0.00868051561552373
KNN,10,-3,5,0.925,0.008333333333333333
FTTransformer,10,-3,5,0.925,0.008333333333333333
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,3,0.922,0.00848457353011853
CatBoost,10,-3,3,0.894,0.00973955126578524
R_Forest,10,-3,3,0.895,0.00969892102602496
KNN,10,-3,3,0.91,0.009054390204866477
FTTransformer,10,-3,3,0.908,0.009144376393151129
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,1,0.762,0.013473586661967093
CatBoost,10,-3,1,0.725,0.0141270865564905
R_Forest,10,-3,1,0.69,0.014632638658632763
KNN,10,-3,1,0.829,0.011912216456264588
FTTransformer,10,-3,1,0.844,0.011480235006122295
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,4,0.933,0.007910345983177575
CatBoost,10,-3,4,0.901,0.009449248027662744
R_Forest,10,-3,4,0.897,0.009616833339695739
KNN,10,-3,4,0.915,0.008823426366942316
FTTransformer,10,-3,4,0.92,0.00858333697775368
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,2,0.895,0.00969892102602496
CatBoost,10,-3,2,0.865,0.010811655372416006
R_Forest,10,-3,2,0.863,0.01087884871433321
KNN,10,-3,2,0.892,0.009820001651345707
FTTransformer,10,-3,2,0.921,0.008534156773333369
