model,num_rows,num_cols,acc,std
LR,2,-3,0.8343313373253493,0.011750934958965337
LR,6,-3,0.9181636726546906,0.00866395283881137
LR,10,-3,0.9510978043912176,0.006816473176566892
CatBoost,2,-3,0.781437125748503,0.013062255614123183
CatBoost,6,-3,0.873253493013972,0.010515286904986213
CatBoost,10,-3,0.9171656686626747,0.008711883147818405
R_Forest,2,-3,0.7934131736526946,0.012796287139732805
R_Forest,6,-3,0.8862275449101796,0.010036311872229685
R_Forest,10,-3,0.9211576846307385,0.008517843097019922
KNN,2,-3,0.8353293413173652,0.011722491886780147
KNN,6,-3,0.9041916167664671,0.009302827223020326
KNN,10,-3,0.9391217564870259,0.007557444542418907
TabNet,2,-3,0.5119760479041916,0.015798954627103883
TabNet,6,-3,0.6696606786427146,0.01486587568435277
TabNet,10,-3,0.7504990019960079,0.013677104474712177
FTTransformer,2,-3,0.8602794411177644,0.01095804022908335
FTTransformer,6,-3,0.9131736526946108,0.00889990586436725
FTTransformer,10,-3,0.9321357285429142,0.007949560780325209
