Model,num_rows,num_cols,acc,std
TabPFN,3,0.486,0.01581309754773093
TabPFN,5,0.561,0.01570113134540074
TabPFN,15,0.752,0.013663187134877523
LR,3,0.495,0.01581850894443674
LR,5,0.599,0.01550610974549837
LR,15,0.792,0.01284137457209706
CatBoost,3,0.452,0.01574623586588058
CatBoost,5,0.557,0.015716169953204188
CatBoost,15,0.74,0.01387777332977422
R_Forest,3,0.441,0.01570877989424277
R_Forest,5,0.529,0.015792669451628764
R_Forest,15,0.735,0.013963164754810064
KNN,3,0.48,0.015806639423035177
KNN,5,0.565,0.015685057252717346
KNN,15,0.723,0.014158794845306272
SVC,3,0.504,0.01581879370351084
SVC,5,0.623,0.0153331701257798
SVC,15,0.675,0.014818724459095479
FTTransformer,3,0.465,0.015780495050030086
FTTransformer,5,0.567,0.015676630912181255
FTTransformer,15,0.671,0.014865395385928355
