model,num_rows,num_cols,acc,std
LR,2,-3,0.6417165668662674,0.015155419095085792
LR,6,-3,0.7245508982035929,0.014120110360735866
LR,10,-3,0.7614770459081837,0.013470274910222606
CatBoost,2,-3,0.6467065868263473,0.015107909466677052
CatBoost,6,-3,0.654690618762475,0.015028139189513226
CatBoost,10,-3,0.716566866267465,0.014244153064979028
R_Forest,2,-3,0.6037924151696606,0.01545924145638595
R_Forest,6,-3,0.687624750499002,0.01464863033288634
R_Forest,10,-3,0.7395209580838323,0.01387217623032658
KNN,2,-3,0.655688622754491,0.015017839965440512
KNN,6,-3,0.7055888223552894,0.014405752684679586
KNN,10,-3,0.7335329341317365,0.013973800541522257
TabNet,2,-3,0.5079840319361277,0.015801473623221905
TabNet,6,-3,0.5558882235528942,0.015704454036721882
TabNet,10,-3,0.5968063872255489,0.015504455335711731
FTTransformer,2,-3,0.6357285429141717,0.015210076141235249
FTTransformer,6,-3,0.687624750499002,0.01464863033288634
FTTransformer,10,-3,0.7295409181636726,0.01403972410824168
