model,num_rows,num_cols,acc,std
SVC,2,-3,0.6756487025948104,0.01479623616573106
SVC,6,-3,0.6816367265469062,0.014723834699597227
SVC,10,-3,0.7335329341317365,0.013973800541522257
LR,2,-3,0.6766467065868264,0.01478436213329271
LR,6,-3,0.6596806387225549,0.014975907845648473
LR,10,-3,0.7285429141716567,0.014055979717405354
CatBoost,2,-3,0.6067864271457086,0.015438856844882574
CatBoost,6,-3,0.6696606786427146,0.01486587568435277
CatBoost,10,-3,0.6946107784431138,0.014557291306544007
R_Forest,2,-3,0.6457085828343313,0.015117554974928678
R_Forest,6,-3,0.6506986027944112,0.01506860538495732
R_Forest,10,-3,0.7275449101796407,0.014072145840730065
KNN,2,-3,0.688622754491018,0.014635820757271602
KNN,6,-3,0.6786427145708582,0.014760383179956264
KNN,10,-3,0.7275449101796407,0.014072145840730067
STUNT,2,-3,0.654690618762475,0.015028139189513226
STUNT,6,-3,0.6906187624750499,0.014609963598726875
STUNT,10,-3,0.7455089820359282,0.013767200294022987
TabNet,2,-3,0.5219560878243513,0.015788244409873555
TabNet,6,-3,0.5169660678642715,0.01579438792265701
TabNet,10,-3,0.5608782435129741,0.015685910610324795
FTTransformer,2,-3,0.6586826347305389,0.014986501466612066
FTTransformer,6,-3,0.6786427145708582,0.014760383179956264
FTTransformer,10,-3,0.718562874251497,0.014213663910377478
