model,num_rows,num_cols,acc,std
SVC,2,-3,0.5299401197604791,0.015775130252845267
SVC,6,-3,0.6457085828343313,0.015117554974928676
SVC,10,-3,0.656686626746507,0.015007467372007807
LR,2,-3,0.5339321357285429,0.015767054580825963
LR,6,-3,0.6646706586826348,0.014921826739905924
LR,10,-3,0.6716566866267465,0.01484296696311283
CatBoost,2,-3,0.5508982035928144,0.015721393407085903
CatBoost,6,-3,0.8243512974051896,0.012027118702635432
CatBoost,10,-3,0.8972055888223552,0.009598728281583055
R_Forest,2,-3,0.5449101796407185,0.01573961055503643
R_Forest,6,-3,0.7435129740518962,0.013802569345880956
R_Forest,10,-3,0.8243512974051896,0.012027118702635432
KNN,2,-3,0.5299401197604791,0.015775130252845267
KNN,6,-3,0.5988023952095808,0.015491871694932074
KNN,10,-3,0.6387225548902196,0.015183067122208628
STUNT,2,-3,0.5359281437125748,0.015762636447675463
STUNT,6,-3,0.6147704590818364,0.015381519774442737
STUNT,10,-3,0.6407185628742516,0.015164706319110186
TabNet,2,-3,0.48303393213572854,0.01579438792265701
TabNet,6,-3,0.5499001996007984,0.01572458925925978
TabNet,10,-3,0.5688622754491018,0.01565289027770674
FTTransformer,2,-3,0.530938123752495,0.015773206346847018
FTTransformer,6,-3,0.6576846307385229,0.014997021256978781
FTTransformer,10,-3,0.7335329341317365,0.013973800541522257
TabPFN,2,-3,0.5598802395209581,0.01568974788599825
TabPFN,6,-3,0.6986027944111777,0.014503330082039878
TabPFN,10,-3,0.7405189620758483,0.013854915020011667
