Model,num_rows,num_cols,acc,std
TabPFN,3,0.408,0.015549205052920803
TabPFN,5,0.452,0.01574623586588058
TabPFN,15,0.664,0.014944140233794895
LR,3,0.414,0.015583544104177553
LR,5,0.474,0.0157978977580428
LR,15,0.592,0.015549205052920803
CatBoost,3,0.492,0.015817274929209084
CatBoost,5,0.557,0.015716169953204184
CatBoost,15,0.834,0.011772110370812133
R_Forest,3,0.423,0.015630589090476255
R_Forest,5,0.524,0.015801065586651862
R_Forest,15,0.774,0.013232501619085452
KNN,3,0.42,0.01561550011507297
KNN,5,0.454,0.01575221038877186
KNN,15,0.572,0.015654426245029267
SVC,3,0.441,0.01570877989424277
SVC,5,0.479,0.015805341148131185
SVC,15,0.606,0.015459721957493382
FTTransformer,3,0.426,0.015645087688113762
FTTransformer,5,0.497,0.015819015179246818
FTTransformer,15,0.638,0.015204840912919385
