Model,num_rows,num_cols,acc,std
TabPFN,3,0.44,0.015704987954361718
TabPFN,5,0.545,0.015755101498347232
TabPFN,15,0.688,0.014658474370509059
LR,3,0.461,0.015771104201283047
LR,5,0.554,0.015726771166750392
LR,15,0.648,0.01511040450564856
CatBoost,3,0.473,0.01579621855130273
CatBoost,5,0.556,0.015719768163402127
CatBoost,15,0.687,0.014671272822977775
R_Forest,3,0.446,0.015726771166750392
R_Forest,5,0.547,0.015749255189977687
R_Forest,15,0.698,0.014526080235459494
KNN,3,0.477,0.015802554246726087
KNN,5,0.567,0.015676630912181255
KNN,15,0.706,0.014414290540008265
SVC,3,0.465,0.015780495050030086
SVC,5,0.552,0.01573351656634789
SVC,15,0.611,0.01542455564730851
FTTransformer,3,0.468,0.015786868759359005
FTTransformer,5,0.555,0.015723301886761007
FTTransformer,15,0.693,0.014593284892852738
