CatBoost,10,-3,0.605,0.015466551464829328
CatBoost,15,-3,0.632,0.015258073561521743
CatBoost,3,-3,0.561,0.01570113134540074
CatBoost,5,-3,0.578,0.015625625112620622
FTTransformer,10,-3,0.594,0.015537226438634581
FTTransformer,15,-3,0.627,0.015300493622922927
FTTransformer,3,-3,0.575,0.01564032031704017
FTTransformer,5,-3,0.587,0.015577986829936457
KNN,10,-3,0.606,0.015459721957493382
KNN,15,-3,0.678,0.014782913600996744
KNN,3,-3,0.562,0.015697210019694662
KNN,5,-3,0.589,0.01556667341859915
LR,10,-3,0.575,0.01564032031704017
LR,15,-3,0.565,0.015685057252717346
LR,3,-3,0.569,0.01566794448817344
LR,5,-3,0.568,0.01567232023733632
Model,num_rows,num_cols,acc,std
R_Forest,10,-3,0.593,0.015543249100255476
R_Forest,15,-3,0.625,0.015316971293620996
R_Forest,3,-3,0.55,0.015740004693383918
R_Forest,5,-3,0.578,0.015625625112620622
STUNT,10,-3,0.561,0.01570113134540074
STUNT,15,-3,0.571,0.01565899754787018
STUNT,3,-3,0.554,0.015726771166750392
STUNT,5,-3,0.574,0.015645087688113762
TabNet,10,-3,0.533,0.015784807891138876
TabNet,15,-3,0.562,0.015697210019694662
TabNet,3,-3,0.493,0.01581774956184353
TabNet,5,-3,0.509,0.0158167369950053
