Model,num_rows,num_cols,acc,std
TabPFN,3,0.4,0.015499685165842573
TabPFN,5,0.419,0.015610338967577953
TabPFN,15,0.445,0.015723301886761003
LR,3,0.415,0.015589035185604594
LR,5,0.441,0.01570877989424277
LR,15,0.503,0.015819015179246818
CatBoost,3,0.417,0.015599819048769583
CatBoost,5,0.413,0.015577986829936455
CatBoost,15,0.459,0.015766025737882314
R_Forest,3,0.401,0.01550610974549837
R_Forest,5,0.41,0.015560917136921657
R_Forest,15,0.467,0.015784807891138876
KNN,3,0.41,0.015560917136921657
KNN,5,0.437,0.015693223928730425
KNN,15,0.448,0.015733516566347895
SVC,3,0.407,0.015543249100255476
SVC,5,0.451,0.015743152379585443
SVC,15,0.494,0.015818160898606833
FTTransformer,3,0.402,0.015512467135714959
FTTransformer,5,0.447,0.0157301760460091
FTTransformer,15,0.468,0.015786868759359005
STUNT,3,0.424,0.015635487471405182
STUNT,5,0.421,0.015620595475301285
STUNT,10,0.464,0.015778243024904673
STUNT,15,0.501,0.015819268290576817
