Model,num_rows,num_cols,acc,std
TabPFN,3,0.365,0.015231776226264848
TabPFN,5,0.356,0.01514904265930668
TabPFN,15,0.326,0.014830507204541047
LR,3,0.406,0.015537226438634581
LR,5,0.433,0.01567663091218125
LR,15,0.572,0.015654426245029267
CatBoost,3,0.398,0.015486634102859014
CatBoost,5,0.417,0.015599819048769583
CatBoost,15,0.56,0.015704987954361718
R_Forest,3,0.371,0.015283736211823093
R_Forest,5,0.413,0.015577986829936455
R_Forest,15,0.558,0.015712507211864152
KNN,3,0.402,0.015512467135714959
KNN,5,0.448,0.015733516566347895
KNN,15,0.483,0.015810153729833274
SVC,3,0.453,0.015749255189977683
SVC,5,0.498,0.01581917337430266
SVC,15,0.553,0.0157301760460091
FTTransformer,3,0.408,0.015549205052920803
FTTransformer,5,0.413,0.015577986829936455
FTTransformer,15,0.483,0.015810153729833274
