model,num_rows,num_cols,acc,std
SVC,2,-3,0.5279441117764471,0.01577878818099048
SVC,6,-3,0.563872255489022,0.01567401225973831
SVC,10,-3,0.56187624750499,0.015682008946245093
LR,2,-3,0.5289421157684631,0.015776990856761958
LR,6,-3,0.5578842315369261,0.015697229460215355
LR,10,-3,0.5798403193612774,0.015600709639725567
CatBoost,2,-3,0.5239520958083832,0.015785345101910177
CatBoost,6,-3,0.5499001996007984,0.01572458925925978
CatBoost,10,-3,0.5818363273453094,0.015590373817547175
R_Forest,2,-3,0.5489021956087824,0.01572772119700085
R_Forest,6,-3,0.5489021956087824,0.01572772119700085
R_Forest,10,-3,0.5798403193612774,0.015600709639725568
KNN,2,-3,0.5279441117764471,0.01577878818099048
KNN,6,-3,0.5349301397205589,0.015764877227086707
KNN,10,-3,0.5399201596806387,0.015753038520502763
STUNT,2,-3,0.5229540918163673,0.01578682633663596
STUNT,6,-3,0.5568862275449101,0.015700873850713937
STUNT,10,-3,0.5858283433133733,0.01556891468213832
TabNet,2,-3,0.5129740518962076,0.015798167358447277
TabNet,6,-3,0.5419161676646707,0.015747858262267246
TabNet,10,-3,0.5379241516966068,0.01575796450284173
FTTransformer,2,-3,0.5439121756487026,0.01574242347711637
FTTransformer,6,-3,0.5499001996007984,0.01572458925925978
FTTransformer,10,-3,0.5688622754491018,0.01565289027770674
