Model,num_rows,num_cols,acc,std
TabPFN,3,0.423,0.015630589090476255
TabPFN,5,0.425,0.01564032031704017
TabPFN,15,0.599,0.01550610974549837
LR,3,0.417,0.015599819048769583
LR,5,0.412,0.015572363292015076
LR,15,0.546,0.01575221038877186
CatBoost,3,0.431,0.01566794448817344
CatBoost,5,0.419,0.015610338967577953
CatBoost,15,0.581,0.015610338967577953
R_Forest,3,0.42,0.01561550011507297
R_Forest,5,0.428,0.015654426245029267
R_Forest,15,0.606,0.015459721957493382
KNN,3,0.448,0.01573351656634789
KNN,5,0.452,0.015746235865880583
KNN,15,0.588,0.015572363292015072
SVC,3,0.395,0.01546655146482933
SVC,5,0.39,0.01543172505386673
SVC,15,0.503,0.015819015179246818
FTTransformer,3,0.439,0.01570113134540074
FTTransformer,5,0.423,0.015630589090476255
FTTransformer,15,0.587,0.015577986829936457
