CatBoost,10,-3,0.629,0.015283736211823093
CatBoost,15,-3,0.664,0.014944140233794896
CatBoost,3,-3,0.54,0.0157685969143944
CatBoost,5,-3,0.57,0.01566350361015521
FTTransformer,10,-3,0.639,0.015195720118175047
FTTransformer,15,-3,0.683,0.014721675438880174
FTTransformer,3,-3,0.542,0.015763390640483554
FTTransformer,5,-3,0.577,0.015630589090476255
KNN,10,-3,0.605,0.015466551464829328
KNN,15,-3,0.653,0.015060472031706637
KNN,3,-3,0.534,0.015782683329937694
KNN,5,-3,0.556,0.01571976816340213
LR,10,-3,0.61,0.01543172505386673
LR,15,-3,0.637,0.015213890444671358
LR,3,-3,0.528,0.015794475789511517
LR,5,-3,0.551,0.015736792768752048
Model,num_rows,num_cols,acc,std
R_Forest,10,-3,0.636,0.015222868840522005
R_Forest,15,-3,0.68,0.014758652303574938
R_Forest,3,-3,0.525,0.01579951342999602
R_Forest,5,-3,0.559,0.015708779894242766
STUNT,10,-3,0.602,0.015486634102859014
STUNT,15,-3,0.642,0.015167928865407633
STUNT,3,-3,0.537,0.015775927227262426
STUNT,5,-3,0.529,0.015792669451628764
SVC,10,-3,0.56,0.015704987954361718
SVC,15,-3,0.597,0.015518757419066515
SVC,3,-3,0.491,0.015816736995005295
SVC,5,-3,0.528,0.015794475789511517
TabNet,10,-3,0.606,0.015459721957493382
TabNet,15,-3,0.628,0.015292149942040518
TabNet,3,-3,0.583,0.015599819048769583
TabNet,5,-3,0.575,0.01564032031704017
