Model,num_rows,num_cols,acc,std
TabPFN,3,0.453,0.015749255189977683
TabPFN,5,0.534,0.015782683329937694
TabPFN,15,0.878,0.010354864712936776
LR,3,0.506,0.015818160898606833
LR,5,0.579,0.015620595475301285
LR,15,0.745,0.013790038620872863
CatBoost,3,0.544,0.01575792855397918
CatBoost,5,0.625,0.015316971293620996
CatBoost,15,0.863,0.01087884871433321
R_Forest,3,0.503,0.015819015179246818
R_Forest,5,0.611,0.01542455564730851
R_Forest,15,0.859,0.01101091459599248
KNN,3,0.548,0.015746235865880583
KNN,5,0.643,0.015158521721486589
KNN,15,0.845,0.01145015747079952
SVC,3,0.528,0.015794475789511517
SVC,5,0.591,0.015555094373257946
SVC,15,0.784,0.013019735539307761
FTTransformer,3,0.543,0.0157606915901365
FTTransformer,5,0.642,0.015167928865407633
FTTransformer,15,0.832,0.01182860583145435
STUNT,3,0.509,0.015816736995005295
STUNT,5,0.608,0.01544585946377134
STUNT,10,0.72,0.014205696104091546
STUNT,15,0.746,0.01377220656516862
