77,-1.86652
2131,0.965424
1908,0.965424
1029,0.0214443
282,-1.86652
338,-0.922536
1677,0.965424
1566,0.965424
625,0.0214443
1580,0.965424
1243,0.0214443
288,-1.86652
368,-0.922536
47,-1.86652
1051,0.0214443
534,-0.922536
1833,0.965424
575,-0.922536
1489,0.965424
664,0.0214443
1830,0.965424
1428,0.965424
1899,0.965424
1117,0.0214443
2190,0.965424
1445,0.965424
1264,0.0214443
2026,0.965424
363,-0.922536
1957,0.965424
1893,0.965424
1244,0.0214443
1413,0.965424
949,0.0214443
1892,0.965424
1693,0.965424
1964,0.965424
1695,0.965424
1141,0.0214443
666,0.0214443
1960,0.965424
1996,0.965424
56,-1.86652
904,0.0214443
1402,0.965424
1147,0.0214443
1347,0.965424
14,-1.86652
1649,0.965424
1375,0.965424
1617,0.965424
1731,0.965424
423,-0.922536
1976,0.965424
2020,0.965424
1721,0.965424
536,-0.922536
1827,0.965424
411,-0.922536
300,-1.86652
769,0.0214443
149,-1.86652
1013,0.0214443
868,0.0214443
453,-0.922536
1194,0.0214443
370,-0.922536
345,-0.922536
119,-1.86652
2085,0.965424
1044,0.0214443
508,-0.922536
1479,0.965424
1313,0.0214443
1910,0.965424
249,-1.86652
863,0.0214443
2030,0.965424
1963,0.965424
1956,0.965424
2178,0.965424
1684,0.965424
1570,0.965424
1103,0.0214443
1468,0.965424
180,-1.86652
2009,0.965424
515,-0.922536
1078,0.0214443
1998,0.965424
1086,0.0214443
372,-0.922536
775,0.0214443
1809,0.965424
773,0.0214443
2037,0.965424
217,-1.86652
448,-0.922536
2072,0.965424
505,-0.922536
917,0.0214443
800,0.0214443
731,0.0214443
1412,0.965424
1021,0.0214443
1254,0.0214443
1638,0.965424
49,-1.86652
1692,0.965424
830,0.0214443
1632,0.965424
1530,0.965424
891,0.0214443
1355,0.965424
1805,0.965424
1582,0.965424
504,-0.922536
147,-1.86652
714,0.0214443
472,-0.922536
912,0.0214443
898,0.0214443
190,-1.86652
1455,0.965424
808,0.0214443
422,-0.922536
438,-0.922536
1748,0.965424
440,-0.922536
1198,0.0214443
2154,0.965424
947,0.0214443
333,-0.922536
1623,0.965424
1206,0.0214443
970,0.0214443
1339,0.965424
1474,0.965424
1015,0.0214443
25,-1.86652
1758,0.965424
1473,0.965424
2179,0.965424
45,-1.86652
603,-0.922536
826,0.0214443
1338,0.965424
157,-1.86652
1167,0.0214443
1898,0.965424
1981,0.965424
1100,0.0214443
2138,0.965424
988,0.0214443
340,-0.922536
1435,0.965424
992,0.0214443
1794,0.965424
934,0.0214443
1411,0.965424
1257,0.0214443
81,-1.86652
371,-0.922536
1356,0.965424
1583,0.965424
565,-0.922536
1766,0.965424
1253,0.0214443
710,0.0214443
1725,0.965424
50,-1.86652
1548,0.965424
365,-0.922536
1826,0.965424
59,-1.86652
391,-0.922536
674,0.0214443
679,0.0214443
998,0.0214443
1742,0.965424
852,0.0214443
1097,0.0214443
511,-0.922536
1073,0.0214443
1144,0.0214443
2083,0.965424
1299,0.0214443
2130,0.965424
1862,0.965424
1885,0.965424
442,-0.922536
1869,0.965424
993,0.0214443
2080,0.965424
1377,0.965424
299,-1.86652
1997,0.965424
486,-0.922536
1905,0.965424
73,-1.86652
685,0.0214443
746,0.0214443
961,0.0214443
1572,0.965424
690,0.0214443
1763,0.965424
1166,0.0214443
668,0.0214443
1982,0.965424
38,-1.86652
1219,0.0214443
1597,0.965424
676,0.0214443
711,0.0214443
750,0.0214443
1610,0.965424
1644,0.965424
1026,0.0214443
526,-0.922536
1268,0.0214443
2183,0.965424
1418,0.965424
1003,0.0214443
1333,0.965424
1860,0.965424
173,-1.86652
1332,0.965424
2014,0.965424
1025,0.0214443
1944,0.965424
446,-0.922536
1118,0.0214443
971,0.0214443
1978,0.965424
1099,0.0214443
809,0.0214443
1551,0.965424
1803,0.965424
915,0.0214443
1755,0.965424
2047,0.965424
1924,0.965424
1252,0.0214443
754,0.0214443
1320,0.965424
1839,0.965424
224,-1.86652
1,-1.86652
791,0.0214443
1534,0.965424
1884,0.965424
1662,0.965424
414,-0.922536
1767,0.965424
1153,0.0214443
811,0.0214443
1009,0.0214443
327,-0.922536
1796,0.965424
648,0.0214443
182,-1.86652
1123,0.0214443
1343,0.965424
2182,0.965424
1120,0.0214443
1374,0.965424
445,-0.922536
74,-1.86652
1979,0.965424
83,-1.86652
1348,0.965424
66,-1.86652
925,0.0214443
1357,0.965424
1935,0.965424
2034,0.965424
1390,0.965424
647,0.0214443
220,-1.86652
1563,0.965424
2016,0.965424
394,-0.922536
681,0.0214443
1553,0.965424
28,-1.86652
1446,0.965424
1675,0.965424
2064,0.965424
2157,0.965424
997,0.0214443
160,-1.86652
1595,0.965424
1213,0.0214443
1329,0.965424
1046,0.0214443
324,-1.86652
1256,0.0214443
1405,0.965424
1007,0.0214443
1469,0.965424
1016,0.0214443
1452,0.965424
166,-1.86652
1248,0.0214443
1576,0.965424
1427,0.965424
1683,0.965424
80,-1.86652
329,-0.922536
843,0.0214443
2095,0.965424
832,0.0214443
935,0.0214443
671,0.0214443
91,-1.86652
67,-1.86652
284,-1.86652
384,-0.922536
176,-1.86652
317,-1.86652
475,-0.922536
2067,0.965424
974,0.0214443
857,0.0214443
1901,0.965424
618,0.0214443
290,-1.86652
1722,0.965424
362,-0.922536
1882,0.965424
878,0.0214443
2139,0.965424
1744,0.965424
712,0.0214443
1063,0.0214443
1975,0.965424
1627,0.965424
1437,0.965424
184,-1.86652
1537,0.965424
381,-0.922536
659,0.0214443
752,0.0214443
1179,0.0214443
2025,0.965424
1601,0.965424
487,-0.922536
245,-1.86652
1055,0.0214443
1819,0.965424
1358,0.965424
1404,0.965424
1151,0.0214443
1557,0.965424
1169,0.0214443
1228,0.0214443
1525,0.965424
1732,0.965424
1378,0.965424
531,-0.922536
1873,0.965424
1751,0.965424
1949,0.965424
604,-0.922536
1822,0.965424
286,-1.86652
1707,0.965424
1106,0.0214443
823,0.0214443
1091,0.0214443
1773,0.965424
944,0.0214443
764,0.0214443
1084,0.0214443
2177,0.965424
1863,0.965424
1985,0.965424
123,-1.86652
1734,0.965424
1894,0.965424
1160,0.0214443
1686,0.965424
2148,0.965424
1298,0.0214443
529,-0.922536
1280,0.0214443
198,-1.86652
1710,0.965424
382,-0.922536
1672,0.965424
1782,0.965424
1640,0.965424
1193,0.0214443
1741,0.965424
669,0.0214443
2045,0.965424
1439,0.965424
748,0.0214443
1532,0.965424
328,-0.922536
2144,0.965424
1041,0.0214443
1753,0.965424
18,-1.86652
1131,0.0214443
1904,0.965424
2187,0.965424
1818,0.965424
305,-1.86652
209,-1.86652
696,0.0214443
2088,0.965424
550,-0.922536
1943,0.965424
1443,0.965424
1226,0.0214443
567,-0.922536
1953,0.965424
678,0.0214443
1817,0.965424
1424,0.965424
318,-1.86652
207,-1.86652
506,-0.922536
1367,0.965424
1987,0.965424
1928,0.965424
1626,0.965424
577,-0.922536
1297,0.0214443
1465,0.965424
755,0.0214443
1124,0.0214443
1848,0.965424
1291,0.0214443
1400,0.965424
1730,0.965424
2093,0.965424
973,0.0214443
822,0.0214443
633,0.0214443
713,0.0214443
1746,0.965424
493,-0.922536
161,-1.86652
114,-1.86652
31,-1.86652
1018,0.0214443
1293,0.0214443
1285,0.0214443
533,-0.922536
1385,0.965424
943,0.0214443
641,0.0214443
1811,0.965424
1221,0.0214443
133,-1.86652
1911,0.965424
148,-1.86652
2101,0.965424
884,0.0214443
1403,0.965424
760,0.0214443
2079,0.965424
1148,0.0214443
1851,0.965424
436,-0.922536
1042,0.0214443
15,-1.86652
213,-1.86652
1733,0.965424
1344,0.965424
1808,0.965424
86,-1.86652
1926,0.965424
1057,0.0214443
1047,0.0214443
717,0.0214443
34,-1.86652
569,-0.922536
856,0.0214443
501,-0.922536
895,0.0214443
1478,0.965424
761,0.0214443
549,-0.922536
1054,0.0214443
2006,0.965424
127,-1.86652
1845,0.965424
387,-0.922536
1543,0.965424
389,-0.922536
283,-1.86652
1381,0.965424
844,0.0214443
1165,0.0214443
356,-0.922536
1702,0.965424
996,0.0214443
1706,0.965424
1211,0.0214443
1382,0.965424
2038,0.965424
1569,0.965424
2197,0.965424
959,0.0214443
1271,0.0214443
816,0.0214443
231,-1.86652
758,0.0214443
264,-1.86652
383,-0.922536
275,-1.86652
126,-1.86652
1087,0.0214443
417,-0.922536
250,-1.86652
1497,0.965424
2022,0.965424
2094,0.965424
297,-1.86652
522,-0.922536
1225,0.0214443
1890,0.965424
278,-1.86652
1593,0.965424
609,-0.922536
1159,0.0214443
631,0.0214443
738,0.0214443
1604,0.965424
1933,0.965424
1555,0.965424
646,0.0214443
1663,0.965424
2188,0.965424
693,0.0214443
1948,0.965424
995,0.0214443
280,-1.86652
1315,0.0214443
202,-1.86652
403,-0.922536
1850,0.965424
819,0.0214443
787,0.0214443
48,-1.86652
61,-1.86652
560,-0.922536
2039,0.965424
1517,0.965424
2200,0.965424
279,-1.86652
553,-0.922536
204,-1.86652
1164,0.0214443
1942,0.965424
985,0.0214443
918,0.0214443
2127,0.965424
1920,0.965424
741,0.0214443
476,-0.922536
2186,0.965424
1195,0.0214443
314,-1.86652
1023,0.0214443
171,-1.86652
921,0.0214443
146,-1.86652
1813,0.965424
118,-1.86652
1462,0.965424
1528,0.965424
1024,0.0214443
1496,0.965424
966,0.0214443
1093,0.0214443
29,-1.86652
185,-1.86652
63,-1.86652
129,-1.86652
1406,0.965424
1136,0.0214443
1270,0.0214443
2140,0.965424
1688,0.965424
466,-0.922536
1875,0.965424
89,-1.86652
1874,0.965424
1612,0.965424
1669,0.965424
762,0.0214443
1538,0.965424
2066,0.965424
779,0.0214443
1302,0.0214443
573,-0.922536
2108,0.965424
400,-0.922536
523,-0.922536
1227,0.0214443
1486,0.965424
2180,0.965424
1550,0.965424
1295,0.0214443
170,-1.86652
354,-0.922536
409,-0.922536
2135,0.965424
922,0.0214443
1125,0.0214443
1717,0.965424
730,0.0214443
691,0.0214443
44,-1.86652
1760,0.965424
2015,0.965424
1961,0.965424
1821,0.965424
1643,0.965424
158,-1.86652
1205,0.0214443
1449,0.965424
1080,0.0214443
656,0.0214443
1393,0.965424
1622,0.965424
1674,0.965424
1765,0.965424
253,-1.86652
110,-1.86652
375,-0.922536
578,-0.922536
1259,0.0214443
437,-0.922536
871,0.0214443
1505,0.965424
1330,0.965424
1191,0.0214443
1784,0.965424
861,0.0214443
1900,0.965424
1934,0.965424
611,0.0214443
1231,0.0214443
444,-0.922536
1276,0.0214443
1877,0.965424
121,-1.86652
420,-0.922536
1262,0.0214443
1670,0.965424
247,-1.86652
1653,0.965424
