621,0.506946,-1.22439,-0.447084,-0.447084
399,1.18287,1.22439,1.34125,-1.34125
38,-0.168982,0.0,-1.34125,-1.34125
346,-1.52084,1.22439,1.34125,-1.34125
467,-0.168982,-1.22439,-1.34125,-0.447084
1286,0.506946,0.0,1.34125,0.447084
1036,1.18287,0.0,-0.447084,0.447084
696,-0.168982,1.22439,0.447084,-0.447084
599,1.18287,-1.22439,-0.447084,-0.447084
1341,-0.168982,1.22439,-1.34125,1.34125
276,1.18287,-1.22439,0.447084,-1.34125
1482,1.18287,1.22439,-0.447084,1.34125
1454,-0.168982,1.22439,-0.447084,1.34125
694,-0.168982,1.22439,0.447084,-0.447084
1594,0.506946,-1.22439,0.447084,1.34125
898,-0.168982,-1.22439,-1.34125,0.447084
824,1.18287,0.0,1.34125,-0.447084
596,1.18287,-1.22439,-0.447084,-0.447084
1388,0.506946,0.0,-1.34125,1.34125
575,-0.168982,-1.22439,-0.447084,-0.447084
1298,-1.52084,-1.22439,-1.34125,1.34125
34,-0.168982,-1.22439,-1.34125,-1.34125
624,0.506946,-1.22439,-0.447084,-0.447084
1146,1.18287,0.0,0.447084,0.447084
1693,1.18287,1.22439,1.34125,1.34125
239,-1.52084,1.22439,0.447084,-1.34125
111,-1.52084,-1.22439,-0.447084,-1.34125
1206,-1.52084,1.22439,1.34125,0.447084
729,0.506946,-1.22439,0.447084,-0.447084
547,-1.52084,-1.22439,-0.447084,-0.447084
1185,0.506946,1.22439,0.447084,0.447084
1214,-1.52084,1.22439,1.34125,0.447084
855,0.506946,1.22439,1.34125,-0.447084
285,1.18287,0.0,0.447084,-1.34125
98,0.506946,0.0,-1.34125,-1.34125
556,-1.52084,0.0,-0.447084,-0.447084
748,0.506946,1.22439,0.447084,-0.447084
193,0.506946,-1.22439,-0.447084,-1.34125
949,0.506946,-1.22439,-1.34125,0.447084
350,-1.52084,1.22439,1.34125,-1.34125
687,-0.168982,0.0,0.447084,-0.447084
640,0.506946,1.22439,-0.447084,-0.447084
1632,-1.52084,0.0,1.34125,1.34125
758,-1.52084,-1.22439,1.34125,-0.447084
753,0.506946,1.22439,0.447084,-0.447084
314,0.506946,0.0,0.447084,-1.34125
402,1.18287,1.22439,1.34125,-1.34125
1188,-1.52084,-1.22439,1.34125,0.447084
601,1.18287,-1.22439,-0.447084,-0.447084
367,-0.168982,0.0,1.34125,-1.34125
171,1.18287,0.0,-0.447084,-1.34125
46,-0.168982,1.22439,-1.34125,-1.34125
1207,-1.52084,1.22439,1.34125,0.447084
921,1.18287,-1.22439,-1.34125,0.447084
1344,-0.168982,1.22439,-1.34125,1.34125
455,-1.52084,1.22439,-1.34125,-0.447084
1663,-0.168982,0.0,1.34125,1.34125
1262,1.18287,1.22439,1.34125,0.447084
918,1.18287,-1.22439,-1.34125,0.447084
1148,1.18287,0.0,0.447084,0.447084
413,0.506946,-1.22439,1.34125,-1.34125
669,-1.52084,1.22439,0.447084,-0.447084
899,-0.168982,-1.22439,-1.34125,0.447084
1152,1.18287,1.22439,0.447084,0.447084
1387,0.506946,0.0,-1.34125,1.34125
1190,-1.52084,-1.22439,1.34125,0.447084
1168,0.506946,-1.22439,0.447084,0.447084
398,1.18287,1.22439,1.34125,-1.34125
1274,0.506946,-1.22439,1.34125,0.447084
1249,1.18287,-1.22439,1.34125,0.447084
1552,-0.168982,0.0,0.447084,1.34125
590,-0.168982,1.22439,-0.447084,-0.447084
1013,-0.168982,0.0,-0.447084,0.447084
1167,0.506946,-1.22439,0.447084,0.447084
1170,0.506946,0.0,0.447084,0.447084
203,0.506946,0.0,-0.447084,-1.34125
361,-0.168982,0.0,1.34125,-1.34125
1174,0.506946,0.0,0.447084,0.447084
1651,-0.168982,-1.22439,1.34125,1.34125
985,-1.52084,0.0,-0.447084,0.447084
1683,1.18287,0.0,1.34125,1.34125
663,-1.52084,0.0,0.447084,-0.447084
735,0.506946,-1.22439,0.447084,-0.447084
966,0.506946,1.22439,-1.34125,0.447084
851,0.506946,0.0,1.34125,-0.447084
421,0.506946,0.0,1.34125,-1.34125
1494,0.506946,0.0,-0.447084,1.34125
79,1.18287,1.22439,-1.34125,-1.34125
365,-0.168982,0.0,1.34125,-1.34125
915,-0.168982,1.22439,-1.34125,0.447084
1708,0.506946,-1.22439,1.34125,1.34125
1235,-0.168982,1.22439,1.34125,0.447084
1406,-1.52084,-1.22439,-0.447084,1.34125
72,1.18287,1.22439,-1.34125,-1.34125
1200,-1.52084,0.0,1.34125,0.447084
1479,1.18287,1.22439,-0.447084,1.34125
212,0.506946,1.22439,-0.447084,-1.34125
1442,-0.168982,0.0,-0.447084,1.34125
919,1.18287,-1.22439,-1.34125,0.447084
1608,0.506946,0.0,0.447084,1.34125
631,0.506946,0.0,-0.447084,-0.447084
661,-1.52084,0.0,0.447084,-0.447084
1710,0.506946,0.0,1.34125,1.34125
65,1.18287,0.0,-1.34125,-1.34125
1033,1.18287,-1.22439,-0.447084,0.447084
463,-0.168982,-1.22439,-1.34125,-0.447084
1322,-1.52084,1.22439,-1.34125,1.34125
1290,0.506946,1.22439,1.34125,0.447084
511,1.18287,1.22439,-1.34125,-0.447084
464,-0.168982,-1.22439,-1.34125,-0.447084
242,-1.52084,1.22439,0.447084,-1.34125
388,1.18287,0.0,1.34125,-1.34125
671,-1.52084,1.22439,0.447084,-0.447084
589,-0.168982,1.22439,-0.447084,-0.447084
1658,-0.168982,0.0,1.34125,1.34125
502,1.18287,0.0,-1.34125,-0.447084
942,1.18287,1.22439,-1.34125,0.447084
214,0.506946,1.22439,-0.447084,-1.34125
738,0.506946,0.0,0.447084,-0.447084
1147,1.18287,0.0,0.447084,0.447084
1112,-0.168982,-1.22439,0.447084,0.447084
1182,0.506946,1.22439,0.447084,0.447084
1418,-1.52084,0.0,-0.447084,1.34125
1297,-1.52084,-1.22439,-1.34125,1.34125
859,0.506946,1.22439,1.34125,-0.447084
1311,-1.52084,0.0,-1.34125,1.34125
343,-1.52084,1.22439,1.34125,-1.34125
1034,1.18287,-1.22439,-0.447084,0.447084
1586,1.18287,1.22439,0.447084,1.34125
1498,0.506946,0.0,-0.447084,1.34125
1028,1.18287,-1.22439,-0.447084,0.447084
1131,-0.168982,1.22439,0.447084,0.447084
1521,-1.52084,0.0,0.447084,1.34125
1134,1.18287,-1.22439,0.447084,0.447084
254,-0.168982,0.0,0.447084,-1.34125
1213,-1.52084,1.22439,1.34125,0.447084
1243,1.18287,-1.22439,1.34125,0.447084
161,-0.168982,1.22439,-0.447084,-1.34125
387,1.18287,0.0,1.34125,-1.34125
670,-1.52084,1.22439,0.447084,-0.447084
440,-1.52084,-1.22439,-1.34125,-0.447084
