-0.655836,-0.477645,-0.539991,1.91693,-0.803097,-1.0097,-1.9547,0.0491911,-0.0451768,-0.388575,0.84593,1.89841,-1.0145,-0.107198,1.01554,0.309302,-0.416548,1.56804,-2.13895,-0.680248,0.628818,-1.29139,0.374134,0.739926,-1.04815,1.08202,0.694055,0.25773,0.663079,0.182833,0.208237,0.581392,-0.30125,0.560546,0.363958,1.39438,0.907954,1.70626,1.21842,-1.66397,0.797151,-0.982352,1.66227,1.20129,2.42946,1.65713,0.967154,-0.732803
-0.478301,-1.05846,-1.24161,1.93756,0.0581124,-0.394951,-1.73429,-0.539785,-0.644106,-0.583745,1.58054,1.39648,-0.097407,-0.0726286,0.904241,0.682979,-0.0723628,1.13566,-2.16377,0.91862,-0.450681,-0.971618,-0.670399,1.23924,-1.2753,0.637714,1.29324,0.118262,0.0848053,-0.525348,-0.0648223,-0.532876,-0.579464,-0.126695,3.05047,0.898109,0.61934,1.84295,0.935385,-1.55737,2.38669,-0.994522,1.46809,1.35436,2.7243,2.59495,1.68303,-1.09515
-0.0989106,-0.805333,-0.75844,-0.0166031,0.101608,-1.26854,-0.89367,-0.89591,0.0191151,-0.706051,-0.218875,0.292966,-0.294934,-0.418321,1.29001,-0.271974,0.454734,-1.10801,-0.893886,-0.188929,-0.313114,-0.494753,-0.128789,-0.404871,-0.798143,-0.45531,0.2377,-1.31128,0.0241222,-0.638657,-0.401595,0.269973,-0.687658,-0.174922,0.751525,-0.79485,0.886379,-0.561479,1.06941,-0.87167,0.169248,-0.640624,-0.569067,-0.776422,-1.09966,-0.518585,-0.394639,-0.988552
-0.24787,-0.531177,-0.669695,0.28916,-0.694359,-0.831747,-0.225396,-1.21094,-0.639031,-0.651404,-0.720888,0.419807,-1.00039,1.03359,0.853648,-0.936289,0.623765,-0.65329,-0.464514,-0.205584,-0.984766,-0.0942339,-0.855234,-0.197411,-0.376418,-0.744193,-0.0888604,-0.596508,-0.733345,-1.12022,-0.923441,-0.568878,0.935257,-0.689599,-0.343323,-0.989345,0.885158,0.062292,0.469619,-0.419362,-0.23915,-0.291595,-0.246569,-0.339748,-0.333669,-0.333263,-0.588861,-0.773637
-0.824251,-0.897101,-0.712171,-0.0700647,1.86752,1.25516,0.0215919,-0.37542,1.27619,1.75309,1.37775,-0.343502,2.65387,0.238494,0.604901,1.81439,-0.379394,1.23448,-0.29036,0.610505,-0.177165,0.786348,1.17365,1.13375,-1.23847,-0.314248,1.95111,0.606398,1.01219,0.281979,3.60934,-0.154853,1.04345,0.13102,1.11379,1.17982,0.727621,2.00411,-1.06212,-0.176456,2.11717,-0.639164,-1.2775,0.691837,-0.586499,1.51402,0.739349,-0.204971
-0.21443,0.3215,0.0163716,1.33682,0.506115,-0.152287,0.80359,1.02169,1.30495,-0.107531,1.36022,-2.2588,-0.337261,2.08795,-0.439835,-0.74945,0.658469,1.3704,1.06447,-0.788504,-0.0638739,0.45538,0.139866,-0.171792,0.780611,-1.01111,1.20968,2.0185,0.592401,0.310306,0.815034,-0.460871,0.347916,0.074504,-0.645786,1.44725,0.256639,1.10695,-1.40843,0.976778,-0.869293,0.0145967,1.86904,-0.782526,1.3026,-0.211914,1.05839,-0.023153
-0.652188,0.675954,0.0432985,1.95022,-0.307249,-0.0875769,0.879405,-1.29313,-0.332798,-0.713858,1.33509,-0.106582,-0.252607,-1.07514,-1.25648,-0.469192,1.18434,0.320128,0.778998,0.0525669,-0.656223,1.18727,-0.111595,0.175314,1.05969,0.378395,0.544703,-0.422174,0.343958,-0.794457,-0.96895,-0.419469,-0.146687,0.142324,-0.198417,1.06019,-0.835534,-0.162179,-1.06753,0.782605,-0.613204,-1.23354,2.54357,-0.774075,-0.993878,-1.04025,1.17313,-0.480922
-0.199838,-0.730389,-0.808501,0.0340448,-1.02492,-0.734681,-0.875302,-0.484997,0.169693,-0.565529,-0.539135,0.317881,-0.351371,-0.712159,1.29001,-0.645651,0.300402,-1.15382,-0.87682,0.202461,-0.827778,-0.54192,0.0474487,-0.428983,-0.879929,-0.0904058,-0.00292345,0.0310952,0.149772,-0.737802,-0.356085,0.331177,-0.857678,0.0910821,0.669871,-0.940721,0.81392,-0.783072,1.02696,-0.869767,0.0438169,-0.643545,-0.592794,-0.945927,-1.09216,-0.862847,-0.596697,-1.02294
-0.0375029,-1.01869,0.181725,0.770315,0.523514,0.300686,-0.569303,2.22703,0.132472,0.207343,1.7395,1.53646,0.481066,0.290348,0.862923,2.50984,-0.679076,-0.395832,-0.267864,5.30718,0.921756,-0.8545,-0.659653,-0.358155,-0.222535,0.761882,2.1621,1.46064,0.120501,0.508597,2.27742,-0.190855,2.24904,-0.61349,3.5542,0.041403,0.0901468,2.4178,1.00115,-0.590691,3.1139,0.160147,-0.993738,0.0720409,1.60945,1.92687,-0.940363,0.556258
-0.945243,0.55092,0.119149,1.37762,0.788836,-0.831747,0.613659,-0.621968,3.42489,0.990623,0.687554,0.213691,-0.718207,-0.504744,-1.329,0.610319,-1.0747,0.761592,0.86433,-0.447079,2.89787,0.861895,1.53258,1.52104,0.657349,1.73158,-0.587888,-0.491907,0.290414,0.154506,0.37814,1.85587,0.0387894,0.498001,-0.713639,0.818998,-1.47749,-0.604646,-0.804471,0.890352,0.0273914,-0.788609,1.71021,1.82296,0.28978,-0.0457184,1.23358,-0.582362
