Model,num_rows,num_cols,acc,std
TabPFN,3,0.593,0.015543249100255476
TabPFN,5,0.703,0.01445683229480096
TabPFN,15,0.922,0.00848457353011853
LR,3,0.608,0.015445859463771338
LR,5,0.675,0.014818724459095477
LR,15,0.85,0.011297239823409416
CatBoost,3,0.639,0.015195720118175049
CatBoost,5,0.734,0.013979965645145177
CatBoost,15,0.904,0.009320454434783257
R_Forest,3,0.62,0.015356947477797658
R_Forest,5,0.714,0.014297146862518003
R_Forest,15,0.911,0.009008893392651516
KNN,3,0.633,0.015249378464171697
KNN,5,0.748,0.01373625439065121
KNN,15,0.895,0.00969892102602496
SVC,3,0.604,0.015473313265859495
SVC,5,0.657,0.015019206922357007
SVC,15,0.829,0.011912216456264587
FTTransformer,3,0.63,0.015275252316519466
FTTransformer,5,0.716,0.014267009061031241
FTTransformer,15,0.888,0.009977753031397177
