CatBoost,10,-3,0.78,0.013106173040661863
CatBoost,15,-3,0.865,0.010811655372416008
CatBoost,3,-3,0.643,0.01515852172148659
CatBoost,5,-3,0.664,0.014944140233794896
FTTransformer,10,-3,0.809,0.01243678711217948
FTTransformer,15,-3,0.862,0.010912152632504508
FTTransformer,3,-3,0.664,0.014944140233794895
FTTransformer,5,-3,0.688,0.014658474370509059
KNN,10,-3,0.769,0.013334797216936475
KNN,15,-3,0.841,0.011569479368271197
KNN,3,-3,0.645,0.015139491543780595
KNN,5,-3,0.678,0.014782913600996744
LR,10,-3,0.764,0.013434451402438602
LR,15,-3,0.834,0.011772110370812133
LR,3,-3,0.653,0.015060472031706637
LR,5,-3,0.637,0.015213890444671358
Model,num_rows,num_cols,acc,std
R_Forest,10,-3,0.767,0.013374972519219989
R_Forest,15,-3,0.853,0.011203415395160378
R_Forest,3,-3,0.635,0.015231776226264848
R_Forest,5,-3,0.64,0.015186527932039985
STUNT,10,-3,0.75,0.013699915608779773
STUNT,15,-3,0.781,0.013084731950262114
STUNT,3,-3,0.646,0.015129868238451812
STUNT,5,-3,0.663,0.01495508791865346
SVC,10,-3,0.775,0.013211720158614833
SVC,15,-3,0.844,0.011480235006122295
SVC,3,-3,0.669,0.0148882725882038
SVC,5,-3,0.68,0.014758652303574937
TabNet,10,-3,0.639,0.015195720118175049
TabNet,15,-3,0.67,0.014876872027456621
TabNet,3,-3,0.546,0.01575221038877186
TabNet,5,-3,0.538,0.015773547629015002
Iwata,3,-3,0.635,0.034059287059993414
Iwata,5,-3,0.638,0.033999057868357704
Iwata,10,-3,0.705,0.03226322854142028
Iwata,15,-3,0.689,0.032748549089501165
TabPFN,3,-3,0.618,0.015372453034968502
TabPFN,5,-3,0.635,0.015231776226264846
TabPFN,10,-3,0.764,0.013434451402438602
TabPFN,15,-3,0.861,0.010945263761042892
