Model,num_rows,num_cols,acc,std
TabPFN,3,0.566,0.01568087656637504
TabPFN,5,0.649,0.015100563798316506
TabPFN,15,0.933,0.007910345983177573
LR,3,0.633,0.015249378464171697
LR,5,0.71,0.014356395999905621
LR,15,0.946,0.007150883521295473
CatBoost,3,0.62,0.015356947477797658
CatBoost,5,0.683,0.014721675438880174
CatBoost,15,0.928,0.008178195576218685
R_Forest,3,0.583,0.015599819048769581
R_Forest,5,0.667,0.014910846164230027
R_Forest,15,0.931,0.008018934050315124
KNN,3,0.637,0.015213890444671358
KNN,5,0.72,0.014205696104091546
KNN,15,0.934,0.007855297938697534
SVC,3,0.638,0.015204840912919385
SVC,5,0.729,0.014062601350986125
SVC,15,0.95,0.006895472974897919
FTTransformer,3,0.625,0.015316971293620996
FTTransformer,5,0.704,0.014442734941575042
FTTransformer,15,0.926,0.0082820645127041
