model,num_rows,num_cols,acc,std
SVC,2,-3,0.6017964071856288,0.015472494737136185
SVC,6,-3,0.6217564870259481,0.01532776622504566
SVC,10,-3,0.6506986027944112,0.01506860538495732
LR,2,-3,0.5988023952095808,0.015491871694932074
LR,6,-3,0.6157684630738522,0.015374046365738017
LR,10,-3,0.6397205588822356,0.015173922284898115
CatBoost,2,-3,0.6037924151696606,0.01545924145638595
CatBoost,6,-3,0.6437125748502994,0.015136630346667169
CatBoost,10,-3,0.6846307385229541,0.014686585532310451
R_Forest,2,-3,0.6207584830339321,0.015335651488240554
R_Forest,6,-3,0.624750499001996,0.01530369595518887
R_Forest,10,-3,0.6716566866267465,0.01484296696311283
KNN,2,-3,0.6137724550898204,0.015388924895956231
KNN,6,-3,0.6227544910179641,0.015319811953696557
KNN,10,-3,0.6327345309381237,0.015236449550395083
STUNT,2,-3,0.5948103792415169,0.015516772272812202
STUNT,6,-3,0.6357285429141717,0.015210076141235249
STUNT,10,-3,0.6616766467065869,0.014954498483226669
TabNet,2,-3,0.5518962075848304,0.01571813360149346
TabNet,6,-3,0.5558882235528942,0.015704454036721882
TabNet,10,-3,0.5469061876247505,0.01573379348107781
FTTransformer,2,-3,0.5778443113772455,0.015610783664492403
FTTransformer,6,-3,0.6327345309381237,0.015236449550395083
FTTransformer,10,-3,0.6646706586826348,0.014921826739905924
