model,num_rows,num_cols,acc,std
LR,2,-3,0.5838323353293413,0.015579775676918001
LR,6,-3,0.6516966067864272,0.01505859814562341
LR,10,-3,0.6686626746506986,0.01487721649399052
CatBoost,2,-3,0.6037924151696606,0.01545924145638595
CatBoost,6,-3,0.6467065868263473,0.015107909466677052
CatBoost,10,-3,0.6826347305389222,0.014711496425377718
R_Forest,2,-3,0.591816367265469,0.015534748993012297
R_Forest,6,-3,0.6676646706586826,0.014888481834008259
R_Forest,10,-3,0.6996007984031936,0.014489636700245547
KNN,2,-3,0.5818363273453094,0.015590373817547175
KNN,6,-3,0.654690618762475,0.015028139189513226
KNN,10,-3,0.6636726546906188,0.01493279189678517
TabNet,2,-3,0.4940119760479042,0.01580235517699843
TabNet,6,-3,0.5668662674650699,0.015661533087684396
TabNet,10,-3,0.5718562874251497,0.015639439947632356
FTTransformer,2,-3,0.5808383233532934,0.015595574485535777
FTTransformer,6,-3,0.6227544910179641,0.015319811953696557
FTTransformer,10,-3,0.656686626746507,0.015007467372007807
