model,num_rows,num_cols,acc,std
SVC,2,-3,0.6157684630738522,0.015374046365738017
SVC,6,-3,0.6586826347305389,0.014986501466612066
SVC,10,-3,0.6576846307385229,0.01499702125697878
LR,2,-3,0.6137724550898204,0.015388924895956231
LR,6,-3,0.6646706586826348,0.014921826739905924
LR,10,-3,0.6766467065868264,0.01478436213329271
CatBoost,2,-3,0.6357285429141717,0.015210076141235249
CatBoost,6,-3,0.6976047904191617,0.014516942005746285
CatBoost,10,-3,0.6866267465069861,0.014661360850420094
R_Forest,2,-3,0.6337325349301397,0.0152277288318312
R_Forest,6,-3,0.7025948103792415,0.014448065483350633
R_Forest,10,-3,0.7025948103792415,0.014448065483350633
KNN,2,-3,0.6307385229540918,0.015253680337935841
KNN,6,-3,0.6457085828343313,0.015117554974928676
KNN,10,-3,0.6437125748502994,0.015136630346667169
STUNT,2,-3,0.6187624750499002,0.015351215414595566
STUNT,6,-3,0.6467065868263473,0.015107909466677052
STUNT,10,-3,0.6756487025948104,0.014796236165731062
TabNet,2,-3,0.5089820359281437,0.015800938370147777
TabNet,6,-3,0.5219560878243513,0.015788244409873555
TabNet,10,-3,0.5728542914171657,0.015634826651347467
FTTransformer,2,-3,0.6127744510978044,0.015396261828810513
FTTransformer,6,-3,0.6606786427145709,0.014965240237298005
FTTransformer,10,-3,0.6706586826347305,0.014854459232240536
