-0.174882,-1.29862,-0.810523,-1.14743,-1.13063
-0.174882,-0.788772,-0.332993,-1.41742,-0.154441
-0.174882,0.0918717,-0.810523,2.29487,1.28416
-0.174882,-1.80846,-1.28805,-2.29487,-1.02788
-0.174882,-0.835122,-0.428499,-0.539968,-0.719605
-0.174882,-0.835122,-0.428499,-3.74678e-15,-1.23339
-0.174882,-1.02052,-0.524005,-0.67496,-0.359955
-0.174882,1.71411,1.48163,-1.07994,0.410722
-0.174882,-1.25227,-0.76277,-1.48491,-1.07925
-0.174882,-0.0471773,0.192291,1.88989,0.616236
-0.174882,1.57506,1.67264,1.41742,1.02726
-0.174882,1.25061,1.43387,-0.539968,0.667615
-0.174882,0.926166,1.14735,-0.877449,1.28416
-0.174882,-0.0471773,-0.810523,-0.809953,0.359344
-0.174882,-1.20592,-0.715017,-1.41742,-0.0516843
-0.174882,-1.39132,-0.90603,0.067496,-0.462712
-0.174882,-0.278926,0.0967853,-0.67496,-1.28477
-0.174882,1.43601,1.57713,0.472472,0.205208
-0.174882,-0.696073,-0.285239,-1.48491,-0.822362
-0.174882,-1.15957,-0.715017,-1.21493,-1.38753
-0.174882,1.62141,1.72039,-3.74678e-15,0.667615
-0.174882,0.138221,0.0967853,1.61991,1.23278
-0.174882,1.29696,1.14735,-0.067496,1.74656
-0.174882,-0.278926,0.0967853,-0.877449,-1.07925
-0.174882,0.787117,1.00409,1.01244,0.667615
-0.174882,0.184571,-0.667264,-0.067496,1.23278
-0.174882,-1.20592,-0.715017,-1.34992,-1.64442
-0.174882,0.648068,0.860835,-0.877449,0.873129
5.70114,0.36997,-1.62233,0.33748,0.873129
-0.174882,-0.0471773,-1.28805,2.09238,0.873129
-0.174882,1.94586,0.956341,0.269984,1.74656
-0.174882,-0.557024,-0.476252,-0.067496,-0.308577
-0.174882,1.29696,1.0996,0.539968,0.718993
-0.174882,0.138221,0.431057,0.539968,-1.38753
-0.174882,-1.02052,-0.524005,-0.202488,-0.976497
-0.174882,-0.232576,-0.476252,2.29487,0.718993
-0.174882,-1.06687,-0.619511,-0.472472,-1.74717
-0.174882,-0.788772,-0.380746,-0.202488,0.205208
-0.174882,0.184571,-0.619511,2.29487,0.873129
-0.174882,-0.510674,-0.14198,-0.944945,-1.4389
5.70114,0.184571,-2.33862,0.472472,1.38691
-0.174882,-0.139877,0.192291,-0.607464,-0.719605
-0.174882,-1.06687,-1.09704,-0.539968,-0.514091
-0.174882,1.20426,1.38612,-0.134992,1.69518
-0.174882,-2.17926,-1.57457,-1.34992,-1.07925
-0.174882,-0.974171,-0.524005,0.134992,-1.07925
-0.174882,-0.278926,-0.715017,1.01244,0.667615
-0.174882,-1.29862,-0.810523,-0.607464,-0.514091
-0.174882,-1.39132,-0.90603,-0.404976,-0.616848
-0.174882,0.184571,-0.810523,0.067496,0.770372
-0.174882,0.879816,1.05185,-0.202488,-0.719605
-0.174882,-0.000827673,-1.19255,1.07994,0.975886
-0.174882,-0.835122,-0.380746,-1.61991,-1.28477
-0.174882,0.0918717,0.431057,-1.01244,-0.308577
-0.174882,-0.139877,0.0490322,0.472472,0.770372
-0.174882,-0.510674,-1.47907,2.22737,0.667615
-0.174882,-1.57672,-1.04929,-0.472472,-1.4389
-0.174882,-0.927821,-0.524005,-0.742456,-1.6958
-0.174882,0.787117,1.00409,0.742456,0.513479
-0.174882,-1.02052,-0.810523,0.269984,0.359344
-0.174882,0.184571,-0.858277,2.42986,1.07864
-0.174882,-1.29862,-1.00154,-0.269984,-0.616848
-0.174882,0.138221,-1.00154,2.69984,1.23278
-0.174882,0.0918717,0.383304,-1.55241,-0.308577
-0.174882,1.38966,1.52938,0.404976,0.462101
-0.174882,1.71411,1.8159,0.202488,1.59243
-0.174882,1.66776,1.76814,0.742456,-0.20582
-0.174882,-0.603373,-0.189733,0.134992,-1.6958
-0.174882,1.38966,-0.858277,-0.202488,0.564858
-0.174882,-0.557024,-0.189733,0.269984,-0.719605
-0.174882,1.06521,1.24286,0.67496,0.410722
-0.174882,-0.464324,-0.0942271,-0.742456,-1.07925
-0.174882,-0.742422,-0.332993,-0.539968,-0.822362
-0.174882,-2.04021,-1.43131,-1.14743,-0.925119
-0.174882,0.509019,0.765329,0.472472,-0.000305824
-0.174882,-0.278926,0.0967853,0.607464,0.975886
-0.174882,-0.232576,-1.04929,-0.067496,0.667615
5.70114,0.416319,0.0967853,1.7549,0.513479
-0.174882,-0.696073,-0.858277,0.472472,1.07864
-0.174882,0.230921,0.526563,-1.01244,-0.308577
-0.174882,-0.510674,-0.285239,2.09238,0.718993
-0.174882,0.0918717,-0.715017,0.202488,1.79794
-0.174882,0.416319,0.574316,-0.607464,1.33553
-0.174882,-0.696073,-0.285239,-0.269984,-0.514091
-0.174882,-0.510674,-0.571758,0.67496,0.564858
-0.174882,-1.39132,-1.19255,-1.48491,-0.154441
-0.174882,-0.927821,-1.09704,-1.07994,-0.770983
-0.174882,1.25061,1.38612,-1.14743,1.43829
-0.174882,-0.881471,-0.428499,-0.742456,-0.359955
-0.174882,0.740767,0.956341,-0.269984,1.13002
-0.174882,-0.0471773,0.287798,-0.269984,-0.514091
-0.174882,1.34331,1.52938,-0.404976,-0.976497
-0.174882,-1.66942,-1.1448,-0.067496,0.0510727
-0.174882,2.03856,2.10242,-0.944945,-0.976497
-0.174882,1.29696,1.43387,-0.33748,-0.103063
5.70114,1.48236,1.62488,-0.742456,1.02726
-0.174882,0.694417,0.908588,-0.202488,-1.07925
-0.174882,-0.927821,-0.476252,-1.07994,-1.33615
-0.174882,1.06521,0.765329,1.6874,0.667615
-0.174882,1.71411,1.8159,-0.067496,0.205208
-0.174882,0.0918717,-0.332993,0.742456,1.02726
-0.174882,-0.927821,-0.476252,-0.472472,-0.0516843
-0.174882,-1.48402,-1.00154,-0.202488,-0.87374
-0.174882,-0.278926,-0.380746,1.88989,0.924507
-0.174882,1.29696,1.43387,0.404976,-0.87374
-0.174882,0.972515,1.14735,-0.404976,1.74656
-0.174882,-1.02052,-0.524005,-1.34992,-1.18201
-0.174882,0.833466,-0.953783,0.404976,1.23278
-0.174882,1.20426,1.38612,0.607464,-0.154441
-0.174882,-0.278926,0.0490322,-0.134992,-0.462712
-0.174882,1.20426,1.38612,1.14743,-0.822362
5.70114,1.25061,1.43387,-3.74678e-15,0.513479
-0.174882,-0.417975,-0.667264,2.42986,0.82175
-0.174882,1.06521,1.24286,-0.269984,0.718993
-0.174882,0.32362,-0.380746,-0.202488,1.23278
-0.174882,1.15791,1.29061,-1.41742,0.462101
-0.174882,1.25061,1.38612,-1.01244,-1.18201
-0.174882,-0.603373,-0.189733,0.067496,0.307965
-0.174882,-0.371625,0.0012791,-1.48491,-1.07925
-0.174882,1.29696,1.43387,-0.202488,0.256587
-0.174882,-0.742422,-0.332993,-0.809953,-0.411334
-0.174882,-0.696073,-0.285239,-0.269984,-0.822362
-0.174882,-0.974171,-0.524005,-1.34992,-0.616848
-0.174882,-0.649723,-0.380746,-0.404976,0.102451
-0.174882,-0.974171,-0.524005,-1.07994,-1.4389
-0.174882,-0.557024,-0.189733,-0.742456,0.873129
-0.174882,-0.603373,-0.189733,0.067496,-0.822362
-0.174882,1.20426,-1.28805,0.607464,-0.20582
-0.174882,-1.25227,-0.76277,0.067496,-0.000305824
-0.174882,-1.02052,-0.571758,-0.944945,0.102451
-0.174882,-1.25227,-0.76277,-0.202488,-1.07925
-0.174882,1.01886,1.24286,0.067496,0.667615
-0.174882,0.926166,1.14735,-0.67496,1.07864
-0.174882,-0.835122,-0.715017,-3.74678e-15,0.0510727
-0.174882,-1.29862,-0.810523,-0.404976,-1.02788
-0.174882,-0.603373,-1.04929,0.33748,0.770372
-0.174882,0.787117,0.0967853,0.134992,0.564858
-0.174882,0.926166,1.14735,-0.472472,-1.95269
-0.174882,-0.881471,-1.00154,2.02488,0.667615
-0.174882,1.48236,0.956341,-0.944945,1.48967
-0.174882,-0.371625,-1.19255,2.09238,0.873129
5.70114,0.972515,1.14735,0.742456,-0.0516843
-0.174882,-0.649723,-0.571758,1.88989,0.718993
-0.174882,-0.788772,-1.1448,0.472472,0.718993
-0.174882,-0.371625,0.0012791,0.067496,-1.28477
-0.174882,-0.649723,-0.237486,1.21493,0.307965
-0.174882,1.29696,1.14735,0.33748,1.38691
-0.174882,-0.696073,-0.428499,-0.33748,0.564858
-0.174882,0.926166,1.14735,0.33748,0.410722
-0.174882,1.25061,1.38612,-0.539968,1.13002
-0.174882,-1.57672,-1.04929,-1.61991,-0.616848
-0.174882,1.80681,1.9114,-0.742456,1.84932
-0.174882,1.20426,1.38612,0.269984,0.102451
-0.174882,1.29696,1.0996,-0.269984,1.02726
-0.174882,1.15791,1.33837,-0.67496,-0.359955
-0.174882,-0.881471,-0.428499,-0.269984,0.0510727
-0.174882,-0.0471773,0.287798,0.607464,-0.359955
-0.174882,-0.603373,-0.189733,-0.67496,0.307965
-0.174882,-0.0471773,0.287798,-1.01244,-0.822362
