0.577813,0.651529,0.353966,1.35629,-0.463648
0.577813,0.651529,0.353966,0.316798,-1.76244
-1.44453,0.651529,1.30695,1.35629,0.835144
0.577813,-0.977293,0.353966,-0.722695,-0.968734
-1.44453,0.651529,0.353966,-1.76219,-1.61813
0.577813,-0.977293,0.353966,-0.722695,-1.25735
-1.44453,0.651529,-1.55201,-1.76219,-0.175028
0.577813,0.651529,0.353966,0.316798,-0.102873
-1.44453,0.651529,-1.55201,-1.76219,0.546524
0.577813,0.651529,0.353966,0.316798,1.26807
0.577813,-4.23494,-1.55201,0.316798,0.330058
0.577813,-0.977293,-1.55201,-0.722695,0.402213
0.577813,0.651529,0.353966,0.316798,0.113593
-1.44453,-2.60612,-1.55201,-1.76219,0.979454
0.577813,-0.977293,-1.55201,-0.722695,-1.11304
-1.44453,0.651529,1.30695,0.316798,-1.47382
0.577813,0.651529,-0.59902,1.35629,-0.102873
0.577813,0.651529,0.353966,0.316798,0.618679
0.577813,0.651529,-1.55201,0.316798,-0.0307175
0.577813,0.651529,1.30695,1.35629,-1.1852
0.577813,-0.977293,0.353966,0.316798,-0.680114
-1.44453,0.651529,-0.59902,-1.76219,0.113593
0.577813,0.651529,0.353966,1.35629,1.01553
-1.44453,-0.977293,-1.55201,-1.76219,0.185748
0.577813,0.651529,-0.59902,0.316798,0.257903
0.577813,0.651529,1.30695,0.316798,-0.391493
0.577813,-0.977293,-1.55201,0.316798,-0.896579
0.577813,0.651529,-1.55201,0.316798,1.62885
0.577813,0.651529,-1.55201,0.316798,-0.175028
-1.44453,-0.977293,1.30695,0.316798,0.835144
0.577813,0.651529,0.353966,1.35629,1.5567
-1.44453,-0.977293,-1.55201,-1.76219,0.979454
0.577813,0.651529,1.30695,0.316798,0.474368
-1.44453,-2.60612,0.353966,0.316798,0.113593
0.577813,-0.977293,1.30695,0.316798,-1.11304
0.577813,-0.977293,1.30695,0.316798,0.402213
-1.44453,-0.977293,0.353966,-1.76219,0.185748
0.577813,-0.977293,-1.55201,1.35629,1.84532
-1.44453,0.651529,0.353966,-1.76219,0.257903
0.577813,0.651529,-0.59902,1.35629,-1.32951
0.577813,0.651529,1.30695,0.316798,0.907299
-1.44453,0.651529,0.353966,0.316798,-1.04089
0.577813,-0.977293,-1.55201,-0.722695,0.979454
0.577813,0.651529,0.353966,1.35629,-1.76244
0.577813,-0.977293,0.353966,0.316798,-1.69029
0.577813,0.651529,0.353966,0.316798,1.48454
0.577813,0.651529,0.353966,0.316798,0.907299
0.577813,0.651529,0.353966,0.316798,0.762989
0.577813,0.651529,-0.59902,0.316798,0.113593
-3.46688,-0.977293,-1.55201,-0.722695,-0.680114
0.577813,-0.977293,1.30695,0.316798,0.835144
0.577813,0.651529,1.30695,0.316798,0.330058
0.577813,-0.977293,1.30695,0.316798,1.12376
0.577813,0.651529,0.353966,-0.722695,-1.61813
0.577813,-0.977293,-0.59902,0.316798,0.185748
-1.44453,-2.60612,-1.55201,-1.76219,0.979454
0.577813,0.651529,0.353966,-0.722695,-0.463648
0.577813,0.651529,-1.55201,0.316798,-1.04089
0.577813,0.651529,-1.55201,0.316798,-0.247183
-3.46688,0.651529,0.353966,-0.722695,-1.76244
0.577813,0.651529,0.353966,-0.722695,0.0414377
-1.44453,0.651529,0.353966,-1.76219,0.257903
-1.44453,0.651529,0.353966,-1.76219,-1.40166
0.577813,-0.977293,0.353966,0.316798,1.70101
-1.44453,0.651529,0.353966,-1.76219,0.257903
0.577813,0.651529,0.353966,0.316798,1.05161
0.577813,-0.977293,1.30695,0.316798,-0.824424
0.577813,0.651529,1.30695,1.35629,1.62885
0.577813,-0.977293,1.30695,0.316798,-0.752269
0.577813,0.651529,-0.59902,1.35629,0.546524
-1.44453,0.651529,0.353966,-0.722695,0.474368
0.577813,-0.977293,0.353966,0.316798,-0.535803
0.577813,0.651529,0.353966,0.316798,0.546524
0.577813,0.651529,0.353966,1.35629,-0.175028
0.577813,-0.977293,0.353966,0.316798,-0.319338
0.577813,0.651529,-0.59902,0.316798,-0.0307175
-1.44453,0.651529,0.353966,-1.76219,-0.0307175
0.577813,0.651529,1.30695,1.35629,-0.824424
-1.44453,-2.60612,0.353966,-1.76219,0.185748
-1.44453,0.651529,-1.55201,-1.76219,-1.61813
0.577813,0.651529,0.353966,0.316798,-1.32951
0.577813,-0.977293,0.353966,0.316798,-1.40166
-1.44453,0.651529,0.353966,-1.76219,-0.0307175
0.577813,-0.977293,-1.55201,-0.722695,1.41239
0.577813,0.651529,-1.55201,1.35629,1.91747
0.577813,0.651529,0.353966,0.316798,-1.8346
-1.44453,0.651529,0.353966,0.316798,1.19592
-1.44453,-0.977293,0.353966,-1.76219,-1.54598
0.577813,0.651529,1.30695,1.35629,1.34023
0.577813,0.651529,1.30695,0.316798,-0.607958
0.577813,0.651529,-0.59902,0.316798,0.0414377
0.577813,0.651529,-0.59902,1.35629,1.19592
0.577813,0.651529,0.353966,0.316798,-1.40166
0.577813,0.651529,-1.55201,0.316798,1.41239
0.577813,0.651529,-0.59902,1.35629,-0.247183
0.577813,-0.977293,1.30695,-0.722695,1.12376
0.577813,0.651529,0.353966,0.316798,0.618679
0.577813,0.651529,0.353966,-0.722695,-0.102873
0.577813,0.651529,-1.55201,0.316798,-0.607958
-1.44453,0.651529,0.353966,1.35629,0.943377
0.577813,-0.977293,1.30695,0.316798,0.690834
0.577813,-0.977293,0.353966,0.316798,-1.54598
0.577813,0.651529,-1.55201,-0.722695,0.330058
