Model,num_rows,num_cols,acc,std
TabPFN,3,0.427,0.01564978964446219
TabPFN,5,0.496,0.01581879370351084
TabPFN,15,0.643,0.015158521721486589
LR,3,0.469,0.015788865959538965
LR,5,0.574,0.01564508768811376
LR,15,0.682,0.014734079309311903
CatBoost,3,0.463,0.015775927227262423
CatBoost,5,0.554,0.015726771166750392
CatBoost,15,0.692,0.01460648312734278
R_Forest,3,0.456,0.01575792855397918
R_Forest,5,0.544,0.01575792855397918
R_Forest,15,0.706,0.014414290540008265
KNN,3,0.522,0.01580397942816194
KNN,5,0.608,0.01544585946377134
KNN,15,0.703,0.01445683229480096
SVC,3,0.488,0.01581474331458169
SVC,5,0.576,0.015635487471405182
SVC,15,0.687,0.014671272822977775
FTTransformer,3,0.503,0.015819015179246818
FTTransformer,5,0.606,0.015459721957493382
FTTransformer,15,0.706,0.014414290540008265
