0.312177,0.614558,-0.88764,-0.877564,0.163737,-0.147265,0.266108,0.123772,0.4137,-0.572636,0.31479,0.248326,0.642925,-1.35789,-1.08677,-0.0893423,-0.0444493,0.294997,-0.185139,-0.258424,0.874801,0.698209,0.111585,0.230508,1.05605,0.106361,-0.71804,0.027846
0.312177,-1.22016,-0.88764,-0.877564,0.354928,-0.147265,-0.233856,0.552273,-0.105589,-0.796872,-0.805486,0.248326,-1.63512,-1.35789,-1.08677,-0.0893423,-0.982926,0.294997,-0.185139,-0.258424,0.460969,0.698209,0.111585,0.118535,1.05605,0.106361,-1.05664,-0.35535
0.312177,0.614558,-0.88764,1.13729,0.546119,-0.147265,0.51609,-0.22484,0.14398,-0.572636,0.506416,0.996225,0.642925,0.852732,-0.167058,-0.0893423,-0.279068,0.294997,-0.185139,-0.258424,0.460969,0.698209,0.111585,-0.32936,0.192315,0.66489,0.273572,-0.35535
0.312177,0.614558,-0.88764,-0.877564,0.577984,-0.147265,-1.23378,0.399756,0.661718,-0.198908,-0.805486,0.996225,0.642925,0.852732,-1.54663,-0.0893423,-0.748307,0.294997,-0.185139,-0.258424,-0.16605,0.698209,0.111585,0.230508,0.192315,-1.84849,0.515428,-0.727275
0.312177,2.44927,1.17346,-0.877564,0.854149,-0.147265,1.26604,0.210925,-0.105589,0.548548,-0.805486,-1.24747,0.642925,0.852732,0.2928,-0.0893423,1.36327,0.294997,-0.185139,-0.258424,-0.16605,2.5409,0.111585,0.566429,0.192315,0.106361,-0.331069,-0.35535
0.312177,-1.22016,-0.88764,1.13729,0.42928,-0.147265,1.26604,0.501434,0.643892,-0.572636,-0.805486,-0.499573,0.642925,-1.35789,-0.626915,-0.0893423,-1.56947,0.294997,-0.185139,-0.258424,-0.730366,-1.14449,0.111585,0.790377,0.365061,0.106361,-0.693854,0.399771
0.312177,-1.22016,1.17346,-0.877564,-0.229268,-0.147265,0.766072,-0.362832,0.724498,1.8566,1.86254,0.996225,0.642925,0.852732,-1.54663,-0.0893423,-0.630997,0.294997,-0.185139,-0.258424,0.774478,-1.14449,0.111585,0.118535,0.192315,-0.452169,0.0317153,-1.0992
0.312177,0.614558,-0.88764,1.13729,0.503632,-0.147265,-0.233856,0.450595,0.638467,-0.198908,-0.805486,0.996225,0.642925,0.852732,-1.54663,-0.0893423,-0.396378,0.294997,-0.185139,-0.258424,1.08799,0.698209,0.111585,0.00656096,0.192315,-0.871065,-0.451998,0.399771
0.312177,-1.22016,-0.88764,-0.877564,0.110628,-0.147265,-0.73382,-0.326518,-0.105589,2.04346,1.31714,-1.24747,0.642925,0.852732,0.752658,-0.0893423,-0.0444493,0.294997,-0.185139,-0.258424,1.77771,0.698209,0.111585,0.00656096,1.05605,-0.172904,0.817749,0.399771
0.312177,0.614558,-0.88764,-0.877564,0.312441,-0.147265,-0.233856,0.0438814,-0.340431,-0.012044,0.285309,0.996225,0.642925,0.852732,-1.54663,-0.0893423,0.19017,0.294997,-0.185139,-0.258424,-0.793068,0.698209,0.111585,0.230508,-0.49867,-0.172904,-0.0892129,-0.727275
