CatBoost,10,-3,0.592,0.015549205052920803
CatBoost,15,-3,0.662,0.014965960710224383
CatBoost,3,-3,0.523,0.015802554246726087
CatBoost,5,-3,0.54,0.0157685969143944
FTTransformer,10,-3,0.578,0.015625625112620622
FTTransformer,15,-3,0.623,0.0153331701257798
FTTransformer,3,-3,0.556,0.01571976816340213
FTTransformer,5,-3,0.533,0.015784807891138876
KNN,10,-3,0.606,0.015459721957493382
KNN,15,-3,0.615,0.015395194445410945
KNN,3,-3,0.562,0.015697210019694662
KNN,5,-3,0.576,0.015635487471405182
LR,10,-3,0.56,0.015704987954361718
LR,15,-3,0.609,0.015438826294681773
LR,3,-3,0.504,0.01581879370351084
LR,5,-3,0.55,0.015740004693383918
Model,num_rows,num_cols,acc,std
R_Forest,10,-3,0.552,0.01573351656634789
R_Forest,15,-3,0.647,0.015120172605483696
R_Forest,3,-3,0.506,0.015818160898606833
R_Forest,5,-3,0.535,0.015780495050030086
STUNT,10,-3,0.546,0.01575221038877186
STUNT,15,-3,0.618,0.015372453034968502
STUNT,3,-3,0.51,0.015816135752773183
STUNT,5,-3,0.545,0.015755101498347232
SVC,10,-3,0.583,0.015599819048769583
SVC,15,-3,0.61,0.01543172505386673
SVC,3,-3,0.527,0.01579621855130273
SVC,5,-3,0.54,0.0157685969143944
TabNet,10,-3,0.514,0.01581309754773093
TabNet,15,-3,0.544,0.01575792855397918
TabNet,3,-3,0.487,0.01581395210189664
TabNet,5,-3,0.497,0.015819015179246818
Iwata,3,-3,0.539,0.03526526107430141
Iwata,5,-3,0.512,0.035362841098114994
Iwata,10,-3,0.526,0.03532517328857522
Iwata,15,-3,0.542,0.03524801302800517
TabPFN,3,-3,0.501,0.015819268290576817
TabPFN,5,-3,0.514,0.015813097547730935
TabPFN,10,-3,0.518,0.01580904569940659
TabPFN,15,-3,0.577,0.015630589090476255
