Model,num_rows,num_cols,acc,std
TabPFN,3,0.351,0.015100563798316506
TabPFN,5,0.332,0.014899597242811567
TabPFN,15,0.391,0.015438826294681773
LR,3,0.357,0.01515852172148659
LR,5,0.359,0.015177264224798528
LR,15,0.452,0.01574623586588058
CatBoost,3,0.361,0.015195720118175049
CatBoost,5,0.356,0.01514904265930668
CatBoost,15,0.503,0.015819015179246818
R_Forest,3,0.351,0.015100563798316506
R_Forest,5,0.36,0.015186527932039985
R_Forest,15,0.507,0.01581774956184353
KNN,3,0.414,0.015583544104177553
KNN,5,0.447,0.015730176046009098
KNN,15,0.503,0.015819015179246818
SVC,3,0.373,0.015300493622922927
SVC,5,0.371,0.015283736211823093
SVC,15,0.489,0.015815471195292575
FTTransformer,3,0.386,0.015402637476784335
FTTransformer,5,0.374,0.015308767369006507
FTTransformer,15,0.467,0.015784807891138876
STUNT,3,0.371,0.015283736211823095
STUNT,5,0.362,0.015204840912919385
STUNT,10,0.449,0.015736792768752044
STUNT,15,0.456,0.01575792855397918
