Model,num_rows,num_cols,acc,std
TabPFN,3,0.358,0.015167928865407633
TabPFN,5,0.362,0.015204840912919385
TabPFN,15,0.423,0.015630589090476255
LR,3,0.373,0.015300493622922927
LR,5,0.356,0.01514904265930668
LR,15,0.439,0.015701131345400736
CatBoost,3,0.371,0.015283736211823095
CatBoost,5,0.384,0.01538768276189696
CatBoost,15,0.45,0.01574000469338392
R_Forest,3,0.365,0.015231776226264846
R_Forest,5,0.385,0.015395194445410945
R_Forest,15,0.454,0.01575221038877186
KNN,3,0.369,0.015266698139154782
KNN,5,0.376,0.015325105508898101
KNN,15,0.445,0.015723301886761003
SVC,3,0.374,0.015308767369006507
SVC,5,0.371,0.015283736211823095
SVC,15,0.429,0.015658997547870177
FTTransformer,3,0.376,0.015325105508898101
FTTransformer,5,0.362,0.015204840912919385
FTTransformer,15,0.437,0.015693223928730425
