model,num_rows,num_cols,acc,std
SVC,2,-3,0.5089820359281437,0.01580093837014778
SVC,6,-3,0.5069860279441117,0.01580194589028973
SVC,10,-3,0.48602794411177647,0.01579731706423051
LR,2,-3,0.5079840319361277,0.015801473623221905
LR,6,-3,0.49201596806387227,0.015801473623221905
LR,10,-3,0.48902195608782434,0.015799678879621675
CatBoost,2,-3,0.5149700598802395,0.015796403734275908
CatBoost,6,-3,0.49001996007984033,0.015800340124666207
CatBoost,10,-3,0.5129740518962076,0.015798167358447277
R_Forest,2,-3,0.5059880239520959,0.015802355176998434
R_Forest,6,-3,0.5129740518962076,0.015798167358447277
R_Forest,10,-3,0.5,0.01580348853102535
KNN,2,-3,0.5169660678642715,0.01579438792265701
KNN,6,-3,0.500998003992016,0.015803457050066565
KNN,10,-3,0.4930139720558882,0.01580194589028973
STUNT,2,-3,0.5079840319361277,0.015801473623221905
STUNT,6,-3,0.4870259481037924,0.015798167358447277
STUNT,10,-3,0.48502994011976047,0.015796403734275904
TabNet,2,-3,0.46506986027944114,0.015764877227086707
TabNet,6,-3,0.5219560878243513,0.015788244409873555
TabNet,10,-3,0.4940119760479042,0.01580235517699843
FTTransformer,2,-3,0.5069860279441117,0.01580194589028973
FTTransformer,6,-3,0.46706586826347307,0.01576916853516604
FTTransformer,10,-3,0.49101796407185627,0.015800938370147777
