0.611307,-0.765594,-0.4667,-0.822906,0.320052,-0.195916,-1.30422,1.86137,-0.428075,-0.3178,-0.206664,-0.503176,1.999,1.17826,-0.338692,-0.704573,-0.552429,-0.149908,0.634131,-0.956631
0.611307,1.04646,-0.4667,1.21399,0.320052,-0.195916,0.765973,0.449102,-0.428075,0.509805,-0.206664,0.420083,-0.49975,4.3992,-0.338692,1.02657,-0.552429,-0.149908,0.634131,0.4606
0.611307,-0.765594,-0.4667,-0.822906,0.320052,-0.195916,0.765973,0.449102,-0.428075,1.33741,-0.206664,-0.503176,-0.49975,-0.449905,-0.338692,-0.704573,-0.552429,-0.149908,0.634131,0.4606
0.611307,1.04646,2.14056,1.21399,0.320052,-0.195916,0.765973,-0.963168,-0.428075,-0.3178,-0.206664,-0.503176,-0.49975,-0.237536,2.94958,-0.704573,-0.552429,-0.149908,-1.57538,0.4606
0.611307,1.04646,-0.4667,1.21399,0.320052,-0.195916,0.765973,0.449102,-0.428075,1.33741,-0.206664,1.34334,-0.49975,-0.520695,-0.338692,1.02657,-0.552429,-0.149908,0.634131,0.4606
0.611307,1.04646,2.14056,1.21399,0.320052,-0.195916,-1.30422,-0.963168,-0.428075,0.509805,-0.206664,1.34334,-0.49975,0.434969,-0.338692,-0.704573,-0.552429,-0.149908,-1.57538,0.4606
-1.29308,1.04646,2.14056,-0.822906,0.320052,-0.195916,0.765973,-0.963168,-0.428075,1.33741,-0.206664,-0.503176,-0.49975,-0.166746,2.94958,-0.704573,-0.552429,-0.149908,-1.57538,0.4606
1.5635,-0.765594,-0.4667,1.21399,0.320052,-0.195916,-1.30422,-0.963168,-0.428075,1.33741,-0.206664,-0.503176,-0.49975,3.30196,2.94958,-0.704573,-0.552429,-0.149908,-1.57538,0.4606
1.5635,1.04646,-0.4667,1.21399,0.320052,-0.195916,-1.30422,-0.963168,-0.428075,1.33741,-0.206664,-2.34969,-0.49975,1.77998,-0.338692,1.02657,-0.552429,-0.149908,-1.57538,0.4606
-1.29308,-0.765594,-0.4667,-0.822906,-3.12137,-0.195916,-1.30422,1.86137,-0.428075,-0.3178,-0.206664,-0.503176,1.999,-0.83925,-0.338692,-0.704573,-0.552429,-0.149908,0.634131,0.4606
0.611307,1.04646,-0.4667,-0.822906,0.320052,-0.195916,0.765973,0.449102,-0.428075,1.33741,-0.206664,1.34334,-0.49975,1.53221,2.94958,1.02657,-0.552429,-0.149908,0.634131,0.4606
0.611307,-0.765594,-0.4667,-0.822906,0.320052,-0.195916,0.765973,-0.963168,-0.428075,0.509805,-0.206664,-0.503176,-0.49975,-0.662275,-0.338692,1.02657,-0.552429,-0.149908,0.634131,0.4606
1.5635,-1.67162,2.14056,-0.822906,0.320052,5.09912,0.765973,0.449102,-0.428075,-0.3178,-0.206664,-2.34969,-0.49975,-0.733065,-0.338692,-0.704573,1.80838,-0.149908,-1.57538,-2.37386
0.611307,1.04646,-0.4667,1.21399,0.320052,-0.195916,0.765973,1.86137,-0.428075,1.33741,-0.206664,0.420083,-0.49975,-0.91004,-0.338692,1.02657,1.80838,-0.149908,0.634131,0.4606
-0.340885,0.140434,-0.4667,-0.822906,0.320052,-0.195916,-1.30422,-0.963168,2.3337,1.33741,-0.206664,1.34334,1.999,-0.874645,-0.338692,-0.704573,-0.552429,-0.149908,0.634131,-2.37386
-0.340885,1.04646,-0.4667,1.21399,0.320052,-0.195916,0.765973,0.449102,-0.428075,0.509805,-0.206664,1.34334,-0.49975,0.257994,2.94958,1.02657,-0.552429,-0.149908,0.634131,0.4606
-0.340885,1.04646,2.14056,1.21399,0.320052,-0.195916,-1.30422,-0.963168,-0.428075,1.33741,-0.206664,1.34334,-0.49975,-0.733065,-0.338692,1.02657,-0.552429,-0.149908,-1.57538,0.4606
-0.340885,1.04646,-0.4667,1.21399,0.320052,-0.195916,0.765973,0.449102,-0.428075,-1.97301,-0.206664,-2.34969,-0.49975,0.718128,-0.338692,1.02657,-0.552429,-0.149908,0.634131,-0.956631
-0.340885,1.04646,-0.4667,1.21399,0.320052,-0.195916,0.765973,-0.963168,-0.428075,-0.3178,-0.206664,-2.34969,-0.49975,0.611944,-0.338692,1.02657,1.80838,-0.149908,0.634131,-2.37386
0.611307,1.04646,2.14056,-0.822906,0.320052,-0.195916,0.765973,0.449102,-0.428075,-0.3178,-0.206664,-0.503176,-0.49975,1.24905,-0.338692,1.02657,1.80838,-0.149908,-1.57538,0.4606
-0.340885,-0.765594,-0.4667,-0.822906,-3.12137,-0.195916,-1.30422,0.449102,2.3337,-0.3178,4.83393,-0.503176,1.999,0.116414,-0.338692,-0.704573,-0.552429,-0.149908,0.634131,0.4606
-1.29308,1.04646,-0.4667,-0.822906,0.320052,-0.195916,0.765973,0.449102,-0.428075,1.33741,-0.206664,1.34334,-0.49975,-0.83925,-0.338692,4.48884,-0.552429,-0.149908,0.634131,0.4606
0.611307,-0.765594,-0.4667,-0.822906,0.320052,-0.195916,-1.30422,-0.963168,-0.428075,-0.3178,-0.206664,1.34334,1.999,-0.62688,-0.338692,-0.704573,-0.552429,-0.149908,0.634131,0.4606
-1.29308,-0.765594,-0.4667,-0.822906,0.320052,-0.195916,0.765973,0.449102,-0.428075,0.509805,-0.206664,-0.503176,-0.49975,-0.874645,-0.338692,-0.704573,1.80838,-0.149908,0.634131,0.4606
-0.340885,1.04646,-0.4667,-0.822906,0.320052,-0.195916,0.765973,0.449102,-0.428075,0.509805,-0.206664,0.420083,-0.49975,0.541154,-0.338692,-0.704573,-0.552429,-0.149908,0.634131,0.4606
-0.340885,-0.765594,-0.4667,-0.822906,0.320052,-0.195916,-1.30422,0.449102,2.3337,-0.3178,-0.206664,-1.42644,1.999,-0.591485,-0.338692,1.02657,1.80838,-0.149908,0.634131,0.4606
1.5635,-0.765594,-0.4667,-0.822906,0.320052,-0.195916,0.765973,0.449102,-0.428075,-0.3178,-0.206664,0.420083,-0.49975,0.222599,-0.338692,-0.704573,-0.552429,-0.149908,-1.57538,0.4606
-0.340885,1.04646,2.14056,-0.822906,0.320052,-0.195916,0.765973,-0.963168,-0.428075,0.509805,-0.206664,-0.503176,-0.49975,-0.69767,-0.338692,-0.704573,1.80838,-0.149908,-1.57538,0.4606
0.611307,-0.765594,-0.4667,-0.822906,0.320052,-0.195916,0.765973,0.449102,-0.428075,-0.3178,-0.206664,-0.503176,-0.49975,-0.69767,-0.338692,-0.704573,-0.552429,-0.149908,0.634131,0.4606
0.611307,-0.765594,-0.4667,1.21399,0.320052,-0.195916,-1.30422,0.449102,-0.428075,-1.1454,-0.206664,-2.34969,-0.49975,-0.69767,-0.338692,1.02657,-0.552429,-0.149908,0.634131,0.4606
-0.340885,-1.67162,-0.4667,1.21399,0.320052,-0.195916,0.765973,-2.37544,-0.428075,-1.1454,-0.206664,-1.42644,-0.49975,1.28445,-0.338692,-0.704573,-0.552429,-0.149908,0.634131,-2.37386
1.5635,1.04646,2.14056,1.21399,-3.12137,-0.195916,-1.30422,-0.963168,-0.428075,-1.1454,4.83393,1.34334,1.999,1.03668,-0.338692,1.02657,-0.552429,-0.149908,-1.57538,0.4606
1.5635,0.140434,-0.4667,1.21399,0.320052,-0.195916,0.765973,0.449102,2.3337,0.509805,-0.206664,1.34334,-0.49975,-0.166746,-0.338692,1.02657,-0.552429,-0.149908,0.634131,0.4606
0.611307,0.140434,-0.4667,-0.822906,0.320052,-0.195916,0.765973,0.449102,2.3337,1.33741,-0.206664,0.420083,-0.49975,1.39063,-0.338692,1.02657,-0.552429,-0.149908,0.634131,-2.37386
0.611307,0.140434,-0.4667,-0.822906,-3.12137,-0.195916,0.765973,0.449102,-0.428075,-0.3178,4.83393,-0.503176,-0.49975,0.328784,-0.338692,-0.704573,-0.552429,-0.149908,0.634131,0.4606
-1.29308,-0.765594,-0.4667,-0.822906,0.320052,-0.195916,-1.30422,0.449102,2.3337,-0.3178,-0.206664,1.34334,1.999,0.222599,-0.338692,1.02657,1.80838,-0.149908,0.634131,0.4606
-1.29308,1.04646,-0.4667,1.21399,0.320052,-0.195916,0.765973,-0.963168,-0.428075,0.509805,-0.206664,-0.503176,-0.49975,2.41709,-0.338692,-0.704573,-0.552429,-0.149908,0.634131,0.4606
-1.29308,0.140434,-0.4667,1.21399,0.320052,-0.195916,-1.30422,-0.963168,-0.428075,0.509805,-0.206664,1.34334,1.999,-1.01622,-0.338692,4.48884,-0.552429,-0.149908,0.634131,0.4606
-1.29308,-0.765594,-0.4667,-0.822906,0.320052,-0.195916,-1.30422,0.449102,-0.428075,-1.1454,-0.206664,1.34334,1.999,-0.4853,-0.338692,1.02657,-0.552429,-0.149908,0.634131,0.4606
-1.29308,-1.67162,-0.4667,-0.822906,0.320052,-0.195916,-1.30422,-0.963168,-0.428075,-1.1454,-0.206664,-1.42644,-0.49975,-0.945435,-0.338692,-0.704573,-0.552429,6.66409,0.634131,0.4606
-1.29308,-0.765594,-0.4667,-0.822906,0.320052,-0.195916,0.765973,-0.963168,-0.428075,-0.3178,-0.206664,1.34334,-0.49975,-0.4853,-0.338692,1.02657,-0.552429,-0.149908,0.634131,0.4606
-0.340885,0.140434,-0.4667,-0.822906,0.320052,-0.195916,0.765973,-2.37544,-0.428075,-1.1454,-0.206664,-0.503176,-0.49975,-0.4853,-0.338692,-0.704573,-0.552429,-0.149908,0.634131,0.4606
-0.340885,1.04646,-0.4667,-0.822906,0.320052,-0.195916,-1.30422,0.449102,-0.428075,1.33741,-0.206664,1.34334,1.999,0.151809,-0.338692,1.02657,-0.552429,-0.149908,0.634131,-0.956631
1.5635,1.04646,-0.4667,1.21399,0.320052,-0.195916,0.765973,0.449102,2.3337,0.509805,-0.206664,-0.503176,-0.49975,2.48788,2.94958,2.7577,-0.552429,-0.149908,-1.57538,-0.956631
-0.340885,0.140434,-0.4667,-0.822906,0.320052,-0.195916,0.765973,0.449102,-0.428075,1.33741,-0.206664,1.34334,-0.49975,-0.91004,-0.338692,1.02657,1.80838,-0.149908,0.634131,0.4606
0.611307,1.04646,2.14056,-0.822906,0.320052,-0.195916,0.765973,-0.963168,-0.428075,0.509805,-0.206664,-0.503176,-0.49975,-0.662275,-0.338692,1.02657,1.80838,-0.149908,-1.57538,0.4606
-1.29308,-1.67162,-0.4667,1.21399,0.320052,-0.195916,0.765973,1.86137,-0.428075,-0.3178,-0.206664,-0.503176,-0.49975,-0.62688,-0.338692,-0.704573,-0.552429,-0.149908,0.634131,0.4606
-0.340885,1.04646,2.14056,1.21399,0.320052,-0.195916,-1.30422,0.449102,2.3337,0.509805,-0.206664,0.420083,-0.49975,1.35524,2.94958,1.02657,-0.552429,-0.149908,-1.57538,-2.37386
-1.29308,1.04646,-0.4667,1.21399,0.320052,-0.195916,0.765973,0.449102,-0.428075,1.33741,-0.206664,-0.503176,-0.49975,-0.69767,-0.338692,-0.704573,1.80838,-0.149908,0.634131,0.4606
0.611307,0.140434,-0.4667,1.21399,0.320052,-0.195916,0.765973,0.449102,-0.428075,-0.3178,-0.206664,0.420083,-0.49975,-0.237536,-0.338692,1.02657,-0.552429,-0.149908,0.634131,-2.37386
0.611307,-0.765594,-0.4667,-0.822906,0.320052,-0.195916,0.765973,0.449102,-0.428075,-0.3178,-0.206664,-0.503176,-0.49975,-0.945435,-0.338692,-0.704573,-0.552429,-0.149908,0.634131,0.4606
-0.340885,-0.765594,2.14056,1.21399,0.320052,-0.195916,0.765973,-0.963168,-0.428075,0.509805,-0.206664,0.420083,-0.49975,-0.591485,-0.338692,1.02657,-0.552429,-0.149908,-1.57538,0.4606
-0.340885,1.04646,-0.4667,1.21399,0.320052,5.09912,-1.30422,-2.37544,-0.428075,1.33741,-0.206664,-0.503176,-0.49975,2.02774,-0.338692,-0.704573,1.80838,-0.149908,0.634131,0.4606
-0.340885,-0.765594,-0.4667,-0.822906,0.320052,-0.195916,-1.30422,0.449102,-0.428075,-0.3178,-0.206664,1.34334,1.999,-0.272931,-0.338692,1.02657,-0.552429,-0.149908,0.634131,0.4606
-0.340885,1.04646,-0.4667,1.21399,0.320052,-0.195916,0.765973,0.449102,2.3337,1.33741,-0.206664,-0.503176,-0.49975,0.682734,-0.338692,4.48884,-0.552429,-0.149908,0.634131,0.4606
-0.340885,-0.765594,-0.4667,1.21399,0.320052,-0.195916,0.765973,0.449102,-0.428075,0.509805,-0.206664,1.34334,-0.49975,-0.69767,-0.338692,1.02657,-0.552429,-0.149908,0.634131,0.4606
-0.340885,-0.765594,-0.4667,1.21399,0.320052,-0.195916,-1.30422,1.86137,-0.428075,-0.3178,-0.206664,-0.503176,-0.49975,-0.520695,-0.338692,-0.704573,1.80838,-0.149908,0.634131,0.4606
-0.340885,1.04646,2.14056,1.21399,0.320052,-0.195916,-1.30422,-0.963168,-0.428075,-0.3178,-0.206664,-0.503176,1.999,-0.202141,-0.338692,-0.704573,1.80838,-0.149908,-1.57538,0.4606
-1.29308,1.04646,-0.4667,1.21399,0.320052,-0.195916,0.765973,-2.37544,-0.428075,-0.3178,-0.206664,1.34334,-0.49975,-0.69767,-0.338692,1.02657,-0.552429,-0.149908,0.634131,0.4606
-1.29308,1.04646,-0.4667,-0.822906,0.320052,5.09912,0.765973,0.449102,2.3337,1.33741,-0.206664,1.34334,-0.49975,-0.69767,-0.338692,1.02657,1.80838,-0.149908,0.634131,0.4606
-1.29308,1.04646,2.14056,1.21399,-3.12137,-0.195916,0.765973,0.449102,2.3337,-1.1454,-0.206664,-1.42644,-0.49975,1.603,2.94958,1.02657,-0.552429,-0.149908,-1.57538,-2.37386
0.611307,0.140434,-0.4667,-0.822906,0.320052,-0.195916,0.765973,-0.963168,-0.428075,-1.1454,-0.206664,-2.34969,-0.49975,-0.343721,-0.338692,1.02657,1.80838,-0.149908,0.634131,0.4606
0.611307,-0.765594,-0.4667,-0.822906,0.320052,-0.195916,0.765973,1.86137,-0.428075,-0.3178,-0.206664,-0.503176,-0.49975,0.151809,-0.338692,-0.704573,-0.552429,-0.149908,0.634131,0.4606
-0.340885,1.04646,-0.4667,1.21399,0.320052,-0.195916,-1.30422,-2.37544,-0.428075,-0.3178,-0.206664,-0.503176,-0.49975,0.222599,2.94958,-0.704573,-0.552429,-0.149908,0.634131,0.4606
0.611307,-0.765594,-0.4667,1.21399,0.320052,-0.195916,0.765973,-0.963168,-0.428075,-0.3178,-0.206664,0.420083,-0.49975,-0.166746,-0.338692,1.02657,-0.552429,-0.149908,0.634131,0.4606
1.5635,1.04646,-0.4667,-0.822906,0.320052,-0.195916,0.765973,0.449102,2.3337,-0.3178,-0.206664,-2.34969,-0.49975,1.35524,-0.338692,1.02657,-0.552429,-0.149908,-1.57538,0.4606
