Model,num_rows,num_cols,acc,std
LR,10,-3,0.609,0.015438826294681773
CatBoost,10,-3,0.614,0.015402637476784335
R_Forest,10,-3,0.565,0.015685057252717346
KNN,10,-3,0.641,0.015177264224798528
FTTransformer,10,-3,0.623,0.0153331701257798
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,5,0.724,0.014142984975740588
CatBoost,10,-3,5,0.714,0.014297146862518003
R_Forest,10,-3,5,0.708,0.014385511563477433
KNN,10,-3,5,0.666,0.014922019523732927
FTTransformer,10,-3,5,0.703,0.01445683229480096
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,3,0.68,0.014758652303574937
CatBoost,10,-3,3,0.667,0.014910846164230027
R_Forest,10,-3,3,0.649,0.015100563798316506
KNN,10,-3,3,0.683,0.014721675438880174
FTTransformer,10,-3,3,0.677,0.014794927843348538
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,1,0.541,0.015766025737882314
CatBoost,10,-3,1,0.528,0.015794475789511517
R_Forest,10,-3,1,0.523,0.015802554246726087
KNN,10,-3,1,0.577,0.015630589090476255
FTTransformer,10,-3,1,0.557,0.015716169953204184
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,4,0.707,0.014399942998441292
CatBoost,10,-3,4,0.699,0.014512395033543209
R_Forest,10,-3,4,0.697,0.014539683710535193
KNN,10,-3,4,0.677,0.01479492784334854
FTTransformer,10,-3,4,0.696,0.014553205687950535
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,2,0.609,0.015438826294681773
CatBoost,10,-3,2,0.614,0.015402637476784335
R_Forest,10,-3,2,0.565,0.015685057252717346
KNN,10,-3,2,0.641,0.015177264224798528
FTTransformer,10,-3,2,0.623,0.0153331701257798
