Model,num_rows,num_cols,acc,std
TabPFN,3,0.458,0.015763390640483554
TabPFN,5,0.483,0.01581015372983327
TabPFN,15,0.813,0.012336254828074166
LR,3,0.494,0.015818160898606833
LR,5,0.555,0.015723301886761007
LR,15,0.853,0.011203415395160378
CatBoost,3,0.484,0.015811198373114985
CatBoost,5,0.526,0.015797897758042797
CatBoost,15,0.815,0.012285191326386658
R_Forest,3,0.469,0.015788865959538965
R_Forest,5,0.513,0.01581395210189664
R_Forest,15,0.809,0.012436787112179482
KNN,3,0.5,0.015819299929208316
KNN,5,0.573,0.01564978964446219
KNN,15,0.776,0.013190830072364589
SVC,3,0.505,0.01581850894443674
SVC,5,0.587,0.015577986829936457
SVC,15,0.871,0.010605256784796466
FTTransformer,3,0.496,0.01581879370351084
FTTransformer,5,0.529,0.015792669451628764
FTTransformer,15,0.804,0.012559527926707347
STUNT,3,0.533,0.015784807891138876
STUNT,5,0.579,0.015620595475301287
STUNT,10,0.734,0.013979965645145177
STUNT,15,0.792,0.01284137457209706
