model,num_rows,num_cols,acc,std
LR,2,-3,0.7714570858283433,0.013271583011756568
LR,6,-3,0.9031936127744511,0.009345991817609898
LR,10,-3,0.9650698602794411,0.005803132663566306
CatBoost,2,-3,0.8003992015968064,0.012633317812872446
CatBoost,6,-3,0.844311377245509,0.01145942219931523
CatBoost,10,-3,0.9011976047904192,0.009431411897486539
R_Forest,2,-3,0.7455089820359282,0.013767200294022985
R_Forest,6,-3,0.9021956087824351,0.00938885199235732
R_Forest,10,-3,0.9441117764471058,0.007260304263802788
KNN,2,-3,0.7764471057884231,0.01316827984617191
KNN,6,-3,0.9540918163672655,0.006614897235999576
KNN,10,-3,0.9940119760479041,0.0024384875025197468
TabNet,2,-3,0.5029940119760479,0.01580320520013866
TabNet,6,-3,0.6836327345309381,0.01469908010226617
TabNet,10,-3,0.783433133732535,0.01301906918869452
FTTransformer,2,-3,0.7514970059880239,0.01365879545515541
FTTransformer,6,-3,0.8702594810379242,0.01062050477048747
FTTransformer,10,-3,0.937125748502994,0.0076721716467972306
